"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Mar 2010 - Mar 2010"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BARNES, D. E. ESTATE",38700,08," ",4302,8471,0,0
BARSTOW,39273,08," ",695,3305,0,0
"BIG VALLEY 6-20",39164,08," ",905,1203,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",10585,28863,0,0
"CALAMITY JANE WEST",39285,08," ",385,2065,0,0
"CHEVRON 34-157",40151,08," ",0,0,0,0
"CHEVRON 34-179",39755,08," ",18981,48353,0,0
"CHEVRON 34-181",39830,08," ",10855,59323,0,0
"CHEVY 17",39369,08," ",664,600,0,0
"DAVIS '33-20'",39239,08," ",13830,24373,0,0
"DAVIS 33-19",39540,08," ",5938,6476,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",10734,9672,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"FIELDS 33-25",39205,08," ",6176,16981,0,0
"FIELDS 33-27",39128,08," ",1293,1611,0,0
"HOWARD 33-22",38658,08," ",2173,2256,0,0
"HOWARD, BERNICE",30307,08," ",32,0,0,0
INTERSTATE,39572,08," ",286,939,0,0
"JOHNSON 33-21",39485,08," ",2879,3375,0,0
"KHC '33-26'",39289,08," ",6650,10681,0,0
"KHC 33-24",38618,08," ",3484,6397,0,0
"KW STATE",39341,08," ",438,257,0,0
"LEE -128-",28269,08," ",56,0,0,0
"MATTHES STATE",39360,08," ",379,1173,0,0
"MILLER STATE 140",39389,08," ",2980,4032,0,0
"MILLER STATE 152",39538,08," ",2765,3744,0,0
"MILLER STATE 30",39374,08," ",1023,342,0,0
"MONROE 34-180",39877,08," ",2054,27244,0,0
"NARROWS 6-21",41098,08," ",0,0,0,0
"SEARLS 34-115",39431,08," ",3558,12382,0,0
"VICKERS '34-127'",39484,08," ",2672,3083,0,0
"WILSON TRUST 126",39206,08," ",1877,7365,0,0
WORSHAM,39668,08," ",528,1167,0,0
"WORSHAM '6-18'",39429,08," ",1484,6605,0,0
"WORSHAM '6-22'",39277,08," ",3655,5011,0,0
Total," "," "," ",124316,307349,0,0
