"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Feb 2019 - Feb 2019"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BALMORHEA STATE C",49568,08," ",8102,19008,0,0
"BALMORHEA STATE E",49521,08," ",4988,17173,0,0
"BALMORHEA STATE F",49646,08," ",10213,24798,0,0
"BALMORHEA STATE G",50568,08," ",5811,12056,0,0
"BALMORHEA STATE H",50600,08," ",5033,11301,0,0
"BALMORHEA STATE I",50601,08," ",6213,12678,0,0
"BALMORHEA STATE L",51205,08," ",0,0,0,0
"BANNER 57-1-21",279043,08," 2H",0,0,50411,11517
"BANNER 57-1-21",279225,08," 1H",0,0,98570,9035
"BANSHEE 56-3-28 UNIT",283780,08," 1H",0,0,53982,12710
"BARBARA STATE",48280,08," ",1616,6600,0,0
"BARBEE 72-1",268076,08," 1H",0,0,8829,115
"BARNES, D. E. ESTATE",38700,08," ",4022,3714,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",16726,121871,0,0
"BARRACUDA 49",283806,08," 1",0,0,470,251
"BARRACUDA B",51521,08," ",24549,35644,0,0
"BARRIERS 34-122 UNIT",45898,08," ",4336,5575,0,0
BARSTOW,39273,08," ",3,0,0,0
"BARSTOW 33-33",47288,08," ",1807,10751,0,0
"BARSTOW 33-34",47050,08," ",6997,14798,0,0
"BARSTOW A",49057,08," ",12603,59999,0,0
"BASILISK 56-3-43 UNIT",283895,08," 1H",0,0,0,0
"BATES 1-63 LOV UNIT",44469,08," ",3158,6377,0,0
"BATES 1-77 LOV UNIT",44788,08," ",2145,5331,0,0
"BAXTER SPRINGS 54-4-33",283394,08," 1H",0,0,0,0
"BAYER '13'",46894,08," ",0,0,0,0
"BEANS STATION 53-4-5",282883,08," 1H",0,0,25466,6598
"BEARCAT 28-29",48622,08," ",4096,7041,0,0
"BEAVER 57-1-16 UNIT",285019,08," 1H",0,0,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",2438,8744,0,0
"BECKER 6-29 UNIT A",47995,08," ",8915,19006,0,0
"BECKER 6-30 UNIT B",283132,08," 1H",0,0,54432,12326
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,2438,570
"BELLTOWN 57-3-19",282811,08," 1H",0,0,0,0
"BENTON 3-12",44948,08," ",1298,13761,0,0
BENTZ,48403,08," ",2648,4556,0,0
"BERKLEY STATE",51225,08," ",0,0,0,0
"BERKLEY STATE EAST UNIT",46946,08," ",7100,16146,0,0
"BERKLEY STATE WEST UNIT",47669,08," ",3764,4519,0,0
"BERNARD STATE C-27 2-5 LOV UNIT",48786,08," ",43019,105543,0,0
"BETTS 54-4-20",280913,08," 1H",0,0,12506,2576
"BETTS 54-4-24",285101,08," 1H",0,0,5805,1879
"BETTS 54-4-26 RVS",44643,08," ",287,203,0,0
"BETTS UNIT 53-4-2",286693,08," 1H",0,0,0,0
"BETTS UNIT 53-4-2",48020,08," ",4662,17373,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,2635,0
"BIG BUCKS 29-10",47596,08," ",4978,1859,0,0
"BIG CYPRESS 56-2-13",282674,08," 1H",0,0,51938,11427
"BIG EASY 54-2-6 UNIT",48143,08," ",8684,25013,0,0
"BIG FUNDAMENTAL 4-52",286748,08," 1H",0,0,20729,3753
"BIG FUNDAMENTAL 4-52",49381,08," ",0,0,0,0
"BIG GIPPER STATE UNIT",48741,08," ",0,0,0,0
"BIG HORN 56-1-17",283583,08," 1H",0,0,0,0
"BIG HORN 56-1-19",283459,08," 1H",0,0,34568,4464
"BIG HORN 56-1-19",285074,08," 2H",0,0,38023,5885
"BIG HORN 56-1-19",285171,08," 3H",0,0,50676,8861
"BIG HORN 56-1-21",283901,08," 2H",0,0,0,0
"BIG HORN 56-1-29",283926,08," 1H",0,0,0,0
"BIG HORN 56-1-31",283894,08," 1H",0,0,0,0
"BIG HORN 56-1-45",283925,08," 1H",0,0,0,0
"BIG HORN 57-1-11",283674,08," 1H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279162,08," 2H",0,0,19364,1981
"BIG HORN STATE 56-2-9 UNIT",48326,08," ",10666,40083,0,0
"BIG HOUSE A 4 57-60",284397,08," 1H",0,0,60263,7528
"BIG HOUSE B 4 57-60",284405,08," 2H",0,0,51196,6867
"BIG HOUSE C",284026,08," 3H",0,0,24247,2602
"BIG HOUSE D",285382,08," U 03H",0,0,99489,12766
"BIG HOUSE E",285381,08," B 03HR",0,0,46192,8207
"BIG HOUSE F",285397,08," L 07H",0,0,25483,4100
"BIG PINEY 57-2-29",48487,08," ",2856,227,0,0
"BIG PINEY 57-2-41",277111,08," 1H",0,0,16508,2595
"BIG SILVER 34-160",43631,08," ",2558,3432,0,0
"BIG SKY 55-16",283366,08," 1H",0,0,20908,4364
"BIG SKY STATE 55-16 UNIT",284709,08," 2H",0,0,48565,10768
"BIG TIMBER STATE 57-25 UNIT",283094,08," 1H",0,0,35615,5504
"BIG VALLEY 6-20",39164,08," ",171,0,0,0
"BIGFOOT 106105A-34",50661,08," ",16146,24722,0,0
"BIGFOOT 106105B-34",50607,08," ",17917,11915,0,0
"BIGFOOT C21-6 UNIT",283613,08," 1H",0,0,38979,3141
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BIGHORN NORTH UNIT 1-31",283073,08," 1H",0,0,21218,2097
"BIGHORN SOUTH UNIT 1-31",48550,08," ",7037,48888,0,0
"BILLY BURT 90-TTT-B33 WF",47373,08," ",16229,53899,0,0
"BING 54-2-36 LOV W UNIT",51103,08," ",0,0,0,0
"BIRCH STATE UNIT 23-26",50742,08," ",23121,27241,0,0
"BIRDIE BELL 54-2-18 LOV",283914,08," 3H",0,0,35924,7504
"BIRDIE-BELL 54-2-18 LOV",47484,08," ",2897,7074,0,0
"BISMARCK 75-12 LOV",51201,08," ",16004,18021,0,0
BISON,48663,08," ",3683,14463,0,0
"BITTERROOT 54-1-18",280577,08," 2H",0,0,13155,3244
"BITTERROOT 54-1-18",47245,08," ",2243,5482,0,0
"BLACK POWDER 1-27",42881,08," ",900,1755,0,0
"BLACK STALLION 28-10",51642,08," ",16441,18561,0,0
"BLACK STONE 1-14 WRD UNIT",47442,08," ",495,13693,0,0
"BLACK STONE 34-216",42043,08," ",259,1810,0,0
BLACKSTONE,49337,08," ",16171,38112,0,0
"BLACKSTONE WEST",49920,08," ",16526,27528,0,0
"BLACKTAIL 1-34 UNIT",283621,08," 1H",0,0,53704,8148
"BLACKTIP 1-21 WRD UNIT",41816,08," ",1866,2132,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",961,1134,0,0
"BLACKTIP 1-42 UNIT",46876,08," ",0,0,0,0
"BLACKTIP 1-43",40406,08," ",0,0,0,0
"BLACKTIP 1-44",40625,08," ",967,3000,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",1373,2150,0,0
"BLACKTIP STATE 42",44861,08," ",23380,62039,0,0
"BLACKTIP STATE 43",46804,08," ",0,0,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",0,0,0,0
"BLACKTOP 21601 1",284473,08," 2H",0,0,5797,35
"BLACKTOP 21601 1",284549,08," 1H",0,0,24967,6637
"BLACKTOP 21601 1",286770,08," 3H",0,0,0,0
"BLACKTOP 21601 1",286786,08," 4H",0,0,0,0
"BLAZER UNIT 14",50590,08," ",13538,18682,0,0
"BLUE 34",49378,08," ",8924,11367,0,0
"BLUE CREST",46676,08," ",616,1352,0,0
"BLUE DUCK 35",46087,08," ",2254,4728,0,0
"BLUE JACKET ""62""",41822,08," ",32,0,0,0
"BLUE JACKET '73'",44763,08," ",236,445,0,0
"BLUE JACKET 73 A",49847,08," ",52,19,0,0
"BLUE JAY UNIT",47826,08," ",9994,36971,0,0
"BLUE LAKES 5556",283098,08," 1H",0,0,33798,3822
"BLUE LAKES 5556",284814,08," B  2H",0,0,66288,4632
"BOB COUCH 3-10",286239,08," 2H",0,0,66921,15041
"BOBCAT 34-175",43852,08," ",161,956,0,0
"BOBCAT 55-1-28 UNIT",284363,08," 1H",0,0,72669,15225
"BOBCAT STATE UNIT 1718",285606,08," 3H",0,0,53509,5463
"BOBCAT STATE UNIT 1718",49818,08," ",0,0,0,0
"BOBCAT STATE UNIT 4702",47651,08," ",0,0,0,0
"BODACIOUS C7-19",45253,08," ",339,2136,0,0
"BOHLANDER 33-95",279553,08," 1H",0,0,23189,4246
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,7734,560
"BOLD JOHNSON 56-T1-26",270251,08," 1H",0,0,9848,2422
"BOLD JOHNSON 56-T1-26",278368,08," 2H",0,0,3472,879
"BOLD JOHNSON 56-T1-30",270567,08," 1H",0,0,19874,1230
"BOLD JOHNSON 56-T1-30",278426,08," 2H",0,0,3799,945
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,5724,408
"BOLD JOHNSON 56-T1-34",281995,08," 2H",0,0,12850,1179
"BOLD JOHNSON 56-T1-35X26 SA",286615,08," W101H",0,0,0,0
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,7561,899
"BOLD JOHNSON 56-T1-36",275462,08," 2H",0,0,17849,2043
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,8673,2194
"BOLD JOHNSON 56-T1-42",278250,08," 2H",0,0,14019,2597
"BONAFIDE 29-34",47390,08," ",5266,3103,0,0
"BOND UNIT 3-7",286734,08," 1H",0,0,0,0
"BOND UNIT 3-7",48190,08," ",3017,27504,0,0
"BONGO 76-43 LOV UNIT",49454,08," ",44331,89271,0,0
"BONNETHEAD 53-2-1 LOV UNIT A",47556,08," ",13254,31674,0,0
"BONNETHEAD 53-2-13 LOV UNIT",46807,08," ",15036,26030,0,0
"BONNETHEAD 53-2-13 LOV W UNIT",49471,08," ",32484,68512,0,0
"BONNETHEAD 53-2-15 LOV",51093,08," ",14829,30209,0,0
"BONNETHEAD 53-2-21 LOV",47020,08," ",0,0,0,0
"BONNETHEAD 53-2-3 LOV",48903,08," ",13253,25474,0,0
"BOOTH FALLS 22-27",50730,08," ",5579,18075,0,0
BOREAS,49643,08," ",0,0,0,0
"BOREAS 79",47628,08," ",2023,2373,0,0
BOUCHER,286506,08," C102H",0,0,0,0
"BOUCHER 2",283904,08," 03H",0,0,50215,10076
"BOUCHER 2",45470,08," ",624,3742,0,0
"BOULDER STATE 57-32",283071,08," 1H",0,0,36,0
"BOWFIN STATE 57-1-48 UNIT",284874,08," 1H",0,0,51023,9185
"BOXWOOD 55-1-12 UNIT",49052,08," ",0,0,0,0
"BOYD 11",49030,08," ",3184,6077,0,0
"BOYD 21",283820,08," 2H",0,0,0,0
"BOYD 21",283821,08," 4H",0,0,0,0
"BOYD 21",283822,08," 3H",0,0,16210,5089
"BOYD 21",285011,08," 5H",0,0,21176,8046
"BOYD 21",48369,08," ",8091,13960,0,0
"BOYD 28-11",50185,08," ",5497,5387,0,0
"BOZ 55-2-6 UNIT",49181,08," ",13947,56539,0,0
"BRADY 56-1",44568,08," ",367,15026,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",4389,10749,0,0
"BRAMBLETT 34-197 WRD",286380,08," 5H",0,0,0,0
"BRAMBLETT 34-197 WRD",286466,08," 3H",0,0,0,0
"BRAMBLETT 34-197 WRD",286749,08," 3H",0,0,0,0
"BRAMBLETT 34-197 WRD",286750,08," 5H",0,0,0,0
"BRAMBLETT 34-197 WRD",45514,08," ",10358,49377,0,0
"BRAMBLETT 34-216",41517,08," ",788,3359,0,0
"BRASS MONKEY STATE UNIT",49444,08," ",44820,133067,0,0
"BRAZOS 34-104",46152,08," ",130,300,0,0
BRECKENRIDGE,283650,08," L 06H",0,0,54988,6171
"BRIDAL VEIL STATE 4132-27 A",51165,08," ",0,0,0,0
"BRIDAL VEIL STATE 4132-27 B",51164,08," ",0,0,0,0
"BRIDAL VEIL STATE 4132-27 C",51166,08," ",0,0,0,0
"BRIDAL VEIL STATE 4132-27 D",51167,08," ",0,0,0,0
"BRIDGER 1-36",282996,08," 2H",0,0,8681,1409
"BRIDGER 1-36",283146,08," 1H",0,0,9563,1788
BRIGHAM,49744,08," ",0,0,0,0
"BRIGHAM FUENTE",282219,08," 4402HL",0,0,43889,7467
"BRIGHAM FUENTE",282389,08," 4401HU",0,0,39963,4287
BRINE,45438,08," ",0,0,0,0
"BRONZE 6-15",46458,08," ",3069,10810,0,0
BROOKS,45888,08," ",11269,13355,0,0
"BROWN STATE 44-2",51676,08," ",12500,184508,0,0
"BROWN STATE 56-T2-44",277117,08," 1H",0,0,12312,1246
"BROWN STATE 56-T3-2",46970,08," ",999,5307,0,0
"BRUMLOW 46",45984,08," ",1405,377,0,0
"BRUMLOW 48",45433,08," ",1290,1103,0,0
BRUNSON,48223,08," ",12445,22793,0,0
"BRUNSON ""22""",42146,08," ",0,0,0,0
"BRUNSON '22A'",46561,08," ",0,0,0,0
"BRUNSON '26-17'",46742,08," ",510,971,0,0
"BRUNSON 38",48158,08," ",2426,3657,0,0
"BRUNSON 47",48167,08," ",428,1679,0,0
"BRUNSON 48",46539,08," ",966,967,0,0
"BRUNSON A",46821,08," ",4937,7803,0,0
"BRUNSON B",47287,08," ",0,0,0,0
"BRUNSON D",48019,08," ",22365,61089,0,0
"BRUNSON F",51087,08," ",6034,10405,0,0
"BRUNSON TRUST 16",46144,08," ",1255,930,0,0
"BRYCE 54-2-24",48955,08," ",5323,6706,0,0
"BUCKEYE 55-1-28 UNIT",284415,08," 1H",0,0,75693,14928
"BUCKIN CHUTE 33-61",42563,08," ",1360,2642,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",1350,6489,0,0
"BUFFALO 55-5-39",276205,08," 1H",0,0,19895,506
"BULL RUN",285084,08," 401AH",0,0,24443,2845
"BULL RUN",285154,08," 501CH",0,0,24176,3942
"BULL RUN",285473,08," 403AH",0,0,27308,3571
"BULL RUN",285477,08," 407AH",0,0,35282,4788
"BULL RUN",285478,08," 405AH",0,0,33719,4579
"BULL RUN",285519,08," 408BH",0,0,50250,5013
"BULL RUN",285620,08," 404BH",0,0,37517,2699
"BULL RUN",285782,08," 406BH",0,0,45102,3269
"BULL RUN",285834,08," 402BH",0,0,33853,2728
"BULL RUN STATE 55-4-22 UNIT",283469,08," 1H",0,0,94645,22556
"BULLET 27-11",47319,08," ",3679,9730,0,0
"BULLET 27-12",51683,08," ",4277,5843,0,0
"BULLET 75-18",47466,08," ",0,171,0,0
"BULLHEAD 55-1-22 UNIT A",47743,08," ",4915,15884,0,0
"BULLHEAD 55-1-34 UNIT B",279857,08," 1H",0,0,34654,8708
"BULLHEAD 55-2-3 UNIT",47515,08," ",2759,13876,0,0
"BULLHEAD 55-2-7 LOV",48809,08," ",6084,15704,0,0
"BULLHEAD STATE 55-1-44",47186,08," ",3937,14084,0,0
"BULLHEAD STATE 55-1-45 UNIT B",286406,08," 3H",0,0,121753,29359
"BULLHEAD STATE 55-1-45 UNIT B",286472,08," 2H",0,0,77761,17604
"BULLHEAD STATE 55-1-45 UNIT B",286516,08," 5H",0,0,125048,30286
"BULLHEAD STATE 55-1-45 UNIT B",47636,08," ",4558,19433,0,0
"BUNIN 4",283732,08," 9H",0,0,36497,6253
"BUNIN 4",284685,08," ",0,0,0,0
"BUNIN 4",284686,08," ",0,0,0,0
"BUNIN 4",285585,08," 3H",0,0,30221,6353
"BUNIN 4",285646,08," 3SL",0,0,0,0
"BUNIN 4",285687,08," 4H",0,0,4199,714
"BUNIN 4",285691,08," 2H",0,0,1305,265
"BUNIN 4",285711,08," 7H",0,0,6511,1354
"BUNIN 4",285712,08," 8H",0,0,15994,3233
"BUNIN 4",285903,08," 5H",0,0,269,98
"BUNIN 4",285905,08," 6H",0,0,12998,2545
"BUNIN 4",45742,08," ",0,0,0,0
BURNSIDE,285421,08," 402BH",0,0,54927,4614
BURNSIDE,285465,08," 401AH",0,0,63929,10818
BURNSIDE,285906,08," 404BH",0,0,66128,5914
BURNSIDE,285984,08," 406BH",0,0,79305,7120
BURNSIDE,286051,08," 417CH",0,0,126828,5721
BURNSIDE,286053,08," 403AH",0,0,53924,8202
BURNSIDE,286174,08," 416DH",0,0,87592,3729
"BUSCH UNIT C6-4",46996,08," ",2396,5138,0,0
"BUZZARD NORTH 6972",49177,08," ",11770,34468,0,0
"BUZZARD SOUTH 6972",49225,08," ",8713,24806,0,0
"BYERLEY 1-33",46812,08," ",6440,18996,0,0
"C.G. LUDEMAN 'B'",45241,08," ",1586,1950,0,0
"C.H. KNIGHT",45862,08," ",17435,45408,0,0
"C.J. LEE STATE 27",277514,08," 1H",0,0,0,0
"CABINET STATE 55-2 UNIT",47588,08," ",2144,9420,0,0
"CABRITO LTD STATE 62",283590,08," 1H",0,0,6401,764
"CALAMITY JANE WEST",39285,08," ",441,1432,0,0
"CALIFORNIA CHROME 27",50674,08," ",17188,81649,0,0
"CALIFORNIA CHROME UNIT",284036,08," 5003HR",0,0,99778,9615
"CALLAHAN 54-2-17 UNIT",281886,08," 1H",0,0,34585,3956
"CAMP 29-31 UNIT",47275,08," ",4068,787,0,0
"CAMP STATE 56-T2-8",273044,08," 1H",0,0,22489,1188
"CANTALOUPE MIPA UNIT",285649,08," 1H",0,0,42952,8869
"CANTALOUPE MIPA UNIT",49185,08," ",0,0,0,0
"CAPRITO 82",49937,08," ",5567,20570,0,0
"CAPRITO 83",49754,08," ",5750,8185,0,0
"CAPRITO 98",49223,08," ",8961,15925,0,0
"CAPRITO 99",48488,08," ",25328,58647,0,0
CAPROCK,46691,08," ",901,1310,0,0
"CARDINAL 4",47457,08," ",936,373,0,0
"CARLSBAD 54-1-28 UNIT",49017,08," ",17541,39709,0,0
"CARPENTER STATE",49220,08," ",5510,15707,0,0
"CARPENTER STATE A",50216,08," ",6961,13383,0,0
"CARPENTER STATE B",50228,08," ",9154,13962,0,0
"CARPENTER STATE C",51260,08," ",16006,33299,0,0
"CARPENTER STATE D",51261,08," ",11860,14659,0,0
"CARPENTER STATE E",51262,08," ",13793,19424,0,0
"CARR 34-125 UNIT",45824,08," ",1650,6870,0,0
"CASCADES 55-1-26 UNIT",283143,08," 1H",0,0,79130,18742
"CASPER 37",50597,08," ",13755,29782,0,0
"CASPER 57-1-47",276563,08," 1H",0,0,25246,3529
"CASPER 57-2-11",48325,08," ",8209,48404,0,0
"CASTLE 57-27",283168,08," 1H",0,0,19082,954
"CATCLAW UNIT 2-31",47631,08," ",3278,16719,0,0
"CATHEDRAL STATE 57-6 UNIT",286428,08," 6H",0,0,87822,13781
"CATHEDRAL STATE 57-6 UNIT",286435,08," 4H",0,0,59984,9155
"CATHEDRAL STATE 57-6 UNIT",286460,08," 5H",0,0,115769,9794
"CATHEDRAL STATE 57-6 UNIT",286470,08," 3H",0,0,94893,11015
"CATHEDRAL STATE 57-6 UNIT",50242,08," ",2322,17525,0,0
"CATMAN 6263A-34",51199,08," ",19655,13123,0,0
"CATMAN 6263B-34",50514,08," ",5980,11183,0,0
"CATMAN 6263C-34",50883,08," ",12741,21760,0,0
"CATMAN 6263D-34",50537,08," ",12093,22560,0,0
"CATTLE KATE 20-18 UNIT",51178,08," ",20102,62175,0,0
"CBR 10",285718,08," 3H",0,0,4358,762
"CBR 10",285719,08," 4H",0,0,9752,1745
"CBR 10",45715,08," ",0,0,0,0
"CBR 12",285720,08," 3H",0,0,1445,312
"CBR 12",285721,08," 4H",0,0,8748,1440
"CBR 12",45721,08," ",0,0,0,0
"CBR 14",285722,08," 2H",0,0,6034,1651
"CBR 14",285858,08," 4H",0,0,11607,2096
"CBR 14",46414,08," ",0,0,0,0
"CBR 16",285723,08," 7H",0,0,14629,2484
"CBR 16",285728,08," 2H",0,0,7124,1389
"CBR 16",48293,08," ",0,0,0,0
"CBR 18",285706,08," 3H",0,0,6013,1451
"CBR 18",286690,08," 5H",0,0,0,0
"CBR 18",45714,08," ",2875,9172,0,0
"CBR 2",285724,08," 2H",0,0,10334,1394
"CBR 2",285725,08," 4H",0,0,14885,2145
"CBR 2",46522,08," ",0,0,0,0
"CBR 22",283818,08," 22H",0,0,28022,4950
"CBR 22",283819,08," 21H",0,0,26248,4209
"CBR 22",283823,08," 23H",0,0,32063,5046
"CBR 22",284119,08," 17SL",0,0,0,0
"CBR 22",285763,08," 5H",0,0,4100,756
"CBR 22",285849,08," 11H",0,0,14889,2312
"CBR 22",285853,08," 12H",0,0,13630,2349
"CBR 22",285857,08," 14H",0,0,12913,1919
"CBR 22",285893,08," 18H",0,0,14800,2592
"CBR 22",285900,08," 16H",0,0,13528,1752
"CBR 22",285936,08," 13H",0,0,14836,1524
"CBR 22",285944,08," 15H",0,0,14000,2103
"CBR 22",286300,08," 17H",0,0,15557,1757
