"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Mar 2011 - Mar 2011"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"APC FEE 1-40",40729,08," ",10405,16012,0,0
"BARNES, D. E. ESTATE",38700,08," ",1422,3070,0,0
BARSTOW,39273,08," ",540,2574,0,0
"BIG VALLEY 6-20",39164,08," ",311,430,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",8646,12801,0,0
"BLACKTIP 1-42",41088,08," ",8728,26466,0,0
"BLACKTIP 1-43",40406,08," ",3055,4986,0,0
"BLACKTIP 1-44",40625,08," ",11992,22159,0,0
"BLACKTIP 1-48",40991,08," ",4177,18665,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",8981,13650,0,0
"BP 34-211",40619,08," ",14407,32316,0,0
"BRAMBLETT 34-216",41517,08," ",8803,46232,0,0
"BRUNSON ""22""",42146,08," ",378,218,0,0
"CALAMITY JANE WEST",39285,08," ",222,794,0,0
"CHEVRON 34-157",40151,08," ",1571,2451,0,0
"CHEVRON 34-179",39755,08," ",4612,10327,0,0
"CHEVRON 34-181",39830,08," ",2433,6069,0,0
"CHEVY 17",39369,08," ",380,843,0,0
"COLONEL DRAKE 24",41295,08," ",11728,19347,0,0
"COLT 34-212",40262,08," ",10653,22857,0,0
"CROCKETT 1-26 WRD",41052,08," ",31944,60742,0,0
"DAVIS '33-20'",39239,08," ",2868,8976,0,0
"DAVIS 33-19",39540,08," ",357,183,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",5871,9039,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"FIELDS 33-25",39205,08," ",0,0,0,0
"FIELDS 33-27",39128,08," ",9433,14206,0,0
"FOWLER 34-193",40254,08," ",5666,11542,0,0
"HEXAD 34-180",41026,08," ",9752,32555,0,0
"HOWARD 33-22",38658,08," ",20411,33892,0,0
"HOWARD, BERNICE",30307,08," ",127,0,0,0
"HUMANE SOCIETY 34-187",41560,08," ",0,2319,0,0
INTERSTATE,39572,08," ",221,716,0,0
"JITTERBUG 161",40769,08," ",9758,12393,0,0
"JOHNSON 33-21",39485,08," ",10499,11938,0,0
"JOHNSON RANCH 1-49",40751,08," ",2411,4094,0,0
"KHC '33-26'",39289,08," ",5420,8014,0,0
"KHC 33-24",38618,08," ",1978,196,0,0
"KIMBELL 34-194",40654,08," ",1619,6380,0,0
"KW STATE",39341,08," ",718,1144,0,0
"LEE -128-",28269,08," ",22,0,0,0
"MAKO STATE 2-32",41569,08," ",2313,13520,0,0
"MAKO STATE 3-6",41426,08," ",2555,8091,0,0
"MAKO STATE 54-4-10",41776,08," ",15,6791,0,0
"MATTHES STATE",39360,08," ",431,1316,0,0
"MILLER STATE 140",39389,08," ",2562,2936,0,0
"MILLER STATE 152",39538,08," ",1098,2074,0,0
"MILLER STATE 30",39374,08," ",775,1161,0,0
"MONROE 1-17 WRD",40817,08," ",15410,30446,0,0
"MONROE 34-158",40721,08," ",6213,7654,0,0
"MONROE 34-172",40340,08," ",2838,7766,0,0
"MONROE 34-178",40778,08," ",4061,7690,0,0
"MONROE 34-180",39877,08," ",3771,8392,0,0
"MONROE 34-188",40487,08," ",1032,2558,0,0
"MONROE 34-190",40728,08," ",3914,7479,0,0
"MONROE 34-210",39975,08," ",1167,10298,0,0
"MONROE 34-220",40322,08," ",36508,69159,0,0
"MONROE 34-221",40154,08," ",9002,14393,0,0
"MONROE STATE 1-4 WRD",41150,08," ",9606,21924,0,0
"MOONEY 34-222",40519,08," ",11968,18178,0,0
"NARROWS 6-21",41098,08," ",2813,3477,0,0
"OXY FEE '24'",264509,08," 1",0,0,0,0
"PATTERSON 1-34",41066,08," ",2857,7859,0,0
"SEARLS 34-115",39431,08," ",2453,7906,0,0
"TALLADEGA 65",41147,08," ",17838,39359,0,0
"THORNTON TRUST 4-60",42880,08," ",0,0,0,0
"UNIVERSITY 19-5",40552,08," ",5594,5736,0,0
"VICKERS '34-127'",39484,08," ",1590,2899,0,0
"WAHOO ANGEL 1-33",41169,08," ",2622,8082,0,0
"WHITLEY 34-231",42117,08," ",1094,10011,0,0
"WILSON CROSS 168",40323,08," ",2193,2753,0,0
"WILSON TRUST 126",39206,08," ",1295,3631,0,0
WORSHAM,39668,08," ",558,1071,0,0
"WORSHAM '6-18'",39429,08," ",1183,5772,0,0
"WORSHAM '6-22'",39277,08," ",3148,4412,0,0
Total," "," "," ",392996,825390,0,0
