"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Mar 2018 - Mar 2018"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
RANGER,284220,08," B104SL",0,0,0,0
RANGER,284242,08," L 01H",0,0,0,0
RANGER,284261,08," B102SL",0,0,0,0
RANGER,49348,08," ",0,0,0,0
"RANGER 'C4-6-15'",51455,08," ",0,0,0,0
"RANGER 56-40",45385,08," ",0,0,0,0
"RANGER 56-40 UNIT",283436,08," 1H",0,0,10582,380
"RANGER 56-40 UNIT",46911,08," ",0,0,0,0
"RANGER C4-'6-14'",49271,08," ",7844,14708,0,0
"RANGER C4-6-14",49878,08," ",9829,12009,0,0
"RANGER C4-7",47905,08," ",5075,10433,0,0
"RANGER C5-15",49608,08," ",9545,22096,0,0
"RAWLINS 53-4-4",281604,08," 1H",0,0,18443,3677
"RAYBANK 1-44",41589,08," ",0,0,0,0
"RAYMORE 1-46 STATE UNIT 3",44054,08," ",1757,3293,0,0
"RAYMORE 1-46 UNIT",42568,08," ",1660,3099,0,0
"RAYMORE 1-46 UNIT 2",44055,08," ",2429,4547,0,0
"RAYMORE 1-48 UNIT",49437,08," ",16483,33390,0,0
"RAYMORE 1-49",47412,08," ",0,0,0,0
"RAYMORE 57-T1-24",271713,08," 1H",0,0,32417,1880
"RAYMORE 57-T1-24",47625,08," ",3019,13448,0,0
"RAZORBACK UNIT NW 33-77",48470,08," ",3761,86888,0,0
"RAZORBACK UNIT SE 33-77",48366,08," ",3912,44228,0,0
"RED BLUFF 13",283480,08," 9H",0,0,55508,10189
"RED BLUFF 13",283486,08," 8H",0,0,41927,7443
"RED BLUFF 13",283493,08," 10H",0,0,49864,8048
"RED BLUFF 13",283519,08," 11H",0,0,73706,14816
"RED BLUFF 13",283735,08," 7H",0,0,54227,10218
"RED BLUFF 13",283736,08," 13H",0,0,54704,9802
"RED BLUFF 13",283937,08," 12H",0,0,78843,13897
"RED BLUFF 13",285586,08," 3H",0,0,55693,9653
"RED BLUFF 13",285638,08," 3SL",0,0,0,0
"RED BLUFF 13",286303,08," 5H",0,0,1556,999
"RED BLUFF 13",45705,08," ",0,0,0,0
"RED BLUFF 57-38",46471,08," ",5049,18886,0,0
"RED BLUFF 7",286305,08," 1H",0,0,4181,1178
"RED BLUFF 7",46020,08," ",0,0,0,0
"RED CLOUD",50432,08," ",221,109,0,0
"RED CREST",46607,08," ",7948,16129,0,0
"RED LODGE C20-11",282898,08," 3H",0,0,36706,7099
"RED LODGE C20-11",283665,08," 2H",0,0,7418,937
"RED LODGE C20-11",43615,08," ",0,0,0,0
"RED ROCK 6-6",45114,08," ",1015,1053,0,0
"REDBUD 55-1-12 UNIT",48778,08," ",0,0,0,0
"REDBUD STATE UNIT",47750,08," ",37962,28772,0,0
REDWOOD,285127,08," 401DH",0,0,0,0
REDWOOD,50647,08," ",0,0,0,0
"REDWOOD UNIT 2-19",47325,08," ",3174,17903,0,0
"REED 24 UNIT",50429,08," ",33970,77616,0,0
"REED TRUST 55-1-46",46342,08," ",3046,8007,0,0
"REEF RUNNER STATE 162",43681,08," ",9639,12805,0,0
REGAN-MCELVAIN,43523,08," ",1579,5954,0,0
RENEGADE,284501,08," L 02H",0,0,49377,6734
RENEGADE,284529,08," 0302BH",0,0,24132,2508
RENEGADE,284547,08," U 03H",0,0,38764,5861
RENEGADE,47283,08," ",0,0,0,0
"REV GF STATE T7 50",50122,08," ",0,0,0,0
"REV GF STATE T7-50-43",49677,08," ",0,0,0,0
RHOADS,46939,08," ",1110,1673,0,0
"RICHBURG UNIT",282663,08," 2H",0,0,38215,1154
"RICHMOND 39",284030,08," 1H",0,0,14721,4685
"RICHMOND 39",42482,08," ",38424,117642,0,0
"RICKY BOBBY 33-62 WRD UNIT",44876,08," ",5647,13851,0,0
"RICOCHET 29-40 UNIT",47897,08," ",25840,36969,0,0
"RIFLEMAN C19-3",283606,08," 1H",0,0,48765,4853
"RIO PIERCE FAMILY 57-T2-45",278124,08," 1H",0,0,15771,908
"RIO STATE RANDOLPH 57-T2-34",276286,08," 1H",0,0,31869,2143
"RIPPIN WRANGLER C26-19",47908,08," ",16978,25206,0,0
"RIVERBOAT UNIT 33-71",50045,08," ",13967,100725,0,0
"RIVERSIDE 21601 36",284472,08," 1H",0,0,48768,9213
"RIVERSIDE 21601 36",48379,08," ",0,0,0,0
"RIVERTON 57-2-19",286737,08," 1H",0,0,0,0
"RIVERTON 57-2-19",48647,08," ",0,0,0,0
"RIVERTON 57-2-21",278601,08," 1H",0,0,486,0
"RK-UTL 3031A-17",48604,08," ",8847,10446,0,0
"RK-UTL 3031B-17",48527,08," ",7581,10390,0,0
ROADRUNNER,48996,08," ",22912,40188,0,0
"ROAN 53-2 LOV UNIT",45429,08," ",141870,302304,0,0
"ROBERTSON STATE UNIT 2-5",47332,08," ",13800,36727,0,0
"ROBERTSON STATE UNIT 2-7",47474,08," ",5008,13016,0,0
"ROBIN 8",47118,08," ",23113,69674,0,0
"ROBINSON 5",286304,08," 6H",0,0,24014,4393
"ROBINSON 5",286686,08," 7H",0,0,20579,3853
"ROBINSON 5",48361,08," ",3837,16341,0,0
"ROCA 34-159 UNIT",283417,08," 5H",0,0,19922,9416
"ROCA 34-159 UNIT",43860,08," ",22829,35149,0,0
"ROCAZOLLER STATE 54-1-12 LOV",47561,08," ",10472,23513,0,0
"ROCKDALE STATE 35-28",49731,08," ",11633,17305,0,0
"ROGERS 6 UNIT",46781,08," ",50261,79969,0,0
"ROLWING 23",266657,08," 1H",0,0,4656,461
"ROLWING 4-33",268222,08," 1H",0,0,473,50
"ROLWING 4-33",270390,08," 2H",0,0,7724,529
"RON 56-8 UNIT",283356,08," 1H",0,0,33801,515
"RON 56-8 UNIT",46428,08," ",0,0,0,0
"ROO STATE 1-4 WRD UNIT",48113,08," ",6213,15924,0,0
"ROOSTERFISH 53-2-43 LOV UNIT",46891,08," ",266,888,0,0
"ROSS 55-2-46",47767,08," ",4311,8905,0,0
"ROTHSCHILD STATE 56-2-25 UNIT",48038,08," ",14206,49940,0,0
"RSG REEVES SWD",48905,08," ",0,0,0,0
"RUBY NORTH UNIT  1-39",283316,08," 3H",0,0,12923,2265
"RUBY NORTH UNIT  1-39",46200,08," ",0,0,0,0
"RUBY SOUTH UNIT 1-39",45019,08," ",1300,5827,0,0
"RUCK UNIT 3-17",283229,08," 2HR",0,0,52741,13870
"RUCK UNIT 3-17",47428,08," ",5453,11855,0,0
"RUDD DRAW 26-18",47459,08," ",18769,38158,0,0
"RUDD DRAW 26-2",47574,08," ",14988,22545,0,0
"RUDD DRAW 26-21",48682,08," ",22051,42163,0,0
"RUDD DRAW 26-3",46389,08," ",16124,29000,0,0
"RUDD DRAW 29-3",46941,08," ",66942,119609,0,0
"RUDD DRAW 75-10",47931,08," ",7980,14231,0,0
"RUDD DRAW C26-21",50260,08," ",4082,8142,0,0
"RUSSELL, F D",45933,08," ",5084,13531,0,0
"RUSTLER A UNIT",49031,08," ",34971,54419,0,0
"RUSTLER B UNIT",50479,08," ",84613,131315,0,0
"RUSTLER C UNIT",50510,08," ",48208,92679,0,0
"S. JOHNSON 19",48941,08," ",9284,23769,0,0
"SABLE 53-2-9 LOV W UNIT",49309,08," ",60617,56371,0,0
"SADDLEBACK STATE 57-30",282990,08," 1H",0,0,32531,5647
"SAGE STATE 34-141 UNIT",49916,08," ",16114,20429,0,0
"SAINT VRAIN 48-28",49875,08," ",9924,14084,0,0
"SAM BIRD 6-3",46624,08," ",12586,45512,0,0
"SAMURAI 4-49 50",284250,08," U 42H",0,0,222396,27559
"SAMURAI 4-49 50",284262,08," U 35H",0,0,263794,36856
"SAMURAI 4-49-50",284380,08," 1H",0,0,74321,10230
"SANDBAR 54-2-13",47060,08," ",7369,20892,0,0
"SANDBAR 54-2-27 LOV",47338,08," ",0,0,0,0
"SANDLOT STATE",285898,08," L 06H",0,0,0,0
"SANDWORM STATE 57-3-14 UNIT",282728,08," 1H",0,0,0,0
"SANTA ROSA 54-4-3",282908,08," 1H",0,0,0,0
"SAPPHIRE STATE C20-12",283197,08," 1H",0,0,14045,2684
"SAPPHIRE STATE C20-12",45728,08," ",0,0,0,0
"SARATOGA 34-161",48586,08," ",6007,10117,0,0
"SARATOGA A1",49311,08," ",14409,21627,0,0
"SARATOGA STATE 54-4-10 UNIT",46997,08," ",1932,13827,0,0
"SASQUATCH STATE 56-2-38 UNIT",49062,08," ",0,0,0,0
"SASSAFRAS 55-1-24 UNIT",283753,08," 1H",0,0,137505,34562
"SAUL 35 UNIT",48109,08," ",1494,8578,0,0
"SAUL 3526 ALLOC. A",50096,08," ",0,0,0,0
"SAVAGE 54-2-22 UNIT",283091,08," 1H",0,0,53613,13637
"SAWMILL 57-3-43",283203,08," 1H",0,0,0,0
"SAWTOOTH STATE 55-6",46770,08," ",3328,15638,0,0
"SCHWALBE-SONOMA STATE 120",49560,08," ",6839,37993,0,0
"SCYTHIAN EMPIRE 57-T1-41X44",279200,08," 1H",0,0,28135,5552
"SEAGULL UNIT",47808,08," ",13567,46289,0,0
"SEAHAWK 57-2-1",282865,08," 1H",0,0,0,0
"SEALY RANCH",50245,08," ",148087,193622,0,0
"SEARLS 34-115",39431,08," ",2121,7439,0,0
"SEATTLE SLEW",47354,08," ",1558,39007,0,0
"SECRETARIAT 10",50053,08," ",1331,125038,0,0
"SENTINEL 58-2-1",283208,08," 1H",0,0,0,0
"SENTINEL STATE 55-28 UNIT",284511,08," 1H",0,0,122649,21554
"SEQUOIA 55-1-14 UNIT",283393,08," 1H",0,0,30350,6668
"SEVENGILLS 54-1-41",46949,08," ",9990,33426,0,0
"SEVENGILLS 55-1-35 UNIT A",283933,08," 2H",0,0,112844,26851
"SEVENGILLS 55-1-35 UNIT A",48323,08," ",13147,44025,0,0
"SEVENGILLS 55-1-47",48079,08," ",5001,17638,0,0
"SHAKE N BAKE 33-58 WRD",46063,08," ",3655,21969,0,0
"SHELBY STATE",48633,08," ",16600,26976,0,0
"SHERIDAN 55-4-27",276320,08," 1H",0,0,10736,294
"SHERIDAN 55-4-5",279250,08," 1H",0,0,0,0
"SHILOH STATE 55-4-34 UNIT",283893,08," 1H",0,0,0,0
"SHOCK-N-AWE UNIT 29-41",47089,08," ",4141,13307,0,0
"SHOSHONI 54-4-35",282809,08," 1HR",0,0,0,0
"SHOSHONI 54-4-35",49130,08," ",0,0,0,0
"SHOSHONI 55-4-43",278902,08," 1H",0,0,0,0
"SHOWMAN 29-23",46795,08," ",12738,14157,0,0
"SID M. KYLE 26",50169,08," ",5813,10002,0,0
"SIEBER TRUST",284379,08," B 13H",0,0,124821,40332
"SIEBER TRUST",49253,08," ",40949,102090,0,0
"SIEVERS 2-35",46116,08," ",1940,7299,0,0
"SIEVERS A UNIT",282695,08," 3H",0,0,125113,17969
"SIEVERS STATE UNIT 2-1",48311,08," ",13529,40507,0,0
"SIEVERS UNIT 2-29",48069,08," ",2008,3794,0,0
"SIEVERS UNIT 2-33",48179,08," ",3191,6434,0,0
"SIEVERS UNIT 2-39",279381,08," 1H",0,0,30736,2837
"SIGLER STATE 57-T2-22",279609,08," 2H",0,0,21082,2544
"SIGLER STATE 57-T2-22",45229,08," ",2128,15277,0,0
"SILENT ROGUE 57-3-17",283426,08," 1H",0,0,0,0
"SILVER DOLLAR 31-27",50524,08," ",9234,12213,0,0
"SILVERTIP 76-10 UNIT G",49180,08," ",28573,63237,0,0
"SILVERTIP 76-10 UNIT H",48799,08," ",38275,70792,0,0
"SILVERTIP 76-11 UNIT I",282466,08," 1H",0,0,0,0
"SILVERTIP 76-11 UNIT I",49504,08," ",22260,46085,0,0
"SILVERTIP 76-11 UNIT J",282426,08," 1H",0,0,0,0
"SILVERTIP 76-12 UNIT K",282465,08," 1H",0,0,0,0
"SILVERTIP 76-12 UNIT L",282218,08," 1H",0,0,0,0
"SILVERTIP 76-12 UNIT L",49430,08," ",19119,38511,0,0
"SILVERTIP 76-13 UNIT W",48802,08," ",0,0,0,0
"SILVERTIP 76-13 X",282443,08," 1H",0,0,0,0
"SILVERTIP 76-13 X",49429,08," ",22478,47474,0,0
"SILVERTIP 76-14 UNIT U",282467,08," 1H",0,0,0,0
"SILVERTIP 76-14 UNIT U",49522,08," ",24726,49098,0,0
"SILVERTIP 76-14 V",282468,08," 1H",0,0,0,0
"SILVERTIP 76-15 T",48706,08," ",38623,70743,0,0
"SILVERTIP 76-15 UNIT S",48303,08," ",26772,53669,0,0
"SILVERTIP 76-16 UNIT Q",48425,08," ",34971,72057,0,0
"SILVERTIP 76-16 UNIT R",48087,08," ",32181,68226,0,0
"SILVERTIP 76-17 P",48951,08," ",40657,83350,0,0
"SILVERTIP 76-17 UNIT O",48264,08," ",48698,101239,0,0
"SILVERTIP 76-7 UNIT A",50304,08," ",0,0,0,0
"SILVERTIP 76-7 UNIT B",48784,08," ",44047,105103,0,0
"SILVERTIP 76-8 UNIT C",282271,08," 1H",0,0,40169,8404
"SILVERTIP 76-9 UNIT F",47359,08," ",39593,83306,0,0
"SILVERTIP UNIT Y",283385,08," 1H",0,0,15699,6713
"SILVERTIP UNIT Y",49864,08," ",6713,8315,0,0
"SILVERTIP UNIT Z",283504,08," 1H",0,0,0,0
"SKINNER 34-116",42624,08," ",5456,6467,0,0
"SKYCATCHER 56-3-5",283212,08," 1H",0,0,0,0
"SKYHAWK 57-1-28 UNIT",283113,08," 1H",0,0,0,413
"SKYLANE 57-1-9 UNIT",283733,08," 1H",0,0,0,0
"SLACK BOX 54-2-28 LOV UNIT",44767,08," ",1448,4954,0,0
"SLACKBOX 54-2-32 LOV UNIT",45393,08," ",1403,11413,0,0
"SLEEPING INDIAN A1",48956,08," ",10149,15288,0,0
"SLO-POKE 149 HG",41748,08," ",8326,10932,0,0
"SLUICE BOX 4-2",41762,08," ",109,577,0,0
"SMARTY JONES 26",50442,08," ",13598,78798,0,0
"SMOKIN JOE 28-41 UNIT A",47297,08," ",7562,19435,0,0
"SNOWCREST NORTH UNIT 1-33",46638,08," ",2930,18651,0,0
"SNOWCREST SOUTH UNIT 1-33",282833,08," 2H",0,0,72866,11274
"SNOWMASS 29-27",50726,08," ",7764,10789,0,0
"SNOWMASS 2920-27",50846,08," ",30896,28140,0,0
"SOAPY SMITH 36-20 UNIT E",51236,08," ",0,0,0,0
"SOLSTICE 56-2-19",283288,08," 1H",0,0,21689,4214
"SONIC 57-3-15",283108,08," 1H",0,0,0,0
"SONOMA STATE 18",283874,08," 1",0,0,677,90
"SONOMA STATE 18",44596,08," ",0,0,0,0
"SOUNDER 56-3-15",283207,08," 1H",0,0,0,0
"SOURDOUGH C21-9 UNIT",47603,08," ",5494,33196,0,0
"SOUTH ELEPHANT WOLFCAMP UNIT",284481,08," U 04H",0,0,19582,3050
"SOUTH ELEPHANT WOLFCAMP UNIT",284682,08," ",0,0,0,0
"SOUTH ELEPHANT WOLFCAMP UNIT",284684,08," ",0,0,0,0
"SOUTH ELEPHANT WOLFCAMP UNIT",285601,08," B307 H",0,0,238293,37117
"SOUTH ELEPHANT WOLFCAMP UNIT",285843,08," C207SL",0,0,0,0
"SOUTH ELEPHANT WOLFCAMP UNIT",47744,08," ",4450,23671,0,0
"SOUTH GOAT 2 UNIT",48405,08," ",27209,83559,0,0
"SOUTH MITRE 2 UNIT",48219,08," ",8023,28679,0,0
"SOUTH SMARTY JONES 27",51276,08," ",8450,12849,0,0
"SOUTH SMARTY JONES STATE 28",49420,08," ",6588,6174,0,0
"SOUTH SMARTY JONES STATE 32",47723,08," ",2718,4523,0,0
"SPARTAN 58-2-23",283223,08," 1H",0,0,0,0
"SPECTRE STATE 54-4",46696,08," ",12931,58143,0,0
"SPEEDY 57-3-37",283420,08," 1H",0,0,0,0
"SPHINX STATE 57-3-14 UNIT",282788,08," 1H",0,0,0,0
"SPIRIT 57-3-29",283228,08," 1H",0,0,0,0
"SPITFIRE 29-39",49668,08," ",3733,6868,0,0
"SPURDOG 1-62 LOV",44818,08," ",6015,17374,0,0
"ST JOHN 76 2734",50068,08," ",0,0,0,0
"ST. LUCIA 76 2833",48657,08," ",18629,32330,0,0
"STAGGERWING 57-3-35",283227,08," 1H",0,0,0,0
"STATE 48",50263,08," ",0,0,0,0
"STATE 56-2-12",279058,08," 1H",0,0,36766,3990
"STATE 5913A GG HOUSTON",49530,08," ",10115,12737,0,0
"STATE AL OLSON 57-T1-43X6 SA",281238,08," 1H",0,0,26550,5078
"STATE ALLAR 57-T2-28",278214,08," 1",0,0,24381,2675
"STATE APACHE 56-57-T3",278215,08," 1201H",0,0,16506,2225
"STATE APACHE 56-57-T3",282289,08," 1401H",0,0,16165,4367
"STATE APACHE 56-57-T3",282448,08," 1202H",0,0,19247,928
"STATE APACHE 56-57-T3",284255,08," 1402H",0,0,49680,10916
"STATE APACHE 57",283334,08," 1601H",0,0,85567,16697
"STATE APACHE 57",283341,08," 205H",0,0,29978,6033
"STATE APACHE 57",283342,08," 210H",0,0,46982,8482
"STATE APACHE 57",283343,08," 212H",0,0,45818,7045
"STATE APACHE 57",283344,08," 1104H",0,0,16344,1185
"STATE APACHE 57",283592,08," 1101H",0,0,20829,1940
"STATE APACHE 57",283593,08," 1106H",0,0,5448,1874
"STATE APACHE 57",283594,08," 1107H",0,0,11644,2331
"STATE APACHE 57",283602,08," 1103H",0,0,8968,765
"STATE APACHE 57",283639,08," 1110H",0,0,21623,3526
"STATE APACHE 57",283710,08," 1611H",0,0,74282,14508
"STATE APACHE 57",284638,08," 1109H",0,0,53920,11545
"STATE APACHE 57",284644,08," 1108H",0,0,40815,8841
"STATE APACHE 57",284914,08," 101H",0,0,23516,689
"STATE APACHE 57",284957,08," 102H",0,0,2254,578
"STATE APACHE 57",284962,08," 204H",0,0,23388,5508
"STATE APACHE 57",285022,08," 1111H",0,0,36988,5569
"STATE APACHE 57",285023,08," 1114H",0,0,19017,3393
"STATE APACHE 57",285024,08," 1115H",0,0,14761,1967
"STATE APACHE 57",285025,08," 1105H",0,0,22120,3572
"STATE APACHE 57",285028,08," 211H",0,0,49062,7886
"STATE APACHE 57",285121,08," 202H",0,0,16180,3621
"STATE APACHE 57",285220,08," 213H",0,0,38406,6631
"STATE APACHE 57",286194,08," 103H",0,0,63811,16390
"STATE APACHE 57",44750,08," ",0,0,0,0
"STATE APACHE 57 XL",49074,08," ",0,0,0,0
"STATE APACHE 57 XL1",284605,08," 1501H",0,0,63661,12598
"STATE APACHE 57 XL3",283711,08," 1503H",0,0,51182,11342
"STATE APACHE 57 XL4",49075,08," ",0,0,0,0
"STATE APACHE 57 XL6",284118,08," 1506H",0,0,110690,22866
"STATE APACHE 57 XL8",283712,08," 1508H",0,0,113270,21485
"STATE ARDENNES UNIT",49953,08," ",13649,24093,0,0
"STATE B&B SISTERS 0833A-143",48906,08," ",4100,11508,0,0
"STATE BARLOW 57-T2-47X2",278999,08," 1H",0,0,29935,6265
"STATE BARLOW 57-T2-47X38",46563,08," ",4028,21400,0,0
"STATE BLACK STONE 57-T3-36",284134,08," 1H",0,0,64208,11773
"STATE BLAKE 57-T3-46",282003,08," 1H",0,0,24611,3608
"STATE BLANKENSHIP 56-T2-14X11",281998,08," 1H",0,0,597,0
"STATE BLANKENSHIP 56-T2-14X11",285512,08," 2H",0,0,6007,1178
"STATE C19-15",42723,08," ",853,4401,0,0
"STATE CALDWELL 57-T2-26",276866,08," 4H",0,0,16466,2216
"STATE CALDWELL 57-T2-26",277467,08," 3H",0,0,19134,1788
"STATE CALDWELL 57-T2-26",277583,08," 5H",0,0,20594,2427
"STATE CALDWELL 57-T2-26",278251,08," 2H",0,0,27958,3402
"STATE CALDWELL 57-T2-35X26 SA",282290,08," 1H",0,0,21738,2670
"STATE CAMP 56-T2-14X11",278514,08," 1H",0,0,21306,4356
"STATE CHEVYHAFTUN 56-T2-10X15 SA",278915,08," 1H",0,0,19957,3966
"STATE CHIMERA 3601B-142",50176,08," ",0,0,0,0
"STATE CORTEZ UNIT",284836,08," 2H",0,0,186304,42085
"STATE CORTEZ UNIT",285009,08," 1H",0,0,156533,34645
"STATE CUMBERLAND 57-T2-16",278442,08," 1H",0,0,9713,2030
"STATE CUMBERLAND 57-T2-16",279512,08," 2H",0,0,10147,1921
"STATE CVX 22",48031,08," ",3394,45422,0,0
"STATE CVX A1314 UNIT",285854,08," 1H",0,0,69130,8988
"STATE CVX UNIT A1314",49263,08," ",0,0,0,0
"STATE CVX UNIT B1314",285855,08," 1H",0,0,168443,27883
"STATE CVX UNIT B1314",50022,08," ",0,0,0,0
"STATE DALTEXAS RANGER 56-T2-2X11",48609,08," ",10822,36747,0,0
