"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Aug 2016 - Aug 2016"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"8RUNSON TRUST 9",47014,08," ",7786,13067,0,0
"9014 JV-P PITZER",41392,08," ",34,40,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,27942,2180
"ABERNATHY 57-T1-14",45618,08," ",2777,13233,0,0
ADOBE,48634,08," ",8154,9419,0,0
ADRIANNA,47205,08," ",4668,22002,0,0
"ALEXANDER 58-T2-12",277813,08," 1H",0,0,35675,5260
ALLEN,47211,08," ",3506,10190,0,0
"ALLEN 55-2-44 LOV UNIT",46733,08," ",4443,14070,0,0
"ALLEN 55-2-44 LOV UNIT E",48063,08," ",867,4689,0,0
"AMERICAN PHAROAH",47777,08," ",1914,21772,0,0
"ANACONDA STATE 55-2",282985,08," 5H",0,0,14513,1886
"ANACONDA STATE 55-2",283093,08," 7H",0,0,13420,1885
"ANACONDA STATE 55-2",283095,08," 2H",0,0,26351,7238
"ANACONDA STATE 55-2",283136,08," 3H",0,0,21667,2262
"ANACONDA STATE 55-2",283138,08," 1H",0,0,19688,2353
"ANACONDA STATE 55-2",45010,08," ",9763,44670,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC 28-5",46719,08," ",0,0,0,0
"APC 29-29",47185,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",3701,6691,0,0
"APC FEE 1-40",40729,08," ",8215,16213,0,0
"APC FEE 1-50 UNIT",41231,08," ",14790,32307,0,0
"APC FEE 6",43431,08," ",754,1369,0,0
"APC FEE 6",47511,08," ",0,0,0,0
"APOLLO 7",47326,08," ",22592,59082,0,0
"ARMSTRONG 14",45537,08," ",235,555,0,0
"ARMSTRONG 16",45227,08," ",396,0,0,0
"ARMSTRONG STATE 42",48803,08," ",0,0,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",2115,18268,0,0
"ASHLOCK 1-34",41954,08," ",22891,42903,0,0
"ASSAULT 126",48392,08," ",23948,53740,0,0
"ASTRO STATE 12",285902,08," 1H",0,0,17945,5049
"ASTRO STATE 12",48295,08," ",0,0,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,1230,297
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",0,0,0,0
"AUTOBAHN 34-117",44771,08," ",13449,15997,0,0
"AVALANCHE 29-40 UNIT",47807,08," ",19347,32053,0,0
"AVANT 29-40",45969,08," ",657,1609,0,0
"AYERS UNIT ""24""",41978,08," ",1532,2269,0,0
"BAGWELL C27-1",42447,08," ",1304,4195,0,0
BAILEY,46379,08," ",0,0,0,0
"BALBO EAST UNIT",47676,08," ",13938,24658,0,0
"BALBO SOUTHEAST UNIT",47666,08," ",9948,23888,0,0
"BALBO WEST UNIT",47518,08," ",12995,51725,0,0
"BALMORHEA RANCH 49",46601,08," ",1630,3193,0,0
"BALMORHEA STATE",46324,08," ",1892,5140,0,0
"BANNER 57-1-21",279043,08," 2H",0,0,0,0
"BANNER 57-1-21",279225,08," 1H",0,0,0,0
"BARBEE 72-1",268076,08," 1H",0,0,11708,225
"BARNES, D. E. ESTATE",38700,08," ",710,2105,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",48052,225798,0,0
"BARRACUDA 49",283806,08," 1",0,0,962,287
"BARRACUDA 49",44118,08," ",0,0,0,0
"BARRIERS 34-122 UNIT",45898,08," ",8821,6318,0,0
BARSTOW,39273,08," ",209,1440,0,0
"BARSTOW 33-33",47288,08," ",4908,15763,0,0
"BARSTOW 33-34",47050,08," ",36209,73453,0,0
"BATES 1-63 LOV UNIT",44469,08," ",4683,11957,0,0
"BATES 1-77 LOV UNIT",44788,08," ",2291,6466,0,0
"BAYER '13'",46894,08," ",1413,1525,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",3719,14618,0,0
"BECKER 6-29 UNIT A",47995,08," ",0,0,0,0
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,3263,698
"BENTON 3-12",44948,08," ",2604,17407,0,0
BENTZ,48403,08," ",7980,16096,0,0
"BERKLEY STATE EAST UNIT",46946,08," ",5136,5595,0,0
"BERKLEY STATE WEST UNIT",47669,08," ",9863,10759,0,0
"BETTS 54-4-20",280913,08," 1H",0,0,0,0
"BETTS 54-4-24",48254,08," ",6,0,0,0
"BETTS 54-4-26 RVS",44643,08," ",2172,8510,0,0
"BETTS UNIT 53-4-2",48020,08," ",5593,16111,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,20973,201
"BIG BUCKS 29-10",47596,08," ",33401,57109,0,0
"BIG HORN STATE 56-2-9 UNIT",279044,08," 1H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279159,08," 3H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279162,08," 2H",0,0,0,0
"BIG PINEY 57-2-29",280783,08," 1H",0,0,0,0
"BIG PINEY 57-2-41",277111,08," 1H",0,0,17017,2830
"BIG SILVER 34-160",43631,08," ",10230,15353,0,0
"BIG SKY 55-16",283366,08," 1H",0,0,97527,22773
"BIG SKY 55-16",47983,08," ",0,0,0,0
"BIG TIMBER STATE 57-25 UNIT",283094,08," 1H",0,0,0,0
"BIG TIMBER STATE 57-25 UNIT",46782,08," ",0,0,0,0
"BIG VALLEY 6-20",39164,08," ",537,472,0,0
"BIGFOOT C21-6 UNIT",283613,08," 1H",0,0,158055,23573
"BIGFOOT C21-6 UNIT",47726,08," ",0,0,0,0
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BIGHORN NORTH UNIT 1-31",283073,08," 1H",0,0,49309,5463
"BIGHORN NORTH UNIT 1-31",46564,08," ",0,0,0,0
"BILLY BURT 90-TTT-B33 WF",47373,08," ",39236,99473,0,0
"BIRDIE-BELL 54-2-18 LOV",47484,08," ",13797,42083,0,0
"BITTERROOT 54-1-18",280577,08," 2H",0,0,60107,11558
"BITTERROOT 54-1-18",47245,08," ",1793,12288,0,0
"BLACK POWDER 1-27",42881,08," ",5988,9620,0,0
"BLACK STONE 1-14 WRD UNIT",47442,08," ",3944,38937,0,0
"BLACK STONE 34-216",42043,08," ",410,2079,0,0
"BLACKTAIL 1-34 UNIT",280473,08," 1H",0,0,0,0
"BLACKTAIL 1-34 UNIT",283621,08," 1H",0,0,30654,6210
"BLACKTAIL 1-34 UNIT",48096,08," ",0,0,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",1816,2392,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",2110,3401,0,0
"BLACKTIP 1-42 UNIT",46876,08," ",1672,3492,0,0
"BLACKTIP 1-43",40406,08," ",1648,2028,0,0
"BLACKTIP 1-44",40625,08," ",4041,10062,0,0
