"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Apr 2012 - Apr 2012"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"9014 JV-P PITZER",41392,08," ",642,1091,0,0
"APC FEE 1-38 UNIT",42460,08," ",46659,91325,0,0
"APC FEE 1-40",40729,08," ",7191,18762,0,0
"APC FEE 1-50 UNIT",41231,08," ",1381,3536,0,0
"ARMSTRONG 16",45227,08," ",0,0,0,0
"ASHLOCK 1-34",41954,08," ",4689,7695,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,16292,1309
"ATLANTA 73",42256,08," ",0,0,0,0
"AYERS UNIT ""24""",41978,08," ",3348,3829,0,0
"BARNES, D. E. ESTATE",38700,08," ",3040,7812,0,0
BARSTOW,39273,08," ",341,1668,0,0
"BIG VALLEY 6-20",39164,08," ",501,1220,0,0
"BIGHORN 1-31 WD",41730,08," ",721,0,0,0
"BLACK POWDER 1-27",42881,08," ",0,138,0,0
"BLACK STONE 34-216",42043,08," ",1091,4144,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",4379,7885,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",3299,4865,0,0
"BLACKTIP 1-42",41088,08," ",882,947,0,0
"BLACKTIP 1-43",40406,08," ",2331,4267,0,0
"BLACKTIP 1-44",40625,08," ",3336,9576,0,0
"BLACKTIP 1-48",40991,08," ",1184,2861,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",5047,9022,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",3168,4685,0,0
"BLUE JACKET ""62""",41822,08," ",298,2106,0,0
"BOB COUCH 3-10",41583,08," ",2212,4707,0,0
"BP 34-211",40619,08," ",11856,35187,0,0
"BRAMBLETT 34-216",41517,08," ",1139,6825,0,0
"BRUNSON ""22""",42146,08," ",1539,1206,0,0
"BUCKIN CHUTE 33-61",42563,08," ",6994,17477,0,0
"CALAMITY JANE WEST",39285,08," ",210,601,0,0
"CHATTERFROG 151",41557,08," ",5414,10469,0,0
"CHEVRON 34-157",40151,08," ",1142,1549,0,0
"CHEVRON 34-179",39755,08," ",2798,7685,0,0
"CHEVRON 34-181",39830,08," ",1426,2581,0,0
"CHEVY 17",39369,08," ",568,1250,0,0
COLLIER,42195,08," ",657,689,0,0
"COLONEL DRAKE 24",41295,08," ",7165,9797,0,0
"COLT 34-212",40262,08," ",17118,55623,0,0
"COLT 4-24",268753,08," 1H",0,0,0,4476
"COOPERSMITH 34-139",41817,08," ",3761,5617,0,0
"COPE,R.L.",42695,08," ",275,1296,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,0,1098
"COTTONWOOD 53-43",268248,08," 1H",0,0,0,0
"CROCKETT 1-26 WRD",41052,08," ",21348,40123,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",4540,8577,0,0
"CROCKETT 1-35 UNIT",42104,08," ",6685,11301,0,0
"CROCKETT 1-37 WRD",42140,08," ",8011,15314,0,0
"DAVIS '33-20'",39239,08," ",7314,8656,0,0
"DAVIS 33-19",39540,08," ",3722,3677,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",3922,6428,0,0
"DAYTONA 14",41914,08," ",2765,7978,0,0
"DELA STATE 58-T2-48",267104,08," 1H",0,0,19640,113
"DRAKESTER 209",283980,08," 2H",0,0,20124,3719
"DRAKESTER 209",284193,08," 1H",0,0,9744,993
"DRAKESTER 209",42086,08," ",0,0,0,0
"DUNAGAN RANCH",41306,08," ",0,0,0,0
"EAST VERMEJO 33-66",41507,08," ",25710,55273,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",3219,4962,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"FIELDER STATE 2-10",41866,08," ",3397,14363,0,0
"FIELDS 33-25",39205,08," ",3175,6662,0,0
"FIELDS 33-27",39128,08," ",5708,9952,0,0
"FINLEY 1-11 WRD",42335,08," ",9563,16112,0,0
"FOWLER 34-193",40254,08," ",3643,12810,0,0
"GELTEMEYER 4-21",271714,08," 1H",0,0,0,0
"GELTEMEYER 61",266022,08," 1",0,0,0,0
"GORDON STATE 24",42603,08," ",8473,16278,0,0
"GRACE CARTER 56",284024,08," 2H",0,0,103823,5755
"GRACE CARTER 56",42576,08," ",0,0,0,0
"GRAHAM 19 STATE UNIT",42826,08," ",12884,14092,0,0
"HERRINGTON 55-T7-32",42841,08," ",0,0,0,0
"HEXAD 34-180",41026,08," ",1861,4216,0,0
"HOWARD 33-22",38658,08," ",2910,2741,0,0
"HOWARD, BERNICE",30307,08," ",126,0,0,0
"HUGHES B",43889,08," ",380,3942,0,0
"HUMANE SOCIETY 34-187",41560,08," ",1359,3151,0,0
"HUMANE SOCIETY 34-198 WRD",42026,08," ",1520,4888,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",5388,18158,0,0
INTERSTATE,39572,08," ",239,644,0,0
"INTIMIDATION 33-63",42310,08," ",46129,99041,0,0
"JAMES WEST 1-41",41522,08," ",4374,6709,0,0
