"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Jul 2014 - Jul 2014"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"9014 JV-P PITZER",41392,08," ",74,150,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,62206,3314
"ABERNATHY 57-T1-14",45618,08," ",12962,47061,0,0
"ANACONDA STATE 55-2",283138,08," 1H",0,0,41499,8632
"ANACONDA STATE 55-2",45010,08," ",0,0,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",6195,10888,0,0
"APC FEE 1-40",40729,08," ",10754,17094,0,0
"APC FEE 1-50 UNIT",41231,08," ",30207,43097,0,0
"APC FEE 6",43431,08," ",1571,5512,0,0
"ARMSTRONG 14",45537,08," ",293,1886,0,0
"ARMSTRONG 16",45227,08," ",750,6488,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",265,0,0,0
"ASHLOCK 1-34",41954,08," ",55357,86075,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,4695,423
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",0,0,0,0
"AUTOBAHN 34-117",44771,08," ",40226,42234,0,0
"AYERS UNIT ""24""",41978,08," ",1550,2035,0,0
"BAGWELL C27-1",42447,08," ",2773,7162,0,0
"BALMORHEA STATE",46324,08," ",7939,14119,0,0
"BARBEE 72-1",268076,08," 1H",0,0,33724,736
"BARNES, D. E. ESTATE",38700,08," ",1249,1940,0,0
"BARRACUDA 49",283806,08," 1",0,0,1928,359
"BARRACUDA 49",44118,08," ",0,0,0,0
BARSTOW,39273,08," ",260,905,0,0
"BARTSOW UNIT 33-35",45119,08," ",0,0,0,0
"BATES 1-63 LOV UNIT",44469,08," ",2391,7157,0,0
"BATES 1-77 LOV UNIT",44788,08," ",17189,53940,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",12706,42147,0,0
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,1749,980
"BENTON 3-12",44948,08," ",3630,9843,0,0
"BETTS 54-4-26 RVS",44643,08," ",3291,12638,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,37190,328
"BIG SILVER 34-160",43631,08," ",28679,41353,0,0
"BIG VALLEY 6-20",39164,08," ",746,5579,0,0
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BLACK POWDER 1-27",42881,08," ",6723,17415,0,0
"BLACK STONE 34-216",42043,08," ",778,2898,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",802,803,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",8457,12055,0,0
"BLACKTIP 1-42",41088,08," ",2313,361,0,0
"BLACKTIP 1-43",40406,08," ",1310,2150,0,0
"BLACKTIP 1-44",40625,08," ",16374,41466,0,0
"BLACKTIP 1-48",40991,08," ",979,1178,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",7845,12099,0,0
"BLACKTIP STATE 42",44861,08," ",7621,15272,0,0
"BLACKTIP STATE 43",46804,08," ",0,0,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",7488,9281,0,0
"BLUE CREST",46676,08," ",11793,14686,0,0
"BLUE JACKET ""62""",41822,08," ",96,524,0,0
"BLUE JACKET '73'",44763,08," ",2203,6168,0,0
"BOB COUCH 3-10",41583,08," ",781,887,0,0
"BOBCAT 34-175",43852,08," ",7181,14122,0,0
"BODACIOUS C7-19",45253,08," ",4233,8450,0,0
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,37698,2466
"BOLD JOHNSON 56-T1-26",270251,08," 1H",0,0,37620,2045
"BOLD JOHNSON 56-T1-30",270567,08," 1H",0,0,45364,2967
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,47053,2727
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,29859,1735
"BOLD JOHNSON 56-T1-36",275462,08," 2H",0,0,89281,18089
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,21366,5104
"BOUCHER 2",45470,08," ",649,3323,0,0
"BP 34-211",40619,08," ",2947,6039,0,0
"BRADY 56-1",44568,08," ",2114,28196,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",5958,17637,0,0
"BRAMBLETT 34-197 WRD",45514,08," ",8424,41714,0,0
"BRAMBLETT 34-216",41517,08," ",741,2997,0,0
"BRIDGER 1-36",282996,08," 2H",0,0,117256,25598
"BRIDGER 1-36",283146,08," 1H",0,0,114577,23345
"BRIDGER 1-36",45192,08," ",0,0,0,0
BRINE,45438,08," ",0,0,0,0
BROOKS,45888,08," ",7158,10637,0,0
"BRUMLOW 48",45433,08," ",10651,4199,0,0
"BRUNSON ""22""",42146,08," ",762,4590,0,0
"BRUNSON 48",46539,08," ",1752,3382,0,0
"BUCKIN CHUTE 33-61",42563,08," ",5007,12182,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",10817,58556,0,0
"BUFFALO 55-5-39",276205,08," 1H",0,0,21066,1935
"BUNIN 4",285691,08," 2H",0,0,23730,6071
"BUNIN 4",45742,08," ",0,0,0,0
"BURRELL STATE 34-143 UNIT",44806,08," ",8897,10877,0,0
"BYRD 34-170 UNIT",42475,08," ",6933,9648,0,0
"C.G. LUDEMAN 'B'",45241,08," ",2165,5,0,0
"C.H. KNIGHT",45862,08," ",7220,16242,0,0
"CALAMITY JANE WEST",39285,08," ",376,462,0,0
"CAMP STATE 56-T2-8",273044,08," 1H",0,0,69975,4640
CAPROCK,46691,08," ",4836,2874,0,0
"CARDINAL 4",47457,08," ",3347,22982,0,0
"CARR 34-125 UNIT",45824,08," ",18861,23293,0,0
"CBR 10",285718,08," 3H",0,0,39795,7290
"CBR 10",45715,08," ",0,0,0,0
"CBR 18",285706,08," 3H",0,0,23963,5033
"CBR 18",45714,08," ",5033,18427,0,0
"CBR 32",45789,08," ",81,133,0,0
"CBR 44",45720,08," ",6688,0,0,0
"CBR 44A",286507,08," 1H",0,0,89589,20325
"CBR 44A",45723,08," ",0,0,0,0
"CHAPARRAL 89",46443,08," ",66327,223109,0,0
"CHATTERFROG 151",41557,08," ",1386,2499,0,0
"CHEVRON 34-157",40151,08," ",1582,1538,0,0
"CHEVRON 34-179",39755,08," ",694,2084,0,0
"CHEVRON 34-181",39830,08," ",1896,1003,0,0
"CHEVY 17",39369,08," ",444,109,0,0
"CHEYENNE 57-3-47",276516,08," 1H",0,0,64057,11251
"CHEYENNE DRAW 19",45762,08," ",2119,2536,0,0
"CHUPACABRA 51 STATE",45991,08," ",7188,11384,0,0
"CHUPACABRA 51 STATE UNIT",44784,08," ",3262,4807,0,0
"CLEVELAND STATE 57-23",282986,08," 3H",0,0,80093,13959
"CLEVELAND STATE 57-23",283165,08," 2H",0,0,86421,14467
"CLEVELAND STATE 57-23",283167,08," 4H",0,0,93657,17307
"CLEVELAND STATE 57-23",284033,08," 1H",0,0,86954,14982
"CLEVELAND STATE 57-23",45630,08," ",0,0,0,0
COLLIER,42195,08," ",283,234,0,0
COLLINS,44205,08," ",4266,5488,0,0
"COLONEL DRAKE 24",41295,08," ",2668,11525,0,0
"COLT 34-212",40262,08," ",5760,9110,0,0
"COLT 4-24",268753,08," 1H",0,0,9404,972
"COLUMBINE 34-167",43775,08," ",8293,23511,0,0
"COOPERSMITH 34-139",41817,08," ",6244,9524,0,0
"COPE,R.L.",42695,08," ",366,1353,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,0,0
"COVINGTON 34-224",42442,08," ",7151,21982,0,0
"COVINGTON 46",286298,08," 2H",0,0,22065,5692
"COVINGTON 46",45738,08," ",0,0,0,0
"CROCKETT 1-26 WRD",41052,08," ",15191,28352,0,0
"CROCKETT 1-27 WRD UNIT",44188,08," ",5957,19750,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",10085,27753,0,0
"CROCKETT 1-35 UNIT",42104,08," ",4026,6196,0,0
"CROCKETT 1-35 UNIT 2",42474,08," ",3679,4659,0,0
"CROCKETT 1-37 WRD",42140,08," ",9379,13311,0,0
"DAVIS '33-20'",39239,08," ",1033,256,0,0
"DAVIS 33-19",39540,08," ",937,0,0,0
"DAVIS 34-169 B UNIT",42521,08," ",4132,6025,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",1832,2931,0,0
"DAYTONA 14",41914,08," ",2821,7779,0,0
"DELA STATE 58-T2-48",267104,08," 1H",0,0,45453,1386
"DIAMOND BACK 17",45611,08," ",767,29876,0,0
"DIAMOND STATE 45-10",45589,08," ",4244,16749,0,0
"DONALDSON 4-54",270250,08," 1H",0,0,0,0
"DOROTHY WHITE 82-TTT-B33 WF",45001,08," ",15612,47154,0,0
"DRAINAGE 34-136",43582,08," ",20586,26286,0,0
"DRAKESTER 209",283980,08," 2H",0,0,12272,1865
"DRAKESTER 209",284193,08," 1H",0,0,2951,472
"DRAKESTER 209",42086,08," ",0,0,0,0
"DUNAGAN RANCH",41306,08," ",0,0,0,0
"EARNHARDT 3",43189,08," ",0,0,0,0
"EAST VERMEJO 33-66",41507,08," ",7079,13408,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",5518,6643,0,0
"EGGERS 4-31",271715,08," 3H",0,0,5484,917
EGL,44843,08," ",1630,0,0,0
"EIGHTEENMILE 56-18",283294,08," 1H",0,0,38088,6176
"EIGHTEENMILE 56-18",44792,08," ",0,0,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"ENTERPRISE C19-5",45512,08," ",5105,53893,0,0
"ESSMAN C9-20",270566,08," 1H",0,0,0,0
"EVELYN BAUER UNIT",43630,08," ",4563,5944,0,0
"EXTINCTION 57-T1-32",271198,08," 1H",0,0,45924,2848
"FELLERS STATE UNIT",45199,08," ",5788,8304,0,0
"FIELDER STATE 2-10",41866,08," ",1300,3718,0,0
"FIELDS 33-25",39205,08," ",852,1413,0,0
"FIELDS 33-27",39128,08," ",3072,4464,0,0
"FINLEY 1-11 WRD",42335,08," ",6306,8068,0,0
"FIREBIRD 52",283699,08," 1",0,0,251,17
"FIREBIRD 52",45310,08," ",0,0,0,0
"FLATHEAD 2-15",282997,08," 4H",0,0,20130,4466
"FLATHEAD 2-15",44814,08," ",2673,10229,0,0
"FLINTLOCK 34-144",43012,08," ",12848,14731,0,0
"FOLK 4-34",270389,08," 1H",0,0,1751,890
"FOWLER 34-193",40254,08," ",7060,14318,0,0
