"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Oct 2014 - Oct 2014"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"9014 JV-P PITZER",41392,08," ",63,159,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,54668,2505
"ABERNATHY 57-T1-14",45618,08," ",7788,25528,0,0
"ANACONDA STATE 55-2",283138,08," 1H",0,0,57,1
"ANACONDA STATE 55-2",45010,08," ",0,0,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC 28-5",46719,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",5243,8995,0,0
"APC FEE 1-40",40729,08," ",13498,20377,0,0
"APC FEE 1-50 UNIT",41231,08," ",31783,58195,0,0
"APC FEE 6",43431,08," ",1469,4000,0,0
"APC FEE 6",47511,08," ",0,0,0,0
"ARMSTRONG 14",45537,08," ",389,1150,0,0
"ARMSTRONG 16",45227,08," ",845,4256,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",0,0,0,0
"ASHLOCK 1-34",41954,08," ",41884,61016,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,3012,472
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",1857,51278,0,0
"AUTOBAHN 34-117",44771,08," ",26972,35586,0,0
"AVANT 29-40",45969,08," ",195,739,0,0
"AYERS UNIT ""24""",41978,08," ",1439,1450,0,0
"BAGWELL C27-1",42447,08," ",2260,5508,0,0
"BALMORHEA STATE",46324,08," ",7682,19263,0,0
"BARBEE 72-1",268076,08," 1H",0,0,25169,516
"BARNES, D. E. ESTATE",38700,08," ",1064,3615,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",12,0,0,0
"BARRACUDA 49",283806,08," 1",0,0,536,223
"BARRACUDA 49",44118,08," ",0,0,0,0
"BARRIERS 34-122 UNIT",45898,08," ",21257,22592,0,0
BARSTOW,39273,08," ",244,649,0,0
"BARTSOW UNIT 33-35",45119,08," ",0,0,0,0
"BATES 1-63 LOV UNIT",44469,08," ",3033,9793,0,0
"BATES 1-77 LOV UNIT",44788,08," ",8293,24366,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",12185,41833,0,0
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,2840,1335
"BENTON 3-12",44948,08," ",1626,3496,0,0
"BETTS 54-4-26 RVS",44643,08," ",2563,7493,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,29605,262
"BIG PINEY 57-2-41",277111,08," 1H",0,0,33616,5468
"BIG SILVER 34-160",43631,08," ",13771,22667,0,0
"BIG VALLEY 6-20",39164,08," ",0,0,0,0
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BLACK POWDER 1-27",42881,08," ",4306,8578,0,0
"BLACK STONE 34-216",42043,08," ",1027,5136,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",4109,6835,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",5619,10803,0,0
"BLACKTIP 1-42",41088,08," ",2812,4797,0,0
"BLACKTIP 1-43",40406,08," ",1405,2276,0,0
"BLACKTIP 1-44",40625,08," ",4127,7147,0,0
"BLACKTIP 1-48",40991,08," ",1023,1643,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",6459,9911,0,0
"BLACKTIP STATE 42",44861,08," ",7306,14066,0,0
"BLACKTIP STATE 43",46804,08," ",0,0,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",6573,8776,0,0
"BLUE CREST",46676,08," ",6757,9809,0,0
"BLUE DUCK 35",46087,08," ",2107,4306,0,0
"BLUE JACKET ""62""",41822,08," ",0,74,0,0
"BLUE JACKET '73'",44763,08," ",1549,5805,0,0
"BOB COUCH 3-10",41583,08," ",728,1070,0,0
"BOBCAT 34-175",43852,08," ",12170,28200,0,0
"BODACIOUS C7-19",45253,08," ",3075,5758,0,0
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,25654,1885
"BOLD JOHNSON 56-T1-26",270251,08," 1H",0,0,62221,5057
"BOLD JOHNSON 56-T1-26",278368,08," 2H",0,0,76807,20467
"BOLD JOHNSON 56-T1-30",270567,08," 1H",0,0,34804,2709
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,37183,2189
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,0,0
"BOLD JOHNSON 56-T1-36",275462,08," 2H",0,0,61385,13240
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,21822,4785
"BOUCHER 2",45470,08," ",511,3545,0,0
"BP 34-211",40619,08," ",3810,10175,0,0
"BRADY 56-1",44568,08," ",1387,20551,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",7483,23843,0,0
"BRAMBLETT 34-197 WRD",45514,08," ",12357,57688,0,0
"BRAMBLETT 34-216",41517,08," ",0,0,0,0
"BRIDGER 1-36",282996,08," 2H",0,0,35592,7354
"BRIDGER 1-36",283146,08," 1H",0,0,36957,7284
"BRIDGER 1-36",45192,08," ",0,0,0,0
BRINE,45438,08," ",0,0,0,0
BROOKS,45888,08," ",3902,5616,0,0
"BROWN STATE 56-T2-44",277117,08," 1H",0,0,30297,5795
"BRUMLOW 48",45433,08," ",7628,9474,0,0
"BRUNSON ""22""",42146,08," ",454,1234,0,0
"BRUNSON '22A'",46561,08," ",115,0,0,0
"BRUNSON 48",46539,08," ",2368,5083,0,0
"BUCKIN CHUTE 33-61",42563,08," ",2034,3147,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",3903,12498,0,0
"BUFFALO 55-5-39",276205,08," 1H",0,0,46759,3794
"BUNIN 4",285691,08," 2H",0,0,21763,4251
"BUNIN 4",45742,08," ",0,0,0,0
"BURRELL STATE 34-143 UNIT",44806,08," ",6337,7886,0,0
"BYRD 34-170 UNIT",42475,08," ",5698,7683,0,0
"C.G. LUDEMAN 'B'",45241,08," ",2961,34,0,0
"C.H. KNIGHT",45862,08," ",3920,7135,0,0
"CALAMITY JANE WEST",39285,08," ",0,0,0,0
"CAMP STATE 56-T2-8",273044,08," 1H",0,0,57076,3807
CAPROCK,46691,08," ",13076,17771,0,0
"CARDINAL 4",47457,08," ",4668,37813,0,0
"CARR 34-125 UNIT",45824,08," ",19015,19540,0,0
"CBR 10",285718,08," 3H",0,0,21880,3442
"CBR 10",45715,08," ",0,0,0,0
"CBR 12",45721,08," ",0,0,0,0
"CBR 14",285722,08," 2H",0,0,24012,5388
"CBR 14",46414,08," ",0,0,0,0
"CBR 18",285706,08," 3H",0,0,17713,3694
"CBR 18",45714,08," ",3694,13650,0,0
"CBR 28",286282,08," 3H",0,0,68296,14797
"CBR 28",45735,08," ",0,0,0,0
"CBR 32",45789,08," ",13923,45356,0,0
"CBR 44",45720,08," ",5681,16704,0,0
"CBR 44A",286507,08," 1H",0,0,44464,11181
"CBR 44A",45723,08," ",0,0,0,0
"CHAPARRAL 89",46443,08," ",57376,188880,0,0
"CHATTERFROG 151",41557,08," ",1190,2552,0,0
"CHEVRON 34-157",40151,08," ",142,222,0,0
"CHEVRON 34-179",39755,08," ",1182,2787,0,0
"CHEVRON 34-181",39830,08," ",330,586,0,0
"CHEVY 17",39369,08," ",741,173,0,0
"CHEYENNE 57-3-47",276516,08," 1H",0,0,63500,12446
"CHEYENNE DRAW 19",45762,08," ",740,1366,0,0
"CHUPACABRA 51 STATE",45991,08," ",4974,5417,0,0
"CHUPACABRA 51 STATE UNIT",44784,08," ",2619,2687,0,0
"CLEVELAND STATE 57-23",282986,08," 3H",0,0,57327,8454
"CLEVELAND STATE 57-23",283165,08," 2H",0,0,58594,8212
"CLEVELAND STATE 57-23",283167,08," 4H",0,0,61381,10495
"CLEVELAND STATE 57-23",284033,08," 1H",0,0,51718,7340
"CLEVELAND STATE 57-23",45630,08," ",0,0,0,0
COLLIER,42195,08," ",193,208,0,0
COLLINS,44205,08," ",4281,5333,0,0
"COLONEL DRAKE 24",41295,08," ",2766,10233,0,0
"COLT 34-212",40262,08," ",7960,13519,0,0
"COLT 4-24",268753,08," 1H",0,0,5669,819
"COLUMBINE 34-167",43775,08," ",13610,35784,0,0
CONDOR,46832,08," ",0,0,0,0
"COOPERSMITH 34-139",41817,08," ",13345,19449,0,0
"COPE,R.L.",42695,08," ",475,778,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,0,0
"COVINGTON 34-224",42442,08," ",4583,15901,0,0
"COVINGTON 46",286298,08," 2H",0,0,46070,10381
"COVINGTON 46",45738,08," ",0,0,0,0
"CROCKETT 1-26 WRD",41052,08," ",17097,37963,0,0
"CROCKETT 1-27 WRD UNIT",44188,08," ",2697,8275,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",3709,6335,0,0
"CROCKETT 1-35 UNIT",42104,08," ",1429,780,0,0
"CROCKETT 1-35 UNIT 2",42474,08," ",4058,6332,0,0
"CROCKETT 1-37 WRD",42140,08," ",9966,17768,0,0
"DAVIS '33-20'",39239,08," ",3244,458,0,0
"DAVIS 33-19",39540,08," ",889,38,0,0
"DAVIS 34-169 B UNIT",42521,08," ",0,0,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",86,620,0,0
"DAYTONA 14",41914,08," ",2571,3968,0,0
"DELA STATE 58-T2-48",267104,08," 1H",0,0,42631,1120
"DIAMOND BACK 17",45611,08," ",754,24742,0,0
"DIAMOND STATE 45-10",45589,08," ",230,1636,0,0
"DONALDSON 4-54",270250,08," 1H",0,0,0,0
"DOROTHY WHITE 82-TTT-B33 WF",45001,08," ",16255,46344,0,0
"DRAINAGE 34-136",43582,08," ",14060,18117,0,0
"DRAKESTER 209",283980,08," 2H",0,0,8895,1437
"DRAKESTER 209",284193,08," 1H",0,0,3117,355
"DRAKESTER 209",42086,08," ",0,0,0,0
"DUNAGAN RANCH",41306,08," ",0,0,0,0
"EARNHARDT 3",43189,08," ",0,0,0,0
"EAST VERMEJO 33-66",41507,08," ",8923,17873,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",1488,4556,0,0
"EGGERS 4-31",271715,08," 3H",0,0,5025,885
EGL,44843,08," ",1567,2456,0,0
"EIGHTEENMILE 56-18",283294,08," 1H",0,0,26972,4722
"EIGHTEENMILE 56-18",44792,08," ",0,0,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"ENTERPRISE C19-5",45512,08," ",2546,33956,0,0
"ESSMAN C9-20",270566,08," 1H",0,0,4051,0
"EVELYN BAUER UNIT",43630,08," ",3634,3652,0,0
"EXTINCTION 57-T1-32",271198,08," 1H",0,0,37252,2428
"FELLERS STATE UNIT",45199,08," ",25882,39779,0,0
"FIELDER STATE 2-10",41866,08," ",899,3139,0,0
"FIELDS 33-25",39205,08," ",1823,1739,0,0
"FIELDS 33-27",39128,08," ",1657,1452,0,0
"FINLEY 1-11 WRD",42335,08," ",7532,10598,0,0
"FIREBIRD 52",283699,08," 1",0,0,1082,303
"FIREBIRD 52",45310,08," ",0,0,0,0
"FLATHEAD 2-15",282997,08," 4H",0,0,17942,3855
"FLATHEAD 2-15",44814,08," ",2333,4885,0,0
"FLINTLOCK 34-144",43012,08," ",12858,8553,0,0
"FOLK 4-34",270389,08," 1H",0,0,4599,1220
"FOWLER 34-193",40254,08," ",7154,18203,0,0
"FRANCHISE WC",280679,08," 3702SL",0,0,0,0
"FRANCHISE WC UNIT",277526,08," 3701H",0,0,0,0
"FRASER 57-T1-39",277812,08," 1H",0,0,84131,16810
"GADDIE 1-31 UNIT",45936,08," ",1921,703,0,0
"GALAPAGOS 53-2-45",42446,08," ",1205,4576,0,0
"GAMBLER STATE",46134,08," ",828,12350,0,0
"GELTEMEYER 21",46809,08," ",496,0,0,0
"GELTEMEYER 61",266022,08," 1",0,0,75,32
"GEREN 34-129 UNIT",42523,08," ",16326,26144,0,0
"GILLHAM 1-5 WRD",42383,08," ",12876,20523,0,0
"GORDON STATE 24",42603,08," ",1500,1906,0,0
"GRACE CARTER 56",284024,08," 2H",0,0,11293,617
"GRACE CARTER 56",42576,08," ",0,0,0,0
"GRAHAM 19 STATE UNIT",42826,08," ",10974,12585,0,0
"GREAT DIVIDE",46280,08," ",0,0,0,0
"GREATHOUSE C21-6 UNIT",282965,08," 1H",0,0,53852,6668
"GREATHOUSE C21-6 UNIT",46445,08," ",0,0,0,0
"GREENBLATT 71 WRD",43217,08," ",8147,21053,0,0
"H.B. MORRISON 'B'",44277,08," ",3967,3733,0,0
"HALEY, J.E. 28-33 UNIT A",46736,08," ",0,0,0,0
"HAMMERHEAD 54-1-28 UNIT",46019,08," ",1,0,0,0
"HARRISON 29-25",45378,08," ",4509,6209,0,0
"HARRISON 29-26",45562,08," ",7043,9736,0,0
"HARRISON 29-28",45559,08," ",17597,26639,0,0
"HARRISON RANCH 56",270487,08," 1002H",0,0,96378,2667
"HARRISON STATE 14",44646,08," ",0,0,0,0
"HARRISON STATE C20",284716,08," 1401",0,0,5696,836
"HARRISON STATE C20",45734,08," ",15451,46942,0,0
"HEAGNEY 4-48",270391,08," 1H",0,0,5521,518
"HELLBENDER STATE 150",42771,08," ",17072,31463,0,0
"HEXAD 34-180",41026,08," ",1517,2382,0,0
"HILL 34-171 UNIT",42519,08," ",24042,34372,0,0
"HILL AND MEEKER 56-T2-22",45583,08," ",17456,54907,0,0
"HONEY BADGER 54-T4-34",270063,08," 1H",0,0,15579,180
"HOOTON ETAL_STATE 57-T3-22",270685,08," 1",0,0,49880,669
"HOWARD 33-22",38658,08," ",5744,10618,0,0
"HOWARD, BERNICE",30307,08," ",115,0,0,0
"HUBBARD ENTERPRISES 57-T1-32",273718,08," 1H",0,0,51147,4468
"HUGHES B",43889,08," ",259,1297,0,0
"HUMANE SOCIETY 34-187",41560,08," ",448,1006,0,0
"HUMANE SOCIETY 34-198 WRD",42026,08," ",0,0,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",424,0,0,0
INTERSTATE,39572,08," ",115,421,0,0
"INTIMIDATION 33-63",42310,08," ",6471,12117,0,0
"INTREPID 55-12",46000,08," ",4542,8425,0,0
"J.V. WILSON 146",43361,08," ",11793,20916,0,0
"JAMES 02",284703,08," 1404",0,0,225,77
"JAMES 02",45887,08," ",7054,20758,0,0
"JAMES 02-14",44082,08," ",0,0,0,0
"JAMES WEST 1-41",41522,08," ",971,557,0,0
"JANE M. GRAVES UNIT",42955,08," ",2223,4295,0,0
"JIM ED",45670,08," ",5332,7859,0,0
"JITTERBUG 161",40769,08," ",1928,2184,0,0
"JOHNSON 1-76",44777,08," ",8695,25608,0,0
"JOHNSON 1-86",43876,08," ",4338,12102,0,0
"JOHNSON 1-87 LOV",44657,08," ",7824,26829,0,0
"JOHNSON 1-88 LOV",45637,08," ",17173,74203,0,0
"JOHNSON 33-21",39485,08," ",2348,1527,0,0
"JOHNSON 44-02S-B53 WF",46604,08," ",23495,82809,0,0
"JOHNSON 53-2-30 LOV",45973,08," ",0,0,0,0
"JOHNSON ESTATE 57-T1-2",46426,08," ",0,0,0,0
"JOHNSON ESTATE 57-T1-4",278221,08," 1H",0,0,46629,9359
"JOHNSON RANCH 1-49",40751,08," ",24464,44344,0,0
"JOHNSON STATE",46829,08," ",16239,19613,0,0
"JUDITH 2-16 UNIT",45701,08," ",15652,49207,0,0
"JUDY CLARK STATE C19-16",45156,08," ",1121,4929,0,0
"KAYCEE 57-3-41",279271,08," 1H",0,0,0,0
"KHC '33-26'",39289,08," ",6411,6402,0,0
"KHC 33-24",38618,08," ",37165,40640,0,0
"KIMBELL 34-194",40654,08," ",676,2542,0,0
"KNIGHT 4-51",271644,08," 1H",0,0,26890,1893
"KW STATE",39341,08," ",3,0,0,0
"LANGLEY 2-36",45223,08," ",6914,29196,0,0
"LARAMIE 55-4-7",278242,08," 1H",0,0,0,0
LASATER,44833,08," ",11110,14175,0,0
LAYDEN,46026,08," ",3799,10947,0,0
"LEE -128-",28269,08," ",8,0,0,0
"LEE 34-154",41585,08," ",1246,2567,0,0
LEGEAR,43839,08," ",598,703,0,0
"LH MEEKER C21",277994,08," 1501H",0,0,0,0
"LH MEEKER C21",284196,08," 1501H",0,0,32622,8544
"LH MEEKER C21",45137,08," ",0,0,0,0
"LH MEEKER C21",47154,08," ",0,0,0,0
"LINDLEY 55-2-32 LOV",43890,08," ",5523,20643,0,0
"LINDSAY 2",45579,08," ",0,0,0,0
"LINK 1-32 UNIT",45967,08," ",922,692,0,0
"LIVINGSTON 2-12",45136,08," ",8193,23783,0,0
"LOBO 34-147",43256,08," ",3469,8036,0,0
"LOWE ROYALTY PARTNERS 56-T2-20",45052,08," ",7229,24854,0,0
"LUDEMAN B",46496,08," ",12831,3800,0,0
"MACDONALD 71 WRD UNIT 1H",44136,08," ",5151,13947,0,0
"MAGIC MAN 33-64 WRD",42019,08," ",13725,32523,0,0
"MAKO STATE 2-32",41569,08," ",443,1,0,0
"MAKO STATE 3-6",41426,08," ",4121,25569,0,0
"MAKO STATE 54-4-10",41776,08," ",573,1637,0,0
"MARMOT 55-14 UNIT",45124,08," ",4676,38233,0,0
"MARTINSVILLE 120",44686,08," ",7056,6834,0,0
"MASONIC 72 WRD",45099,08," ",4379,12533,0,0
"MASONIC 72 WRD UNIT",45839,08," ",0,0,0,0
"MATADOR 6-33",45423,08," ",4430,12338,0,0
"MATTHES STATE",39360,08," ",346,580,0,0
"MC CAMEY FORREST 56-T2-16",45504,08," ",8686,29172,0,0
"MCAFEE C17-21",274149,08," 1H",0,0,0,0
"MDJ 34-125 UNIT",47032,08," ",0,0,0,0
"MDJ C27-1",42760,08," ",2247,6132,0,0
"MDJ MINERALS 58-T2-22",278549,08," 1H",0,0,71944,15899
"MEDICINE BOW 56-1-13",45391,08," ",12101,45343,0,0
"MEEKER 18",45327,08," ",367,3454,0,0
"MEEKER 56-T2-22",270731,08," 1H",0,0,40451,3096
"MEEKER UNIT 05",43783,08," ",428,2818,0,0
"MIAMI BEACH 34-123",45999,08," ",8547,10770,0,0
"MICHIGAN 21",283807,08," 1H",0,0,1481,520
"MICHIGAN 21",42909,08," ",0,0,0,0
MILLER,41993,08," ",2130,1629,0,0
"MILLER STATE 140",39389,08," ",2835,3907,0,0
"MILLER STATE 152",39538,08," ",2904,3644,0,0
"MILLER STATE 30",39374,08," ",374,4,0,0
"MINNOW BUCKET SWD",40979,08," ",0,0,0,0
"MOCKINGBIRD STATE UNIT 9",47324,08," ",28606,107414,0,0
"MONROE 1-10",43653,08," ",10586,14457,0,0
"MONROE 1-10",46332,08," ",7204,6253,0,0
"MONROE 1-17 WRD",40817,08," ",5293,6541,0,0
"MONROE 1-6 WRD",42155,08," ",196,0,0,0
"MONROE 1-8",43705,08," ",1898,0,0,0
"MONROE 1-8 WRD",42153,08," ",863,1418,0,0
"MONROE 33-60 WRD UNIT",44900,08," ",5432,17780,0,0
"MONROE 34-116 UNIT",43636,08," ",3185,24043,0,0
"MONROE 34-158",40721,08," ",0,0,0,0
"MONROE 34-158 UNIT",41452,08," ",11201,14568,0,0
"MONROE 34-172",40340,08," ",2147,7865,0,0
"MONROE 34-178",40778,08," ",3215,6377,0,0
"MONROE 34-180",39877,08," ",1462,3307,0,0
"MONROE 34-188",40487,08," ",18370,65316,0,0
"MONROE 34-190",40728,08," ",3152,6729,0,0
"MONROE 34-195",42262,08," ",8238,23654,0,0
"MONROE 34-195 UNIT",45861,08," ",4974,17761,0,0
"MONROE 34-205",42118,08," ",456,6682,0,0
"MONROE 34-205 WRD",42426,08," ",152,3070,0,0
"MONROE 34-210",39975,08," ",28830,161139,0,0
"MONROE 34-215 WRD",42261,08," ",1051,5912,0,0
"MONROE 34-220",40322,08," ",3922,8143,0,0
"MONROE 34-220/211 UNIT",42520,08," ",799,1155,0,0
"MONROE 34-221",40154,08," ",1420,1719,0,0
