"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Nov 2017 - Nov 2017"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"HELBING STATE 56-5",284806,08," 1H",0,0,57267,3479
"HELBING STATE 56-5",46571,08," ",0,0,0,0
"HELBING STATE 56-6",283858,08," 1H",0,0,43934,2510
"HELBING STATE 56-6",46572,08," ",0,0,0,0
"HELLBENDER STATE 150",42771,08," ",8719,13249,0,0
"HERMIT 5556",283414,08," 1H",0,0,223994,7743
"HERMOSA UNIT",185050,08," 1",0,0,2453,0
"HICKORY 55-2-1 UNIT",282242,08," 1H",0,0,85686,23143
"HIGHTOWER STATE UNIT",46762,08," ",20117,32206,0,0
"HILL 34-171 UNIT",42519,08," ",0,0,0,0
"HILL AND MEEKER 56-T2-22",45583,08," ",3937,14366,0,0
HIPPO,284912,08," 1H",0,0,38125,8234
HIPPO,49233,08," ",0,0,0,0
"HIPPOCAMP 57-1-29",283016,08," 1H",0,0,0,0
"HOGBACK STATE UNIT 33-76",48424,08," ",3685,53634,0,0
"HONEY BADGER 54-T4-34",270063,08," 1H",0,0,7091,34
"HONEY SPRINGS 55-4-19",282725,08," 1H",0,0,0,0
"HOOTON ETAL_STATE 57-T3-22",270685,08," 1",0,0,24328,0
"HORN STATE 33-94",278237,08," 5H",0,0,11531,3988
HORSESHOESPRINGSSTATE113-24X1,278243,08," 1H",0,0,12558,1172
"HOWARD 33-22",38658,08," ",2331,5304,0,0
"HOWARD, BERNICE",30307,08," ",120,0,0,0
"HSS STATE 113-23X14",278957,08," 1H",0,0,21485,0
"HSS STATE 45-17X8",278125,08," 1H",0,0,4689,429
"HSS STATE 45-18X7",279160,08," 1H",0,0,0,0
"HUBBARD ENTERPRISES 57-T1-32",273718,08," 1H",0,0,17239,951
"HUCKLEBERRY C21-9 UNIT",283675,08," 1H",0,0,52808,7823
"HUCKLEBERRY C21-9 UNIT",47727,08," ",0,0,0,0
"HUESO SALTO STATE 55-2-48 LOV",47562,08," ",6490,22097,0,0
"HUGHES & TALBOT 75-23",48534,08," ",13953,18871,0,0
"HUGHES & TALBOT 75-24",47295,08," ",4130,924,0,0
"HUGHES & TALBOT 75-25",49296,08," ",20252,28022,0,0
"HUGHES B",43889,08," ",0,0,0,0
"HUGHES B",48059,08," ",0,0,0,0
"HUGHES TALBOT 75-22",47847,08," ",4637,7198,0,0
"HULDRA 57-2-5",282989,08," 1H",0,0,0,0
"HUMANE SOCIETY 34-198 WRD",42026,08," ",927,355,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",39,1172,0,0
"HURLEY 56-18",48218,08," ",10552,44364,0,0
"HYDRA 56-3-28 UNIT",282882,08," 1H",0,0,0,0
"ICEMAN 4-24 23",49418,08," ",10996,116220,0,0
INTERSTATE,39572,08," ",92,25,0,0
"INTIMIDATION 33-63",42310,08," ",2552,5641,0,0
"INTREPID 55-12",46000,08," ",1039,12798,0,0
"IRA ARCHER SWD",48901,08," ",0,0,0,0
"IRENE O UNIT 3-18",47843,08," ",224,1458,0,0
"IRON CITY STATE",284479,08," L 05H",0,0,88751,11371
"IRON CITY STATE",49012,08," ",0,0,0,0
"IVY MOUNTAIN 53-4-3 UNIT",282916,08," 1H",0,0,63373,13377
"J.V. WILSON 146",43361,08," ",3072,4982,0,0
"JACKALOPE 56-3-11 UNIT",283109,08," 1H",0,0,0,0
"JACKSON TRUST C 12-TTT-C24 NL",47144,08," ",2145,3186,0,0
JAGUAR,48554,08," ",32325,45824,0,0
"JAMES 02",284703,08," 1404",0,0,4290,894
"JAMES 02",45887,08," ",1055,4722,0,0
"JAMES 2 SWD",47673,08," ",0,0,0,0
"JAMES J. WHEAT",48739,08," ",0,0,0,0
"JAMES WEST 1-41",41522,08," ",0,0,0,0
"JANE M. GRAVES UNIT",42955,08," ",4034,2711,0,0
"JAYMAC 56-7",46416,08," ",1389,36102,0,0
"JEAN 38",49489,08," ",0,0,0,0
"JETT RINK STATE 58-23",286146,08," 1H",0,0,15679,601
"JETT RINK STATE 58-23",46305,08," ",0,0,0,0
"JIM ED",45670,08," ",1962,4372,0,0
"JITTERBUG 161",40769,08," ",3345,2236,0,0
"JOANNE EAST UNIT",47207,08," ",1565,640,0,0
"JOHN JAMES 26-16",47547,08," ",8772,22078,0,0
"JOHNNY RYALL UNIT",48738,08," ",15500,31361,0,0
"JOHNSON 1-76",44777,08," ",4384,11162,0,0
"JOHNSON 1-86",43876,08," ",976,3075,0,0
"JOHNSON 1-87 LOV",44657,08," ",3020,10151,0,0
"JOHNSON 1-88 LOV",45637,08," ",4452,11984,0,0
"JOHNSON 33-21",39485,08," ",1293,2178,0,0
"JOHNSON 44-02S-B53 WF",46604,08," ",17133,44636,0,0
"JOHNSON 53-2-10 LOV",46589,08," ",0,0,0,0
"JOHNSON 53-2-34 LOV",48815,08," ",13078,58286,0,0
"JOHNSON 54-2-26 LOV E UNIT",49617,08," ",0,0,0,0
"JOHNSON 54-2-26 LOV W UNIT",49538,08," ",0,0,0,0
"JOHNSON 54-2-38 LOV",48971,08," ",0,0,0,0
"JOHNSON C26-22 LOV",46510,08," ",0,0,0,0
"JOHNSON ESTATE 56-T1-8",278218,08," 1H",0,0,7508,2697
"JOHNSON ESTATE 57-T1-2",46426,08," ",1932,8041,0,0
"JOHNSON ESTATE 57-T1-4",278221,08," 1H",0,0,16234,2439
"JOHNSON RANCH 1-49",40751,08," ",7852,21606,0,0
"JOHNSON STATE",46829,08," ",1527,1902,0,0
JOLLY,284475,08," 1201BH",0,0,36744,5132
JOLLY,47385,08," ",0,0,0,0
"JR 56-T3-26",279167,08," 1H",0,0,23973,3967
"JUDITH 2-16 UNIT",45701,08," ",3615,15125,0,0
"JUDY CLARK STATE C19-16",45156,08," ",475,1366,0,0
"JUMPSTART 55-2-6 UNIT",282214,08," 1H",0,0,118289,27350
"JUNIPER STATE UNIT 2-3",280800,08," 1H",0,0,31396,8902
"JUPITER 2-36",46155,08," ",509,14213,0,0
"KAPPA 56-2-27",282771,08," 1H",0,0,0,0
"KAUFFMAN STATE UNIT C4-6",47101,08," ",10953,51171,0,0
"KAYCEE 57-3-41",48202,08," ",11412,76947,0,0
"KAYCEE 57-3-45",278913,08," 1H",0,0,47651,7587
"KAYCEE STATE 57-3-33 UNIT",283122,08," 1H",0,0,46696,7259
"KC PREMIUM 56-T2-48",277719,08," 1H",0,0,14042,2069
"KENOSHA 4441",283584,08," 1H",0,0,174761,21953
"KENOSHA 4441",48997,08," ",0,0,0,0
"KENTZEL STATE 42 SL",281033,08," W202DM",0,0,118622,11840
"KENTZEL STATE 42 SL",281728,08," W101DM",0,0,0,0
"KERR 83-TTT-B33 WF SA 2",49038,08," ",0,0,0,0
"KEYHOLE 43",48650,08," ",7884,25584,0,0
"KHC '33-26'",39289,08," ",16904,20652,0,0
"KHC 33-24",38618,08," ",4356,10999,0,0
"KILPACKER 20-27",49867,08," ",15875,22108,0,0
"KIMBELL 34-194 UNIT",279401,08," 6H",0,0,9266,1652
"KIMBELL 34-194 UNIT",279505,08," 7H",0,0,17671,2949
"KINGSTON 54-2-17 UNIT",277901,08," 1H",0,0,8186,1475
"KINGSTON 54-2-17 UNIT",48261,08," ",9501,29520,0,0
"KINGSTON 55-2-35 LOV",46670,08," ",2780,9875,0,0
"KNIGHT 4-51",271644,08," 1H",0,0,10577,762
"KNIGHT 4-51",283964,08," 2H",0,0,122470,24757
"KRAKEN 57-3-40",282673,08," 1H",0,0,43058,7128
"KUDU 53-2-6 LOV E UNIT",49352,08," ",0,0,0,0
"KUDU A",47512,08," ",0,0,0,0
"KUDU B",284911,08," 1H",0,0,4771,1040
"KW STATE",39341,08," ",694,2729,0,0
"KYLE 24",47683,08," ",8,0,0,0
"LANGFORD 98 ALLOC A",49112,08," ",8526,75515,0,0
"LANGFORD 98 ALLOC C",286159,08," 20H",0,0,94954,9742
"LANGFORD 98 ALLOC C",49111,08," ",0,0,0,0
"LANGLEY 2-36",45223,08," ",338,10556,0,0
"LARAMIE 55-4-13",48526,08," ",0,0,0,0
"LARAMIE 55-4-7",278242,08," 1H",0,0,152,0
LASATER,44833,08," ",3888,1377,0,0
LAYDEN,46026,08," ",9439,35959,0,0
"LAZARUS 67 UNIT",285623,08," 1H",0,0,118022,21570
"LAZARUS 67 UNIT",49559,08," ",0,0,0,0
"LEAVENWORTH 34-139 UNIT",49537,08," ",19101,32700,0,0
LEE,285082,08," 402BH",0,0,158373,23728
LEE,285152,08," 401AH",0,0,112827,20656
"LEE -128-",28269,08," ",20,0,0,0
"LEGACY 2623A-C3",49332,08," ",13308,20748,0,0
"LEGACY 2623B-C3",48867,08," ",28435,85649,0,0
LEGEAR,43839,08," ",364,634,0,0
"LEILA CHRISTY ESTATE 28-16",49212,08," ",8137,8541,0,0
"LEIMAN WEST",47820,08," ",9222,15542,0,0
"LEXINGTON 55-4-41 UNIT",283234,08," 1H",0,0,0,0
"LH MEEKER C21",284196,08," 1501H",0,0,20681,2688
"LH MEEKER C21",47154,08," ",0,0,0,0
"LIAM STATE 53-12",283408,08," 1H",0,0,187384,12603
"LIAM STATE 53-12",48731,08," ",0,0,0,0
"LIBERATOR STATE UNIT",280639,08," 1H",0,0,50750,6029
"LIGON '730-19'",49968,08," ",11324,38251,0,0
"LIGON 730-19",49743,08," ",10134,34856,0,0
"LIGON STATE UNIT 7-22",47267,08," ",7128,41423,0,0
"LINCOLN 4-1",48316,08," ",7374,17201,0,0
"LINDLEY 33-92 LOV",47569,08," ",1796,6657,0,0
"LINDLEY 33-98 LOV",47505,08," ",5308,30795,0,0
"LINDLEY 54-2-16 LOV",47503,08," ",4047,8020,0,0
"LINDLEY 55-2-32 LOV",43890,08," ",1824,4575,0,0
"LINDLEY 55-2-42 LOV UNIT",47048,08," ",215,211,0,0
"LINDSAY 10",286299,08," 8H",0,0,0,0
"LINDSAY 10",46362,08," ",3582,4293,0,0
"LINDSAY 10-15A",283418,08," 14H",0,0,70451,14352
"LINDSAY 10-15B",283419,08," 15H",0,0,157383,31607
"LINDSAY 10-15C",283641,08," 16H",0,0,138035,24752
"LINDSAY 10-15D",283421,08," 17H",0,0,130694,25469
"LINDSAY 10-15E",283567,08," 18H",0,0,108389,20973
"LINDSAY 10-15F",283422,08," 19H",0,0,154806,32608
"LINDSAY 10-15G",283423,08," 20H",0,0,55489,3968
"LINDSAY 10-15H",283842,08," 21H",0,0,0,0
"LINDSAY 10-3A",283403,08," 1H",0,0,188595,42326
"LINDSAY 10-3B",283891,08," 2H",0,0,0,0
"LINDSAY 10-3B",284994,08," 2SL",0,0,0,0
"LINDSAY 16",286379,08," 6H",0,0,48445,2769
"LINDSAY 16",48355,08," ",4431,17359,0,0
"LINDSAY 2",286271,08," 3H",0,0,6135,2076
"LINDSAY 2",286691,08," 4H",0,0,0,0
"LINDSAY 2",45579,08," ",5760,22386,0,0
"LINDSAY 9",286306,08," 3H",0,0,10749,2359
"LINDSAY 9",286307,08," 4H",0,0,15762,3241
"LINDSAY 9",286308,08," 5H",0,0,18865,3891
"LINDSAY 9",286551,08," 1H",0,0,1764,614
"LINDSAY 9",47397,08," ",0,0,0,0
"LINK - VJ RANCH E 55-2-14",46131,08," ",2652,10566,0,0
"LINK - VJ RANCH W 55-2-28",45970,08," ",0,0,0,0
"LINK 1-32 UNIT",45967,08," ",3751,6737,0,0
"LINK VJ RANCH 11-14",283479,08," 1H",0,0,127667,27307
"LINK VJ RANCH 23-11 B",283488,08," 2H",0,0,107128,22720
"LINK-VJ RANCH 55-2-10 LOV UNIT",48826,08," ",20962,49939,0,0
"LINK-VJ RANCH 55-2-16 LOV W",49251,08," ",25178,66930,0,0
LION,285427,08," 1H",0,0,32914,5143
LION,50173,08," ",0,0,0,0
"LITTLE FUNDAMENTAL 4-52",49896,08," ",10383,37276,0,0
"LIVINGSTON 2-12",45136,08," ",2355,7892,0,0
"LOBO 34-147",43256,08," ",2583,1944,0,0
"LOLA 34-198 WRD UNIT",47700,08," ",5624,32412,0,0
"LONG YUENGLING",283149,08," L 03H",0,0,6362,1344
"LONG YUENGLING",283646,08," U 04H",0,0,4670,935
LONGFELLOW,48444,08," ",0,0,0,0
"LONGFELLOW UNIT 3-13",49044,08," ",45560,224844,0,0
"LOST SADDLE 45",283677,08," 1H",0,0,19651,2520
"LOST SADDLE 45",47864,08," ",0,0,0,0
"LOST SADDLE 46",283230,08," 1H",0,0,154803,12672
"LOUIS STATE 24",286343,08," 1H",0,0,0,0
"LOUIS STATE 24",48486,08," ",15686,79683,0,0
"LOWE ROYALTY PARTNERS 56-T2-20",279011,08," 2H",0,0,5735,1310
"LOWE ROYALTY PARTNERS 56-T2-20",45052,08," ",2074,2500,0,0
"LUCKY STRIKE 28-20",47224,08," ",7315,12745,0,0
LUDEMAN,48467,08," ",31728,51967,0,0
"LUDEMAN A",49557,08," ",12423,24272,0,0
"LUDEMAN B",46496,08," ",489,1747,0,0
"LUDEMAN C",49201,08," ",10932,11888,0,0
"LUDEMAN D",46971,08," ",64101,101580,0,0
"LUDEMAN F",48458,08," ",10362,21173,0,0
"LUDEMAN G",47772,08," ",38530,69107,0,0
"LUDEMAN I",49452,08," ",5422,6078,0,0
"LUDEMAN I WC",49215,08," ",9184,10880,0,0
"MAC STATE 20",286127,08," 1H",0,0,88443,9057
"MAC STATE 20",48463,08," ",28723,82860,0,0
"MACDONALD 71 WRD UNIT 1H",44136,08," ",3851,9365,0,0
"MADISON 2-11",283506,08," 2H",0,0,84261,17741
"MADISON 2-11",283510,08," 3H",0,0,72092,15223
"MADISON 2-11",285679,08," 1H",0,0,7228,1387
"MADISON 2-11",46301,08," ",0,0,0,0
"MAGIC MAN 33-64 WRD",42019,08," ",3980,2461,0,0
"MAGNOLIA 55-2-1 UNIT",282326,08," 1H",0,0,107302,28781
"MAGPIE UNIT",47094,08," ",39206,128807,0,0
"MAISIE STATE 10",283232,08," 2H",0,0,89114,0
"MAISIE STATE 10",48232,08," ",0,65531,0,0
"MAKO STATE 2-32",41569,08," ",7375,42948,0,0
"MAKO STATE 3-6",276545,08," 2H",0,0,22877,2427
"MAKO STATE 54-4-10",41776,08," ",0,0,0,0
"MAN O WAR 26 UNIT D",48401,08," ",16492,21311,0,0
"MAN O WAR 5-8",48023,08," ",26943,75210,0,0
"MAN O WAR 8",47886,08," ",3907,13406,0,0
"MANTICORE STATE 55-3-3 UNIT",283707,08," 1H",0,0,1067,50
"MARINER 57-2-31",283233,08," 1H",0,0,0,0
"MARMOT 55-14 UNIT",45124,08," ",7177,39773,0,0
"MAROON 80",48390,08," ",4557,9542,0,0
"MARROW STATE 86",47097,08," ",1346,1828,0,0
"MARTINSVILLE 120",44686,08," ",2937,3263,0,0
"MASONIC 72 WRD",45099,08," ",2194,4984,0,0
"MASONIC 72 WRD UNIT",45839,08," ",1165,1893,0,0
"MATTHES STATE",39360,08," ",357,808,0,0
"MC CAMEY FORREST 56-T2-16",45504,08," ",2387,10512,0,0
"MCAFEE C17-21",274149,08," 1H",0,0,0,0
"MCDERMOTT STATE UNIT 1720",285598,08," 1H",0,0,180667,26589
"MCDERMOTT STATE UNIT 1720",49583,08," ",0,0,0,0
"MCGARY STATE UNIT 1011",286269,08," 1161",0,0,132220,4756
"MCGARY STATE UNIT 1011",48111,08," ",0,0,0,0
"MCGOWEN STATE 27",48838,08," ",0,0,0,0
"MDJ 34-125 UNIT",47032,08," ",3036,10881,0,0
"MDJ C27-1",42760,08," ",1661,4478,0,0
"MDJ MINERALS 58-T2-22",278549,08," 1H",0,0,550,103
"MDJ MINERALS 58-T2-22",284436,08," W102H",0,0,86110,15905
"MDJ MINERALS 58-T2-22",284437,08," W103H",0,0,66102,11276
"MDJ MINERALS 58-T2-22",284548,08," W104H",0,0,98615,18653
"MEDICINE BOW 56-1-1",283520,08," 1H",0,0,0,0
"MEDICINE BOW 56-1-11",283912,08," 1HR",0,0,0,0
"MEDICINE BOW 56-1-13",276604,08," 1H",0,0,28091,3019
"MEDICINE BOW 56-1-15",283617,08," 1H",0,0,0,0
"MEDICINE BOW 56-1-23",47009,08," ",4,0,0,0
"MEDICINE BOW 56-1-3",283927,08," 1H",0,0,0,0
"MEDICINE BOW 56-1-47",283954,08," 1H",0,0,0,0
"MEDICINE BOW 56-2-1 UNIT",48452,08," ",10721,29276,0,0
"MEEKER 18",45327,08," ",832,6819,0,0
"MEEKER 56-T2-22",270731,08," 1H",0,0,17291,989
"MEEKER UNIT 05",43783,08," ",92,132,0,0
"MELLENCAMP '8-14'",51512,08," ",0,0,0,0
"MELLENCAMP 8-14",49153,08," ",32347,135405,0,0
"MELVILLE STATE UNIT 2-6",47444,08," ",6636,22890,0,0
"MESQUITE HEAT 28-41 UNIT",48533,08," ",12797,16364,0,0
"MESQUITE UNIT 2-2",47491,08," ",12189,33776,0,0
"MIAMI BEACH 34-123",45999,08," ",16812,21211,0,0
"MICHIGAN 21",283807,08," 1H",0,0,1699,99
"MICHIGAN 21",42909,08," ",0,0,0,0
MILLER,41993,08," ",1914,1585,0,0
"MINERAL PURSUIT 55-T2-42",281840,08," 1H",0,0,23526,4386
"MINNOW BUCKET SWD",40979,08," ",0,0,0,0
"MINOTAUR 57-2-23",283971,08," 1H",0,0,0,0
"MISSILE 56-3-27",283950,08," 1H",0,0,0,0
"MITCHELL 28-47",48885,08," ",22701,24973,0,0
"MITCHELL 39",48528,08," ",9216,11925,0,0
"MITCHELL 46 SWD",48914,08," ",0,0,0,0
"MITCHELL 56-T3-26",278121,08," 1H",0,0,15037,3006
"MOCAP 56-T1-25",280254,08," 2H",0,0,15453,3195
"MOCAP 56-T1-25",281029,08," 1H",0,0,10692,2384
"MOCKINGBIRD STATE UNIT 9",47324,08," ",41958,164338,0,0
"MONROE 1-10",43653,08," ",6178,10800,0,0
"MONROE 1-10",46332,08," ",7015,10208,0,0
"MONROE 1-17 WRD",40817,08," ",6743,7147,0,0
"MONROE 1-6 WRD",42155,08," ",2327,423,0,0
"MONROE 1-8",43705,08," ",1890,16,0,0
"MONROE 1-8 WRD",42153,08," ",2960,4638,0,0
"MONROE 33-60 WRD UNIT",44900,08," ",3249,7830,0,0
"MONROE 34-116 UNIT",43636,08," ",3083,4638,0,0
"MONROE 34-158 UNIT",41452,08," ",1463,1998,0,0
"MONROE 34-172",281763,08," 3H",0,0,0,0
"MONROE 34-172",282820,08," 4H",0,0,0,0
"MONROE 34-172",49058,08," ",35827,47888,0,0
"MONROE 34-178",40778,08," ",0,0,0,0
"MONROE 34-188",278948,08," 4H",0,0,8805,1431
"MONROE 34-188",279302,08," 5H",0,0,7292,1225
"MONROE 34-188",279606,08," 3H",0,0,8391,1428
"MONROE 34-188",40487,08," ",205,938,0,0
"MONROE 34-190",281756,08," 3H",0,0,0,0
"MONROE 34-195 UNIT",279241,08," 3H",0,0,15323,2970
"MONROE 34-195 UNIT",279406,08," 2H",0,0,16344,2713
"MONROE 34-195 UNIT",45861,08," ",6268,25086,0,0
"MONROE 34-205",42118,08," ",0,0,0,0
"MONROE 34-205 WRD",42426,08," ",83,1490,0,0
"MONROE 34-210",277726,08," 3H",0,0,16722,1389
"MONROE 34-210",278363,08," 4H",0,0,10240,765
"MONROE 34-210",279240,08," 6H",0,0,11515,894
"MONROE 34-210",279349,08," 5H",0,0,4384,406
"MONROE 34-215 WRD",42261,08," ",649,3018,0,0
"MONROE 34-220",281856,08," 4H",0,0,0,0
"MONROE 34-220",282847,08," 5H",0,0,0,0
"MONROE 34-221",283124,08," 2H",0,0,0,0
"MONROE 34-221 UNIT",42356,08," ",0,0,0,0
"MONROE 34-228 WRD UNIT",46943,08," ",1832,17363,0,0
"MONROE 34-232",41783,08," ",1650,14655,0,0
"MONROE EAST STATE 1-4 WRD UNIT",42116,08," ",1691,4170,0,0
"MONROE GAS UNIT NO. 2",43872,08," ",0,0,0,0
"MONROE STATE 1-4 WRD",41150,08," ",3200,7482,0,0
"MONROE STATE 32",283596,08," 2H",0,0,62765,13190
"MONROE STATE 32",286689,08," 1H",0,0,0,0
"MONROE STATE 32",47829,08," ",1068,7491,0,0
"MONROE STATE-196-",50424,08," ",198,17,0,0
"MONROE WEST 1-17 WRD",41684,08," ",6450,12541,0,0
"MONROE WEST 1-6 WRD",42427,08," ",2523,422,0,0
"MONT BLANC",285568,08," 401AH",0,0,0,0
"MONTGOMERY 54-32",46220,08," ",0,0,0,0
"MOORE HOOPER",46351,08," ",1206,4435,0,0
"MOORE HOOPER A UNIT",46663,08," ",5790,19015,0,0
"MOOSEHEAD 54-1-41 UNIT",49439,08," ",8348,16373,0,0
"MORLEY NORTHWEST",49197,08," ",21533,51122,0,0
"MORLEY SOUTHEAST",49198,08," ",29918,93823,0,0
