"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Mar 2015 - Mar 2015"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"9014 JV-P PITZER",41392,08," ",83,66,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,44164,2026
"ABERNATHY 57-T1-14",45618,08," ",5772,16729,0,0
"ALEXANDER 58-T2-12",277813,08," 1H",0,0,71970,17104
ALLEN,47211,08," ",22065,53274,0,0
"ALLEN 55-2-44 LOV UNIT",46733,08," ",0,0,0,0
"ANACONDA STATE 55-2",282985,08," 5H",0,0,61455,10138
"ANACONDA STATE 55-2",283093,08," 7H",0,0,57500,9136
"ANACONDA STATE 55-2",283095,08," 2H",0,0,73103,18393
"ANACONDA STATE 55-2",283136,08," 3H",0,0,62652,9656
"ANACONDA STATE 55-2",283138,08," 1H",0,0,24275,5140
"ANACONDA STATE 55-2",45010,08," ",34386,105516,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC 28-5",46719,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",7758,12722,0,0
"APC FEE 1-40",40729,08," ",13523,21798,0,0
"APC FEE 1-50 UNIT",41231,08," ",25139,52403,0,0
"APC FEE 6",43431,08," ",1626,2679,0,0
"APC FEE 6",47511,08," ",0,0,0,0
"ARMSTRONG 14",45537,08," ",328,1223,0,0
"ARMSTRONG 16",45227,08," ",850,7013,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",6861,94240,0,0
"ASHLOCK 1-34",41954,08," ",34802,53642,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,5191,386
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",0,0,0,0
"AUTOBAHN 34-117",44771,08," ",21405,26242,0,0
"AVANT 29-40",45969,08," ",8586,16323,0,0
"AYERS UNIT ""24""",41978,08," ",1999,1298,0,0
"BAGWELL C27-1",42447,08," ",2862,5910,0,0
"BALMORHEA STATE",46324,08," ",3434,8036,0,0
"BANNER 57-1-21",279043,08," 2H",0,0,0,0
"BANNER 57-1-21",279225,08," 1H",0,0,0,0
"BARBEE 72-1",268076,08," 1H",0,0,17831,368
"BARNES, D. E. ESTATE",38700,08," ",1454,1540,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",36203,135283,0,0
"BARRACUDA 49",283806,08," 1",0,0,1134,330
"BARRACUDA 49",44118,08," ",0,0,0,0
"BARRIERS 34-122 UNIT",45898,08," ",25210,28056,0,0
BARSTOW,39273,08," ",0,49,0,0
"BARTSOW UNIT 33-35",45119,08," ",0,0,0,0
"BATES 1-63 LOV UNIT",44469,08," ",13860,21517,0,0
"BATES 1-77 LOV UNIT",44788,08," ",5403,14930,0,0
"BAYER '13'",46894,08," ",2584,3115,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",8768,32360,0,0
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,6039,918
"BENTON 3-12",44948,08," ",4066,12923,0,0
"BETTS 54-4-26 RVS",44643,08," ",2734,9934,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,11680,222
"BIG HORN STATE 56-2-9 UNIT",279044,08," 1H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279159,08," 3H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279162,08," 2H",0,0,0,0
"BIG PINEY 57-2-41",277111,08," 1H",0,0,19011,4415
"BIG SILVER 34-160",43631,08," ",11326,20617,0,0
"BIG VALLEY 6-20",39164,08," ",1273,1206,0,0
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BIGHORN NORTH UNIT 1-31",283073,08," 1H",0,0,4910,563
"BIGHORN NORTH UNIT 1-31",46564,08," ",0,0,0,0
"BILLY BURT 90-TTT-B33 WF",47373,08," ",3,0,0,0
"BLACK POWDER 1-27",42881,08," ",2574,3693,0,0
