"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Dec 2017 - Dec 2017"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"8RUNSON TRUST 9",47014,08," ",5322,5546,0,0
"9014 JV-P PITZER",41392,08," ",25,0,0,0
"A HERRING 94-93 UNIT",49527,08," ",20578,19865,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,16579,1448
"ABERNATHY 57-T1-14",45618,08," ",436,7731,0,0
ACE,283213,08," L 06H",0,0,199418,25106
"ADMIRAL 4-48 47",284860,08," 1H",0,0,52920,5716
"ADMIRAL 4-48 47",48321,08," ",0,0,0,0
ADOBE,48634,08," ",6149,12909,0,0
ADRIANNA,47205,08," ",1241,8989,0,0
"AFFIRMED 6",49761,08," ",22786,67850,0,0
ALAMEDA,48683,08," ",0,0,0,0
"ALAMEDA STATE UNIT 54-8-1",49518,08," ",151098,781194,0,0
"ALCATRAZ STATE 34-141 UNIT",49585,08," ",86292,137344,0,0
"ALEXANDER 58-T2-12",277813,08," 1H",0,0,21237,3298
"ALLAR STATE UNIT 2877",286385,08," 1H",0,0,5629,1139
"ALLAR STATE UNIT 2877",49403,08," ",0,0,0,0
ALLEN,47211,08," ",2164,8281,0,0
"ALLEN 55-2-44 LOV UNIT",46733,08," ",0,0,0,0
"ALLEN 55-2-44 LOV UNIT E",48063,08," ",6373,32426,0,0
"AMARILLO BY MORNING 54-T2-42",282869,08," 1H",0,0,6086,1816
"AMARILLO BY MORNING 54-T2-42",282873,08," 2H",0,0,10539,2453
"AMERICAN PHAROAH",47777,08," ",681,17441,0,0
"ANACONDA STATE 55-2",282985,08," 5H",0,0,14116,1571
"ANACONDA STATE 55-2",283093,08," 7H",0,0,13331,1685
"ANACONDA STATE 55-2",283095,08," 2H",0,0,14719,3132
"ANACONDA STATE 55-2",283136,08," 3H",0,0,14788,1470
"ANACONDA STATE 55-2",283138,08," 1H",0,0,9856,1278
"ANACONDA STATE 55-2",45010,08," ",6205,28168,0,0
