"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Jan 2011 - Jan 2011"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"APC FEE 1-40",40729,08," ",13650,16431,0,0
"BARNES, D. E. ESTATE",38700,08," ",4807,6971,0,0
BARSTOW,39273,08," ",597,2674,0,0
"BIG VALLEY 6-20",39164,08," ",805,1276,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",11946,17547,0,0
"BLACKTIP 1-43",40406,08," ",3032,4661,0,0
"BLACKTIP 1-44",40625,08," ",13278,21337,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",11874,11879,0,0
"BP 34-211",40619,08," ",19251,41966,0,0
"BRUNSON ""22""",42146,08," ",38,0,0,0
"CALAMITY JANE WEST",39285,08," ",305,1799,0,0
"CHEVRON 34-157",40151,08," ",1867,3365,0,0
"CHEVRON 34-179",39755,08," ",5205,13159,0,0
"CHEVRON 34-181",39830,08," ",2359,5368,0,0
"CHEVY 17",39369,08," ",722,1705,0,0
"COLONEL DRAKE 24",41295,08," ",10733,23553,0,0
"COLT 34-212",40262,08," ",14553,25774,0,0
"CROCKETT 1-26 WRD",41052,08," ",26064,53971,0,0
"DAVIS '33-20'",39239,08," ",2871,5424,0,0
"DAVIS 33-19",39540,08," ",1,0,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",4824,6195,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"FIELDS 33-25",39205,08," ",12117,16819,0,0
"FIELDS 33-27",39128,08," ",17619,26866,0,0
"FOWLER 34-193",40254,08," ",3755,4978,0,0
"HOWARD 33-22",38658,08," ",7335,8122,0,0
"HOWARD, BERNICE",30307,08," ",158,0,0,0
INTERSTATE,39572,08," ",237,702,0,0
"JITTERBUG 161",40769,08," ",17481,21257,0,0
"JOHNSON 33-21",39485,08," ",0,0,0,0
"JOHNSON RANCH 1-49",40751,08," ",5077,7337,0,0
"KHC '33-26'",39289,08," ",12246,22267,0,0
"KHC 33-24",38618,08," ",2689,3085,0,0
"KIMBELL 34-194",40654,08," ",1894,6835,0,0
"KW STATE",39341,08," ",383,1588,0,0
"LEE -128-",28269,08," ",28,0,0,0
"MAKO STATE 3-6",41426,08," ",0,0,0,0
"MATTHES STATE",39360,08," ",412,1281,0,0
"MILLER STATE 140",39389,08," ",2671,3761,0,0
"MILLER STATE 152",39538,08," ",1985,3229,0,0
"MILLER STATE 30",39374,08," ",191,442,0,0
"MONROE 1-17 WRD",40817,08," ",17574,34598,0,0
"MONROE 34-158",40721,08," ",8028,10935,0,0
"MONROE 34-172",40340,08," ",3380,4124,0,0
"MONROE 34-178",40778,08," ",4909,10016,0,0
"MONROE 34-180",39877,08," ",2724,10621,0,0
"MONROE 34-188",40487,08," ",368,1073,0,0
"MONROE 34-190",40728,08," ",4191,7621,0,0
"MONROE 34-210",39975,08," ",2107,11617,0,0
"MONROE 34-220",40322,08," ",12831,22421,0,0
"MONROE 34-221",40154,08," ",10002,13172,0,0
"MONROE STATE 1-4 WRD",41150,08," ",6037,19803,0,0
"MOONEY 34-222",40519,08," ",18760,23900,0,0
"NARROWS 6-21",41098,08," ",7121,10180,0,0
"OXY FEE '24'",264509,08," 1",0,0,0,0
"PATTERSON 1-34",41066,08," ",1182,7465,0,0
"SEARLS 34-115",39431,08," ",2644,8694,0,0
"THORNTON TRUST 4-60",42880,08," ",0,0,0,0
"UNIVERSITY 19-5",40552,08," ",6179,5362,0,0
"VICKERS '34-127'",39484,08," ",1835,2934,0,0
"WAHOO ANGEL 1-33",41169,08," ",2428,2029,0,0
"WILSON CROSS 168",40323,08," ",2173,2708,0,0
"WILSON TRUST 126",39206,08," ",1280,4319,0,0
WORSHAM,39668,08," ",397,413,0,0
"WORSHAM '6-18'",39429,08," ",1301,6342,0,0
"WORSHAM '6-22'",39277,08," ",3216,3833,0,0
Total," "," "," ",355727,617804,0,0
