"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Nov 2015 - Nov 2015"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"8RUNSON TRUST 9",47014,08," ",14534,22712,0,0
"9014 JV-P PITZER",41392,08," ",5,3,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,12093,1795
"ABERNATHY 57-T1-14",45618,08," ",2748,7450,0,0
ADRIANNA,47205,08," ",6772,19945,0,0
"ALEXANDER 58-T2-12",277813,08," 1H",0,0,38783,7888
ALLEN,47211,08," ",4612,12593,0,0
"ALLEN 55-2-44 LOV UNIT",46733,08," ",9193,31784,0,0
"ANACONDA STATE 55-2",282985,08," 5H",0,0,12471,2415
"ANACONDA STATE 55-2",283093,08," 7H",0,0,19300,2659
"ANACONDA STATE 55-2",283095,08," 2H",0,0,34247,7721
"ANACONDA STATE 55-2",283136,08," 3H",0,0,17915,2829
"ANACONDA STATE 55-2",283138,08," 1H",0,0,16652,2553
"ANACONDA STATE 55-2",45010,08," ",15571,59244,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC 28-5",46719,08," ",0,0,0,0
"APC 29-29",47185,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",5887,9749,0,0
"APC FEE 1-40",40729,08," ",11802,20655,0,0
"APC FEE 1-50 UNIT",41231,08," ",6305,13367,0,0
"APC FEE 6",43431,08," ",1555,2514,0,0
"APC FEE 6",47511,08," ",0,0,0,0
"APOLLO 7",47326,08," ",32767,65877,0,0
"ARMSTRONG 14",45537,08," ",188,0,0,0
"ARMSTRONG 16",45227,08," ",661,4738,0,0
"ARMSTRONG STATE 42",48803,08," ",0,0,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",5040,79584,0,0
"ASHLOCK 1-34",41954,08," ",20224,32927,0,0
"ASTRO STATE 12",285902,08," 1H",0,0,0,0
"ASTRO STATE 12",48295,08," ",0,0,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,3694,344
"ATLANTA 73",42256,08," ",0,0,0,0
