"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Apr 2011 - Apr 2011"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"APC FEE 1-40",40729,08," ",10512,15237,0,0
"BARNES, D. E. ESTATE",38700,08," ",1090,1526,0,0
BARSTOW,39273,08," ",500,2251,0,0
"BIG VALLEY 6-20",39164,08," ",764,1164,0,0
"BIGHORN 1-31 WD",41730,08," ",49,3305,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",188,205,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",6870,10141,0,0
"BLACKTIP 1-42",41088,08," ",5048,7508,0,0
"BLACKTIP 1-43",40406,08," ",2849,4752,0,0
"BLACKTIP 1-44",40625,08," ",12989,24137,0,0
"BLACKTIP 1-48",40991,08," ",5923,11119,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",8715,13860,0,0
"BP 34-211",40619,08," ",13884,31696,0,0
"BRAMBLETT 34-216",41517,08," ",5632,31427,0,0
"BRUNSON ""22""",42146,08," ",3692,4368,0,0
"CALAMITY JANE WEST",39285,08," ",72,943,0,0
"CHEVRON 34-157",40151,08," ",1574,2602,0,0
"CHEVRON 34-179",39755,08," ",4545,9147,0,0
"CHEVRON 34-181",39830,08," ",2109,4208,0,0
"CHEVY 17",39369,08," ",402,782,0,0
"COLONEL DRAKE 24",41295,08," ",8843,15039,0,0
"COLT 34-212",40262,08," ",3067,12588,0,0
"CROCKETT 1-26 WRD",41052,08," ",23957,46689,0,0
"DAVIS '33-20'",39239,08," ",1831,8171,0,0
"DAVIS 33-19",39540,08," ",478,0,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",3752,5716,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"FIELDS 33-25",39205,08," ",4838,5702,0,0
"FIELDS 33-27",39128,08," ",6855,10417,0,0
"FOWLER 34-193",40254,08," ",5004,10448,0,0
"HEXAD 34-180",41026,08," ",8250,13588,0,0
"HOWARD 33-22",38658,08," ",12140,23268,0,0
"HOWARD, BERNICE",30307,08," ",134,0,0,0
"HUMANE SOCIETY 34-187",41560,08," ",9076,39670,0,0
INTERSTATE,39572,08," ",209,668,0,0
"JITTERBUG 161",40769,08," ",9203,12173,0,0
"JOHNSON 33-21",39485,08," ",6789,4429,0,0
"JOHNSON RANCH 1-49",40751,08," ",2240,3504,0,0
"KHC '33-26'",39289,08," ",12472,21017,0,0
"KHC 33-24",38618,08," ",13459,17467,0,0
"KIMBELL 34-194",40654,08," ",1465,5875,0,0
"KW STATE",39341,08," ",457,144,0,0
"LEE -128-",28269,08," ",18,0,0,0
"MAKO STATE 2-32",41569,08," ",3873,18059,0,0
"MAKO STATE 3-6",41426,08," ",1558,6617,0,0
"MAKO STATE 54-4-10",41776,08," ",2809,12086,0,0
"MATTHES STATE",39360,08," ",386,409,0,0
"MILLER STATE 140",39389,08," ",2297,3908,0,0
"MILLER STATE 152",39538,08," ",1430,892,0,0
"MILLER STATE 30",39374,08," ",530,516,0,0
"MONROE 1-17 WRD",40817,08," ",15661,30985,0,0
"MONROE 34-158",40721,08," ",6455,8668,0,0
"MONROE 34-158 UNIT",41452,08," ",18472,30110,0,0
"MONROE 34-172",40340,08," ",2860,6871,0,0
"MONROE 34-178",40778,08," ",1630,2573,0,0
"MONROE 34-180",39877,08," ",3238,8216,0,0
"MONROE 34-188",40487,08," ",683,2267,0,0
"MONROE 34-190",40728,08," ",5742,18281,0,0
"MONROE 34-210",39975,08," ",11931,91401,0,0
"MONROE 34-220",40322,08," ",38369,67714,0,0
"MONROE 34-221",40154,08," ",5468,7988,0,0
"MONROE STATE 1-4 WRD",41150,08," ",9153,21462,0,0
"MOONEY 34-222",40519,08," ",23149,34219,0,0
"NARROWS 6-21",41098,08," ",2805,3047,0,0
"OLSON 34-191",41506,08," ",6,1647,0,0
"OXY FEE '24'",264509,08," 1",0,0,0,0
"PATTERSON 1-34",41066,08," ",2215,7407,0,0
"SEARLS 34-115",39431,08," ",2301,7488,0,0
"SLUICE BOX 4-2",41762,08," ",4829,41029,0,0
"TALLADEGA 65",41147,08," ",25135,49593,0,0
"THORNTON TRUST 4-60",42880,08," ",0,0,0,0
"UNIVERSITY 19-5",40552,08," ",4276,4305,0,0
"VICKERS '34-127'",39484,08," ",1497,2672,0,0
"WAHOO ANGEL 1-33",41169,08," ",1048,2790,0,0
"WHITLEY 34-231",42117,08," ",3972,27111,0,0
"WILSON CROSS 168",40323,08," ",1735,1908,0,0
"WILSON TRUST 126",39206,08," ",2031,6228,0,0
WORSHAM,39668,08," ",502,114,0,0
"WORSHAM '6-18'",39429,08," ",1312,6522,0,0
"WORSHAM '6-22'",39277,08," ",2733,3732,0,0
Total," "," "," ",434035,975786,0,0
