"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Nov 2018 - Nov 2018"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"GREATHOUSE C21-6 UNIT",282965,08," 1H",0,0,24937,1638
"GREATHOUSE C21-6 UNIT",283039,08," 4H",0,0,48276,6575
"GREATHOUSE C21-6 UNIT",283102,08," 2H",0,0,37763,5375
"GREATHOUSE C21-6 UNIT",283103,08," 3H",0,0,63284,4407
"GREEN STATE 34-152 UNIT",49569,08," ",22163,33965,0,0
"GREENBLATT 71 WRD",43217,08," ",1763,3687,0,0
"GREENHORN NORTH UNIT 1-35",283614,08," 3H",0,0,52491,5558
"GREENHORN SOUTH UNIT 1-35",283295,08," 2H",0,0,10432,1540
"GREENHORN SOUTH UNIT 1-35",46199,08," ",1369,7978,0,0
"GREENWICH 57-3142",283333,08," 3H",0,0,17493,906
"GREENWICH 57-3142",283407,08," 4H",0,0,75950,8939
"GREENWICH 57-3142",49054,08," ",0,0,0,0
"GREENWICH NE 3130",283481,08," B  1H",0,0,170287,13464
"GREENWICH NW 3130",283158,08," A  1H",0,0,81525,12656
"GREENWICH NW 3130",284317,08," B  2H",0,0,0,0
"GREENWICH SW 3142",284297,08," B  3H",0,0,0,0
"GREENWICH SW 3142",284925,08," A  1H",0,0,85547,11015
"GREENWICH SW 3142",49285,08," ",0,0,0,0
"GRENDEL 57-2-25",283286,08," 1H",0,0,0,0
"GRETCHEN NORTHRUP 56-T2-42",282846,08," 1H",0,0,18207,3091
"GRETCHEN NORTHRUP 56-T2-42",282880,08," 3H",0,0,18544,3159
"GRETCHEN NORTHRUP 56-T2-42",283253,08," 2H",0,0,18423,1609
"GREYBULL 55-4-11",48198,08," ",41,1561,0,0
"GREYBULL 55-4-9",277611,08," 1H",0,0,4881,42
"GRIFFIN STATE 56-3-41 UNIT",283620,08," 1H",0,0,57600,8828
"GRIFFIN STATE UNIT 1922",285594,08," 10H",0,0,99932,13739
"GRIFFIN STATE UNIT 1922",50052,08," ",0,0,0,0
GRIZZLY,284516,08," 2H",0,0,48819,8823
GRIZZLY,284973,08," 1H",0,0,20629,3838
GRIZZLY,48817,08," ",0,0,0,0
"GRIZZLY BEAR 7780 2U",50001,08," ",21488,48801,0,0
"GRIZZLY BEAR 7780 3U",50032,08," ",12293,35488,0,0
"GRIZZLY BEAR 7780 4U",49910,08," ",13508,29552,0,0
"GRIZZLY BEAR 7780 5U",50276,08," ",11317,32523,0,0
"GRIZZLY BEAR 7780 6U",50274,08," ",23782,52500,0,0
"GRIZZLY NORTH 7673B",49196,08," ",13739,42147,0,0
"GRIZZLY SOUTH 7673",49237,08," ",40282,100473,0,0
"GRIZZLY STATE 4045-27 A",51729,08," ",26135,28391,0,0
"GRIZZLY STATE 4045-27 B",51561,08," ",27571,29024,0,0
"GRIZZLY STATE 4045-27 C",51569,08," ",22179,25089,0,0
"GRIZZLY STATE 45-27",50522,08," ",9825,13102,0,0
"GRIZZLY WEST 77",49942,08," ",21050,76027,0,0
"GROWLER 56-3-23",283399,08," 1H",0,0,50425,9139
"GUADALUPE 29-4",49630,08," ",16268,23564,0,0
GYPSY,50172,08," ",0,0,0,0
"H.B. MORRISON",47798,08," ",18466,54181,0,0
"H.B. MORRISON 'B'",44277,08," ",18525,22326,0,0
"HACKER 33-97",282319,08," 1H",0,0,70044,8190
"HALEY 28-43",46453,08," ",13446,16836,0,0
"HALEY 29-24",46547,08," ",4189,6701,0,0
"HALEY 36",48300,08," ",1702,1542,0,0
"HALEY JE 28-33 UNIT B",50521,08," ",7386,10001,0,0
"HALEY, J. E. 28-33 UNIT C",46653,08," ",12769,16146,0,0
"HALEY, J.E. 28-33 UNIT A",46736,08," ",2940,3198,0,0
"HALEY-GARLAND ALLOCATION 8",48520,08," ",2452,4157,0,0
"HALF MOON 3019-27",50880,08," ",35980,51701,0,0
"HALF MOON 3019-27 E",50719,08," ",18660,28542,0,0
"HALL 33-93 LOV UNIT",47911,08," ",13220,36138,0,0
"HAMILTON NORTHWEST",49440,08," ",6768,34667,0,0
"HAMILTON SOUTHEAST",49402,08," ",17163,82091,0,0
"HAMMERHEAD 54-1-28 UNIT",283257,08," 2H",0,0,54109,10881
"HAMMERHEAD 54-1-28 UNIT",46019,08," ",3743,8577,0,0
"HAMMERHEAD 54-1-47",284204,08," 1H",0,0,0,0
"HANGING H 3-18 UNIT",283107,08," 1H",0,0,50394,10186
"HANGING H STATE 70",50458,08," ",4576,27113,0,0
"HARDSCRABBLE STATE 57-34 UNIT",283686,08," 1H",0,0,74704,7039
"HARPER FERRY 54-4-29",283225,08," 1H",0,0,0,0
HARPOON,284530,08," L 05H",0,0,60503,5327
HARPOON,285367,08," 1401BH",0,0,39393,2196
HARPOON,46041,08," ",0,0,0,0
"HARRISON 29-20",47158,08," ",1320,0,0,0
"HARRISON 29-26",45562,08," ",1025,4882,0,0
"HARRISON 29-28",45559,08," ",1281,2233,0,0
"HARRISON 29-30",47447,08," ",2983,1948,0,0
"HARRISON 43",46288,08," ",625,1077,0,0
"HARRISON 44",45985,08," ",1620,871,0,0
"HARRISON RANCH 56",270487,08," 1002H",0,0,19988,503
"HARRISON STATE C20",284480,08," 1402H",0,0,52187,7991
"HARRISON STATE C20",284716,08," 1401",0,0,2565,533
"HARRISON STATE C20",45734,08," ",2190,6869,0,0
"HARRISON UNIT 2-38",279253,08," 1H",0,0,48045,4171
"HATTIE 3",284595,08," 1H",0,0,82347,10946
"HATTIE 3",286025,08," 2H",0,0,0,0
"HATTIE 3",286240,08," 3H",0,0,0,0
"HAWKS 55-1-28 UNIT",284414,08," 1H",0,0,108253,25138
"HEAGNEY 4-48",270391,08," 1H",0,0,2545,202
"HELBING STATE 56-5",284806,08," 1H",0,0,44213,2092
"HELBING STATE 56-5",46571,08," ",0,0,0,0
"HELBING STATE 56-6",283858,08," 1H",0,0,32541,1670
"HELLBENDER STATE 150",42771,08," ",9071,11144,0,0
"HERC STATE 6",284353,08," 1H",0,0,37840,7887
"HERMIT 5556",283414,08," 1H",0,0,142347,2720
"HERMOSA UNIT",185050,08," 1",0,0,4488,0
"HERON 54-2-4 UNIT",50254,08," ",41690,102767,0,0
"HICKORY 55-2-1 UNIT",282242,08," 1H",0,0,73176,24981
HIGHLANDER,51078,08," ",36410,59373,0,0
"HIGHTOWER STATE UNIT",46762,08," ",60527,94359,0,0
"HILL AND MEEKER 56-T2-22",45583,08," ",3569,15061,0,0
HIPPO,284885,08," 2H",0,0,39394,10025
HIPPO,284912,08," 1H",0,0,20346,3677
HIPPO,49233,08," ",0,0,0,0
"HIPPOCAMP 57-1-29",283016,08," 1H",0,0,85180,17779
"HOGBACK STATE UNIT 33-76",48424,08," ",1931,34686,0,0
"HONEY BADGER 54-T4-34",270063,08," 1H",0,0,6304,0
"HONEY SPRINGS 55-4-19",282725,08," 1H",0,0,60309,11872
"HOOTON ETAL_STATE 57-T3-22",270685,08," 1",0,0,17783,0
"HORN STATE 33-94",278237,08," 5H",0,0,8156,2166
"HORNET STATE 0607 1U",283815,08," A  1H",0,0,98449,14020
"HORNS DOWN",49528,08," ",0,0,0,0
HORSESHOESPRINGSSTATE113-24X1,278243,08," 1H",0,0,3025,772
"HOUSTON FULLER C20-4X43",285430,08," W101H",0,0,82028,16922
"HOWARD 33-22",38658,08," ",4671,11815,0,0
"HOWARD, BERNICE",30307,08," ",88,0,0,0
HOWELL,284902,08," 1H",0,0,56174,5200
"HSS STATE 113-23X14",278957,08," 1H",0,0,144,123
"HSS STATE 45-17X8",278125,08," 1H",0,0,59,22
"HSS STATE 45-18X7",279160,08," 1H",0,0,0,0
"HUBBARD ENTERPRISES 57-T1-32",273718,08," 1H",0,0,21945,1306
"HUCKLEBERRY C21-9 UNIT",283675,08," 1H",0,0,31846,4932
"HUESO SALTO STATE 55-2-48 LOV",47562,08," ",3282,12744,0,0
"HUGHES & TALBOT 75-23",48534,08," ",7562,19549,0,0
"HUGHES & TALBOT 75-24",47295,08," ",2194,13142,0,0
"HUGHES & TALBOT 75-25",49296,08," ",8981,0,0,0
"HUGHES & TALBOT 75-26",50505,08," ",20851,24427,0,0
"HUGHES B",48059,08," ",0,0,0,0
"HUGHES TALBOT 22-15",49667,08," ",14298,17642,0,0
"HUGHES TALBOT 75-22",47847,08," ",3176,3933,0,0
"HULDRA 57-2-5",49850,08," ",637,36,0,0
"HUMANE SOCIETY 34-198 WRD",42026,08," ",241,1137,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",211,718,0,0
"HURLEY 56-18",48218,08," ",8,0,0,0
"HYDRA 56-3-28 UNIT",282882,08," 1H",0,0,40923,7854
"ICEMAN 4-24 23",49418,08," ",126,2124,0,0
"IMPERIAL EAGLE 24",50575,08," ",18342,45762,0,0
"INTERGALACTIC UNIT",49891,08," ",4316,3215,0,0
INTERSTATE,39572,08," ",0,0,0,0
"INTIMIDATION 33-63",42310,08," ",2082,2136,0,0
"INTREPID 55-12",46000,08," ",26081,93343,0,0
"IRA ARCHER SWD",48901,08," ",0,0,0,0
"IRENE O UNIT 3-18",47843,08," ",444,195,0,0
"IRON CITY STATE",284479,08," L 05H",0,0,58418,6490
"IRON CITY STATE",286502,08," C105SL",0,0,0,0
"IRON EAGLE UNIT A",50248,08," ",42605,89382,0,0
"IVY MOUNTAIN 53-4-3 UNIT",282916,08," 1H",0,0,47086,5476
"J.V. WILSON 146",43361,08," ",5813,7360,0,0
"JACKALOPE 56-3-11 UNIT",283109,08," 1H",0,0,57761,6718
JACKSON,286559,08," 403AH",0,0,98016,16145
JACKSON,286669,08," 401AH",0,0,98140,16855
JACKSON,286670,08," 402BH",0,0,144067,20511
JACKSON,286671,08," 404BR",0,0,141000,18912
"JACKSON TRUST C 12-TTT-C24 NL",47144,08," ",9679,16138,0,0
JAGUAR,48554,08," ",1375,975,0,0
"JAMES 02",284703,08," 1404",0,0,3063,536
"JAMES 02",45887,08," ",967,15796,0,0
"JAMES 2 SWD",47673,08," ",0,0,0,0
"JAMES J. WHEAT",48739,08," ",246,0,0,0
"JAMES WEST 1-41",41522,08," ",0,0,0,0
"JANE M GRAVES A",50877,08," ",18717,68458,0,0
"JANE M GRAVES B",50875,08," ",8975,29189,0,0
"JANE M. GRAVES UNIT",42955,08," ",2655,4032,0,0
"JAYMAC 56-7",46416,08," ",771,25712,0,0
"JEAN 38",284758,08," B  1H",0,0,57430,5415
"JEAN 38",49489,08," ",0,0,0,0
"JETT RINK STATE 58-23",286146,08," 1H",0,0,13274,468
"JETT RINK STATE 58-23",46305,08," ",0,0,0,0
"JIM ED",45670,08," ",3156,3483,0,0
"JITTERBUG 161",40769,08," ",5639,285,0,0
"JOANNE EAST UNIT",47207,08," ",1172,489,0,0
"JOHN JAMES 26-16",47547,08," ",4472,10660,0,0
"JOHNNY RYALL UNIT",48738,08," ",44372,130653,0,0
"JOHNSON 1-76",44777,08," ",3460,9340,0,0
"JOHNSON 1-86",43876,08," ",958,2689,0,0
"JOHNSON 1-87 LOV",44657,08," ",2716,8144,0,0
"JOHNSON 1-88 LOV",45637,08," ",2411,8007,0,0
"JOHNSON 33-21",39485,08," ",857,2333,0,0
"JOHNSON 44-02S-B53 WF",46604,08," ",14578,40813,0,0
"JOHNSON 53-2-10 LOV",46589,08," ",6872,35388,0,0
"JOHNSON 53-2-34 LOV",48815,08," ",0,0,0,0
"JOHNSON 54-2-26 LOV E UNIT",49617,08," ",9120,26318,0,0
"JOHNSON 54-2-26 LOV W UNIT",49538,08," ",18974,57772,0,0
"JOHNSON 54-2-38 LOV",48971,08," ",1052,185,0,0
"JOHNSON C26-22 LOV",46510,08," ",17163,41487,0,0
"JOHNSON ESTATE 56-T1-8",278218,08," 1H",0,0,15712,3093
"JOHNSON ESTATE 57-T1-2",46426,08," ",2501,12028,0,0
"JOHNSON ESTATE 57-T1-4",278221,08," 1H",0,0,8080,773
"JOHNSON RANCH 1-49",40751,08," ",4696,7674,0,0
"JOHNSON STATE",46829,08," ",936,1228,0,0
JOLLY,284475,08," 1201BH",0,0,32839,3420
"JOSE-KATIE EAST",51520,08," ",2086,8319,0,0
"JOSE-KATIE WEST",50396,08," ",9400,17706,0,0
"JR 56-T3-26",279167,08," 1H",0,0,8935,2337
"JUDGE 3",50731,08," ",0,0,0,0
"JUDITH 2-16 UNIT",45701,08," ",3428,15634,0,0
"JUDY CLARK STATE C19-16",45156,08," ",222,577,0,0
"JUMPSTART 55-2-6 UNIT",282214,08," 1H",0,0,70333,18153
"JUNIPER STATE UNIT 2-3",280800,08," 1H",0,0,14212,5093
"JUNIPER STATE UNIT 2-3",284680,08," 2H",0,0,0,0
"JUPITER 2-36",46155,08," ",8529,41137,0,0
"KALI 25",50975,08," ",10618,12670,0,0
"KAPPA 56-2-27",282771,08," 1H",0,0,54845,8249
"KAUFFMAN STATE UNIT C4-6",47101,08," ",6711,36016,0,0
"KAYCEE 57-3-41",48202,08," ",3620,29362,0,0
"KAYCEE 57-3-45",278913,08," 1H",0,0,9504,1705
"KAYCEE STATE 57-3-33 UNIT",283122,08," 1H",0,0,32028,4632
"KC PREMIUM 56-T2-48",277719,08," 1H",0,0,8013,1274
"KENOSHA 4441",283584,08," 1H",0,0,73766,8557
"KENOSHA 4441",285122,08," B  2H",0,0,89010,14625
"KENOSHA 4441",48997,08," ",0,0,0,0
"KENTZEL STATE 42",285311,08," W101CN",0,0,53189,12116
"KENTZEL STATE 42",285313,08," W102CN",0,0,62637,14430
"KENTZEL STATE 42 SL",281033,08," W202DM",0,0,53529,4620
"KENTZEL STATE 42 SL",281728,08," W101DM",0,0,0,0
"KERR 83-TTT-B33 WF SA 1",49881,08," ",12283,42213,0,0
"KERR 83-TTT-B33 WF SA 2",49038,08," ",9227,32634,0,0
"KEYHOLE 43",48650,08," ",4321,16893,0,0
"KHC '33-26'",39289,08," ",13590,13458,0,0
"KHC 33-24",38618,08," ",6094,5732,0,0
"KILPACKER 20-27",49867,08," ",5528,9786,0,0
"KIMBELL 34-194 UNIT",279401,08," 6H",0,0,6488,1095
"KIMBELL 34-194 UNIT",279505,08," 7H",0,0,13177,2484
"KINGSTON 54-2-17 UNIT",277901,08," 1H",0,0,0,0
"KINGSTON 54-2-17 UNIT",48261,08," ",4862,13286,0,0
"KINGSTON 55-2-35 LOV",46670,08," ",1535,5151,0,0
"KNIGHT 4-51",271644,08," 1H",0,0,8952,732
"KNIGHT 4-51",283964,08," 2H",0,0,34242,5229
"KNIGHT 55-1-7 UNIT",284606,08," 1H",0,0,90730,14967
"KRAKEN 57-3-40",282673,08," 1H",0,0,22444,3775
"KUDU 53-2-6 LOV E UNIT",49352,08," ",23526,48632,0,0
"KUDU A",47512,08," ",6886,22003,0,0
"KUDU B",284911,08," 1H",0,0,0,1
"KW STATE",39341,08," ",1044,2635,0,0
"KYLE 24",47683,08," ",45791,90876,0,0
"L BLACK 88-87 EAST",49827,08," ",14543,34872,0,0
"L BLACK 88-87 WEST",49851,08," ",11672,22653,0,0
"LANGFORD 98 ALLOC A",49112,08," ",5735,56010,0,0
"LANGFORD 98 ALLOC C",286159,08," 20H",0,0,44809,4294
"LANGFORD 98 ALLOC C",49111,08," ",0,0,0,0
"LANGFORD 98 ALLOC. B",286096,08," 11H",0,0,58716,2740
"LANGFORD 98 ALLOC. B",49929,08," ",0,0,0,0
"LANGLEY 2-36",45223,08," ",8580,29708,0,0
"LARAMIE 55-4-13",48526,08," ",5018,13410,0,0
"LARAMIE 55-4-7",278242,08," 1H",0,0,26150,2649
"LARSON 04-TTT-B02",50487,08," ",21083,71810,0,0
LASATER,44833,08," ",3193,4591,0,0
"LAW DOG 29-41 UNIT",49571,08," ",16692,28417,0,0
LAYDEN,46026,08," ",4647,11056,0,0
"LAZARUS 67 UNIT",285623,08," 1H",0,0,23407,3822
"LAZARUS 67 UNIT",49559,08," ",0,0,0,0
"LEAVENWORTH 34-139 UNIT",49537,08," ",12720,26321,0,0
LEE,285082,08," 402BH",0,0,44614,5014
LEE,285152,08," 401AH",0,0,33954,5535
LEE,285404,08," 404BH",0,0,61186,5055
LEE,285621,08," 405AH",0,0,47335,7778
LEE,285627,08," 403AH",0,0,40137,6002
LEE,285769,08," 406BH",0,0,68559,7042
LEE,50554,08," ",0,0,0,0
"LEE -128-",28269,08," ",3,0,0,0
"LEGACY 2623A-C3",49332,08," ",11684,15732,0,0
"LEGACY 2623B-C3",48867,08," ",13080,35410,0,0
LEGEAR,43839,08," ",846,330,0,0
"LEILA CHRISTY ESTATE 28-16",49212,08," ",4312,3421,0,0
"LEIMAN WEST",47820,08," ",5881,9943,0,0
"LEXINGTON 55-4-41 UNIT",283234,08," 1H",0,0,67,24
"LH MEEKER C21",284196,08," 1501H",0,0,18830,2197
"LIAM STATE 53-12",283408,08," 1H",0,0,163715,8716
"LIAM STATE 53-12",285528,08," C  4H",0,0,0,0
"LIBERATOR STATE UNIT",280639,08," 1H",0,0,0,0
"LIBERATOR STATE UNIT",286369,08," 20H",0,0,119168,18414
"LIBERATOR STATE UNIT",286370,08," 21H",0,0,181465,18174
"LIBERATOR STATE UNIT",286480,08," 22H",0,0,125052,17332
"LIBERATOR STATE UNIT",50795,08," ",0,0,0,0
"LIBERTY STATE UNIT 9-69",51645,08," ",43059,155921,0,0
"LIGON '730-19'",49968,08," ",3971,19954,0,0
"LIGON 730-19",49743,08," ",3053,16314,0,0
"LIGON STATE UNIT 7-22",47267,08," ",14693,46626,0,0
"LIMBER PINE A1",51496,08," ",25288,8685,0,0
"LINCOLN 4-1",48316,08," ",4469,13311,0,0
"LINDLEY 33-92 LOV",47569,08," ",13001,37730,0,0
"LINDLEY 33-98 LOV",47505,08," ",1744,13156,0,0
"LINDLEY 54-2-16 LOV",47503,08," ",2956,7188,0,0
"LINDLEY 55-2-32 LOV",43890,08," ",2234,9815,0,0
"LINDLEY 55-2-42 LOV UNIT",47048,08," ",2220,17715,0,0
"LINDSAY 10",286299,08," 8H",0,0,7071,1470
"LINDSAY 10",46362,08," ",2944,12524,0,0
"LINDSAY 10-15A",283418,08," 14H",0,0,43360,8878
"LINDSAY 10-15B",283419,08," 15H",0,0,57508,10122
"LINDSAY 10-15C",283641,08," 16H",0,0,49850,7475
"LINDSAY 10-15D",283421,08," 17H",0,0,46331,6886
"LINDSAY 10-15E",283567,08," 18H",0,0,35059,5901
"LINDSAY 10-15F",283422,08," 19H",0,0,51692,10578
"LINDSAY 10-15G",283423,08," 20H",0,0,7331,464
"LINDSAY 10-15H",283842,08," 21H",0,0,94488,18720
"LINDSAY 10-3A",283403,08," 1H",0,0,166399,27477
"LINDSAY 10-3A",284210,08," 1SL",0,0,0,0
"LINDSAY 10-3B",283891,08," 2H",0,0,148052,27919
"LINDSAY 10-3B",284994,08," 2SL",0,0,0,0
"LINDSAY 10-3C",284211,08," 3H",0,0,80089,16590
"LINDSAY 10-3D",284257,08," 4H",0,0,86996,16631
"LINDSAY 10-3E",284141,08," 5H",0,0,99901,17728
"LINDSAY 10-3F",284238,08," 6H",0,0,77040,13464
"LINDSAY 10-3G",284189,08," 7H",0,0,96822,18171
"LINDSAY 10-3I",284203,08," 2SR",0,0,0,0
"LINDSAY 16",286379,08," 6H",0,0,37369,2217
"LINDSAY 16",48355,08," ",4085,15652,0,0
"LINDSAY 2",286271,08," 3H",0,0,5988,1553
"LINDSAY 2",286691,08," 4H",0,0,0,0
"LINDSAY 2",45579,08," ",4148,16002,0,0
"LINDSAY 9",286306,08," 3H",0,0,1778,562
"LINDSAY 9",286307,08," 4H",0,0,6918,1348
"LINDSAY 9",286308,08," 5H",0,0,12418,2572
"LINDSAY 9",286551,08," 1H",0,0,2758,899
"LINDSAY 9",47397,08," ",0,0,0,0
"LINEBACKER UNIT 33-75",50682,08," ",8940,138151,0,0
"LINK - VJ RANCH E 55-2-14",46131,08," ",1608,5896,0,0
"LINK - VJ RANCH W 55-2-28",45970,08," ",0,0,0,0
"LINK 1-32 UNIT",45967,08," ",1192,2462,0,0
"LINK VJ RANCH 11-14",283479,08," 1H",0,0,68275,11211
"LINK VJ RANCH 14-23 E",286611,08," 5H",0,0,107400,24547
"LINK VJ RANCH 14-23 F",286639,08," 6H",0,0,109564,23177
"LINK VJ RANCH 14-23 G",286640,08," 7H",0,0,112450,24616
"LINK VJ RANCH 14-23 H",285470,08," 8H",0,0,64861,14508
"LINK VJ RANCH 23-11 B",283488,08," 2H",0,0,28832,6397
"LINK VJ RANCH 23-11 C",286609,08," 3H",0,0,80656,17903
"LINK VJ RANCH 23-11 D",286610,08," 4H",0,0,85764,20691
"LINK-VJ RANCH 55-2-10 LOV UNIT",48826,08," ",7819,23792,0,0
