"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Aug 2015 - Aug 2015"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"8RUNSON TRUST 9",47014,08," ",0,0,0,0
"9014 JV-P PITZER",41392,08," ",58,77,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,37427,1947
"ABERNATHY 57-T1-14",45618,08," ",4953,11448,0,0
"ALEXANDER 58-T2-12",277813,08," 1H",0,0,48600,10302
ALLEN,47211,08," ",5724,17626,0,0
"ALLEN 55-2-44 LOV UNIT",46733,08," ",6630,21913,0,0
"ANACONDA STATE 55-2",282985,08," 5H",0,0,36240,5034
"ANACONDA STATE 55-2",283093,08," 7H",0,0,22371,3494
"ANACONDA STATE 55-2",283095,08," 2H",0,0,33385,8547
"ANACONDA STATE 55-2",283136,08," 3H",0,0,32439,4847
"ANACONDA STATE 55-2",283138,08," 1H",0,0,20842,3594
"ANACONDA STATE 55-2",45010,08," ",18872,57191,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC 28-5",46719,08," ",0,0,0,0
"APC 29-29",47185,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",6245,7262,0,0
"APC FEE 1-40",40729,08," ",12889,20010,0,0
"APC FEE 1-50 UNIT",41231,08," ",18618,40091,0,0
"APC FEE 6",43431,08," ",541,1393,0,0
"APC FEE 6",47511,08," ",0,0,0,0
"ARMSTRONG 14",45537,08," ",142,0,0,0
"ARMSTRONG 16",45227,08," ",482,3406,0,0
"ARMSTRONG STATE 42",48803,08," ",0,0,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",5518,76533,0,0
"ASHLOCK 1-34",41954,08," ",29663,50050,0,0
"ASTRO STATE 12",285902,08," 1H",0,0,31022,2207
"ASTRO STATE 12",48295,08," ",0,0,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,3121,320
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",0,0,0,0
"AUTOBAHN 34-117",44771,08," ",16820,6175,0,0
"AVANT 29-40",45969,08," ",5880,11028,0,0
"AYERS UNIT ""24""",41978,08," ",1971,3191,0,0
"BAGWELL C27-1",42447,08," ",2419,4857,0,0
BAILEY,46379,08," ",13056,16457,0,0
"BALMORHEA RANCH 49",46601,08," ",2894,5296,0,0
"BALMORHEA STATE",46324,08," ",2890,8217,0,0
"BANNER 57-1-21",279043,08," 2H",0,0,0,0
"BANNER 57-1-21",279225,08," 1H",0,0,0,0
"BARBEE 72-1",268076,08," 1H",0,0,17084,330
"BARNES, D. E. ESTATE",38700,08," ",1094,1514,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",17759,78380,0,0
"BARRACUDA 49",283806,08," 1",0,0,1436,206
"BARRACUDA 49",44118,08," ",0,0,0,0
"BARRIERS 34-122 UNIT",45898,08," ",13555,15254,0,0
BARSTOW,39273,08," ",0,0,0,0
"BARSTOW 33-34",47050,08," ",0,0,0,0
"BATES 1-63 LOV UNIT",44469,08," ",11404,20707,0,0
"BATES 1-77 LOV UNIT",44788,08," ",4170,13579,0,0
"BAYER '13'",46894,08," ",2177,2252,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",4705,16968,0,0
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,3511,1151
"BENTON 3-12",44948,08," ",2006,5784,0,0
BENTZ,48403,08," ",14317,10023,0,0
"BERKLEY STATE EAST UNIT",46946,08," ",19941,20794,0,0
"BETTS 54-4-26 RVS",44643,08," ",154,251,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,9776,128
"BIG HORN STATE 56-2-9 UNIT",279044,08," 1H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279159,08," 3H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279162,08," 2H",0,0,0,0
"BIG PINEY 57-2-41",277111,08," 1H",0,0,25431,6000
"BIG SILVER 34-160",43631,08," ",12684,29877,0,0
"BIG TIMBER STATE 57-25 UNIT",283094,08," 1H",0,0,143550,25366
"BIG TIMBER STATE 57-25 UNIT",46782,08," ",0,0,0,0
"BIG VALLEY 6-20",39164,08," ",491,522,0,0
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BIGHORN NORTH UNIT 1-31",283073,08," 1H",0,0,157510,18516
"BIGHORN NORTH UNIT 1-31",46564,08," ",0,0,0,0
"BILLY BURT 90-TTT-B33 WF",47373,08," ",24164,49769,0,0
"BLACK POWDER 1-27",42881,08," ",1073,1765,0,0
"BLACK STONE 34-216",42043,08," ",612,2442,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",2032,3328,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",2850,4624,0,0
"BLACKTIP 1-42",41088,08," ",1611,2374,0,0
"BLACKTIP 1-42 UNIT",46876,08," ",0,0,0,0
"BLACKTIP 1-43",40406,08," ",1075,1699,0,0
"BLACKTIP 1-44",40625,08," ",8104,25844,0,0
"BLACKTIP 1-48",40991,08," ",1105,1610,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",6027,11108,0,0
"BLACKTIP STATE 42",44861,08," ",5929,9701,0,0
"BLACKTIP STATE 43",46804,08," ",48593,80704,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",4282,5555,0,0
"BLUE CREST",46676,08," ",20947,28852,0,0
"BLUE DUCK 35",46087,08," ",5779,16221,0,0
"BLUE JACKET ""62""",41822,08," ",88,0,0,0
"BLUE JACKET '73'",44763,08," ",1710,2460,0,0
"BOB COUCH 3-10",41583,08," ",31,0,0,0
"BOBCAT 34-175",43852,08," ",4777,16258,0,0
"BOBCAT STATE UNIT 4702",47651,08," ",2265,3451,0,0
"BODACIOUS C7-19",45253,08," ",2335,6918,0,0
"BOHLANDER 33-95",279553,08," 1H",0,0,95807,16851
"BOHLANDER 33-95",46326,08," ",0,0,0,0
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,18531,1239
"BOLD JOHNSON 56-T1-26",270251,08," 1H",0,0,20434,1564
"BOLD JOHNSON 56-T1-26",278368,08," 2H",0,0,24218,6024
"BOLD JOHNSON 56-T1-30",270567,08," 1H",0,0,51146,3161
"BOLD JOHNSON 56-T1-30",278426,08," 2H",0,0,19386,6657
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,7827,1452
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,31894,2179
"BOLD JOHNSON 56-T1-36",275462,08," 2H",0,0,16378,5463
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,18675,3178
"BOLD JOHNSON 56-T1-42",278250,08," 2H",0,0,58944,13604
"BONNETHEAD 53-2-13 LOV UNIT",46807,08," ",19655,33592,0,0
"BONNETHEAD 53-2-21 LOV",47020,08," ",0,0,0,0
"BOUCHER 2",45470,08," ",365,1527,0,0
"BOULDER STATE 57-32",283071,08," 1H",0,0,134898,22701
"BOULDER STATE 57-32",46511,08," ",0,0,0,0
"BP 34-211",40619,08," ",3952,8239,0,0
"BRADY 56-1",44568,08," ",977,23280,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",9647,25773,0,0
"BRAMBLETT 34-197 WRD",45514,08," ",6436,32504,0,0
"BRAMBLETT 34-216",41517,08," ",849,3562,0,0
"BRAZOS 34-104",46152,08," ",747,930,0,0
"BRIDGER 1-36",282996,08," 2H",0,0,33431,7532
"BRIDGER 1-36",283146,08," 1H",0,0,45793,8107
"BRIDGER 1-36",45192,08," ",0,0,0,0
BRINE,45438,08," ",0,0,0,0
"BRONZE 6-15",46458,08," ",1516,9297,0,0
BROOKS,45888,08," ",2713,3582,0,0
"BROWN STATE 56-T2-44",277117,08," 1H",0,0,55601,6252
"BROWN STATE 56-T3-2",46970,08," ",8041,40805,0,0
"BRUMLOW 46",45984,08," ",4958,3281,0,0
"BRUMLOW 48",45433,08," ",3906,2440,0,0
"BRUNSON ""22""",42146,08," ",588,0,0,0
"BRUNSON '22A'",46561,08," ",5666,6587,0,0
"BRUNSON '26-17'",46742,08," ",5327,10390,0,0
"BRUNSON 48",46539,08," ",1705,834,0,0
"BRUNSON A",46821,08," ",26927,33718,0,0
"BRUNSON TRUST 16",46144,08," ",3192,4473,0,0
"BUCKIN CHUTE 33-61",42563,08," ",3654,4742,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",4956,23566,0,0
"BUFFALO 55-5-39",276205,08," 1H",0,0,0,0
"BUNIN 4",285585,08," 3H",0,0,25359,5386
"BUNIN 4",285687,08," 4H",0,0,18292,4303
"BUNIN 4",285691,08," 2H",0,0,5056,1652
"BUNIN 4",285903,08," 5H",0,0,30011,7018
"BUNIN 4",45742,08," ",0,0,0,0
"BURRELL STATE 34-143 UNIT",44806,08," ",5218,6271,0,0
"BYERLEY 1-33",46812,08," ",5897,7907,0,0
"BYRD 34-170 UNIT",42475,08," ",8475,12917,0,0
"C.G. LUDEMAN 'B'",45241,08," ",2597,380,0,0
"C.H. KNIGHT",45862,08," ",14414,31459,0,0
"C.J. LEE STATE 27",277514,08," 1H",0,0,11805,171
"CABRITO LTD STATE 62",283590,08," 1H",0,0,86128,13608
"CABRITO LTD STATE 62",47550,08," ",0,0,0,0
"CALAMITY JANE WEST",39285,08," ",486,2276,0,0
"CAMP STATE 56-T2-8",273044,08," 1H",0,0,38120,2212
CAPROCK,46691,08," ",4357,6989,0,0
"CARDINAL 4",47457,08," ",2142,8426,0,0
"CARR 34-125 UNIT",45824,08," ",10503,10768,0,0
"CASPER 57-1-47",276563,08," 1H",0,0,37622,6862
"CASPER 57-2-11",279239,08," 1H",0,0,0,0
"CASTLE 57-27",283168,08," 1H",0,0,64276,4552
"CASTLE 57-27",46108,08," ",0,0,0,0
"CBR 10",285719,08," 4H",0,0,45998,8121
"CBR 10",45715,08," ",0,0,0,0
"CBR 12",285721,08," 4H",0,0,53021,9973
"CBR 12",45721,08," ",0,0,0,0
"CBR 14",285722,08," 2H",0,0,18389,3471
"CBR 14",46414,08," ",0,0,0,0
"CBR 18",285706,08," 3H",0,0,11721,2433
"CBR 18",45714,08," ",2433,9045,0,0
"CBR 2",46522,08," ",0,0,0,0
"CBR 22",285763,08," 5H",0,0,31172,6370
"CBR 22",46406,08," ",0,0,0,0
"CBR 28",286282,08," 3H",0,0,15683,3990
"CBR 28",45735,08," ",0,0,0,0
"CBR 32",45789,08," ",707,4629,0,0
"CBR 4",46560,08," ",7196,37452,0,0
"CBR 44",45720,08," ",3769,8757,0,0
"CBR 44A",286507,08," 1H",0,0,18513,4254
"CBR 44A",45723,08," ",0,0,0,0
"CBR 6",286181,08," 2H",0,0,40721,6721
"CBR 6",46405,08," ",0,0,0,0
"CHAPARRAL 89",46443,08," ",25356,99153,0,0
"CHATTERFROG 151",41557,08," ",1107,1945,0,0
"CHEVRON 34-157",40151,08," ",713,1186,0,0
"CHEVRON 34-179",39755,08," ",3072,6659,0,0
"CHEVRON 34-181",39830,08," ",1077,3260,0,0
"CHEVY 17",39369,08," ",248,289,0,0
"CHEYENNE 57-3-13",277704,08," 2H",0,0,0,0
"CHEYENNE 57-3-13",279227,08," 3H",0,0,0,0
"CHEYENNE 57-3-13",279304,08," 1H",0,0,0,0
"CHEYENNE 57-3-47",276516,08," 1H",0,0,32409,5296
"CHEYENNE DRAW 19",45762,08," ",1141,0,0,0
"CHUPACABRA 51 STATE",45991,08," ",1179,1030,0,0
"CHUPACABRA 51 STATE UNIT",44784,08," ",2274,1203,0,0
"CLEVELAND STATE 57-23",282986,08," 3H",0,0,17427,1630
"CLEVELAND STATE 57-23",283165,08," 2H",0,0,19055,1459
"CLEVELAND STATE 57-23",283167,08," 4H",0,0,38162,6626
"CLEVELAND STATE 57-23",284033,08," 1H",0,0,41613,4604
"CLEVELAND STATE 57-23",45630,08," ",0,0,0,0
"CODY 56-3-9",277394,08," 1H",0,0,51103,8546
COLLIER,42195,08," ",197,1231,0,0
COLLINS,44205,08," ",3536,4393,0,0
"COLONEL DRAKE 24",41295,08," ",1754,6026,0,0
"COLT 34-212",40262,08," ",5944,9333,0,0
"COLT 4-24",268753,08," 1H",0,0,6811,583
"COLUMBINE 34-167",43775,08," ",7289,15886,0,0
CONDOR,46832,08," ",87473,293922,0,0
"CONN 53-2-36 LOV UNIT",46861,08," ",0,0,0,0
CONNIE,46880,08," ",14398,15091,0,0
"CONSTANTAN 34-174 (N)",46820,08," ",16907,76008,0,0
"COOPERSMITH 34-139",41817,08," ",6949,10876,0,0
"COPE,R.L.",42695,08," ",360,132,0,0
"COPPERHEAD 23",46211,08," ",11261,60559,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,16574,523
"COURTHOUSE 57-27",283195,08," 1H",0,0,102388,15026
"COURTHOUSE 57-27",46598,08," ",0,0,0,0
"COVINGTON 34-224",279308,08," 5H",0,0,51245,8315
"COVINGTON 34-224",42442,08," ",6167,18523,0,0
"COVINGTON 46",286298,08," 2H",0,0,21191,4545
"COVINGTON 46",286362,08," 3H",0,0,88413,16849
"COVINGTON 46",45738,08," ",0,0,0,0
"COYOTE 4601",47860,08," ",3557,18314,0,0
"CROCKETT 1-26 WRD",41052,08," ",6370,12925,0,0
"CROCKETT 1-27 WRD UNIT",44188,08," ",7100,19599,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",10232,21431,0,0
"CROCKETT 1-35 UNIT",42104,08," ",5748,9239,0,0
"CROCKETT 1-35 UNIT 2",42474,08," ",4247,8241,0,0
"CROCKETT 1-37 WRD",42140,08," ",7144,14793,0,0
"DAKAR 53-2 LOV UNIT",47190,08," ",0,0,0,0
"DARCY STATE 56-T3-22",278241,08," 1H",0,0,67032,10925
"DAVIS '33-20'",39239,08," ",5504,6598,0,0
"DAVIS 33-19",39540,08," ",2310,3282,0,0
"DAVIS 34-169 B UNIT",42521,08," ",23103,32557,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",17922,35666,0,0
"DAYTONA 14",41914,08," ",1831,7485,0,0
"DELA STATE 58-T2-48",267104,08," 1H",0,0,29488,803
"DIAMOND BACK 17",45611,08," ",799,27372,0,0
"DIAMOND STATE 45-10",45589,08," ",450,633,0,0
"DONALDSON 4-54",270250,08," 1H",0,0,89088,5070
"DOROTHY WHITE 82-TTT-B33 WF",45001,08," ",10103,27929,0,0
"DRAINAGE 34-136",43582,08," ",11169,14306,0,0
"DRAKESTER 209",283980,08," 2H",0,0,5770,1038
"DRAKESTER 209",284193,08," 1H",0,0,2542,203
"DRAKESTER 209",42086,08," ",0,0,0,0
"DUNAGAN RANCH",41306,08," ",0,0,0,0
"EARNHARDT 3",43189,08," ",0,0,0,0
"EAST VERMEJO 33-66",41507,08," ",8381,23839,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",2115,2263,0,0
"EGGERS 4-31",271715,08," 3H",0,0,5282,667
EGL,44843,08," ",1164,2717,0,0
"EIGHTEENMILE 56-18",283294,08," 1H",0,0,14638,2666
"EIGHTEENMILE 56-18",44792,08," ",0,0,0,0
"EILAND 8-33",47059,08," ",14764,15765,0,0
"ELKHORN 2-17",46105,08," ",10315,33227,0,0
"ELKHORN 54-1-40",47304,08," ",0,0,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"ENTERPRISE C19-5",45512,08," ",4433,60981,0,0
"ESSMAN C9-20",270566,08," 1H",0,0,0,5
"EVELYN BAUER UNIT",43630,08," ",3279,4355,0,0
"EVERGREEN 1",46998,08," ",13940,19184,0,0
"EXTINCTION 57-T1-32",271198,08," 1H",0,0,21655,1472
