"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Feb 2015 - Feb 2015"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"9014 JV-P PITZER",41392,08," ",0,44,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,41305,2067
"ABERNATHY 57-T1-14",45618,08," ",4755,15162,0,0
"ALEXANDER 58-T2-12",277813,08," 1H",0,0,48096,13312
ALLEN,47211,08," ",5311,11716,0,0
"ALLEN 55-2-44 LOV UNIT",46733,08," ",0,0,0,0
"ANACONDA STATE 55-2",282985,08," 5H",0,0,57662,10417
"ANACONDA STATE 55-2",283093,08," 7H",0,0,45484,8777
"ANACONDA STATE 55-2",283095,08," 2H",0,0,56827,13958
"ANACONDA STATE 55-2",283136,08," 3H",0,0,53874,9578
"ANACONDA STATE 55-2",283138,08," 1H",0,0,21736,4137
"ANACONDA STATE 55-2",45010,08," ",27861,80528,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC 28-5",46719,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",4501,7462,0,0
"APC FEE 1-40",40729,08," ",10004,15996,0,0
"APC FEE 1-50 UNIT",41231,08," ",19785,40331,0,0
"APC FEE 6",43431,08," ",1356,1532,0,0
"APC FEE 6",47511,08," ",0,0,0,0
"ARMSTRONG 14",45537,08," ",252,699,0,0
"ARMSTRONG 16",45227,08," ",766,3058,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",3506,41368,0,0
"ASHLOCK 1-34",41954,08," ",32251,44913,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,2530,332
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",537,6409,0,0
"AUTOBAHN 34-117",44771,08," ",18062,20069,0,0
"AVANT 29-40",45969,08," ",9034,16623,0,0
"AYERS UNIT ""24""",41978,08," ",1994,1503,0,0
"BAGWELL C27-1",42447,08," ",2053,5137,0,0
"BALMORHEA STATE",46324,08," ",3399,6928,0,0
"BANNER 57-1-21",279043,08," 2H",0,0,0,0
"BANNER 57-1-21",279225,08," 1H",0,0,0,0
