"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Jun 2015 - Jun 2015"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"9014 JV-P PITZER",41392,08," ",73,105,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,27565,2094
"ABERNATHY 57-T1-14",45618,08," ",2173,9144,0,0
"ALEXANDER 58-T2-12",277813,08," 1H",0,0,50778,13071
ALLEN,47211,08," ",7631,22634,0,0
"ALLEN 55-2-44 LOV UNIT",46733,08," ",0,0,0,0
"ANACONDA STATE 55-2",282985,08," 5H",0,0,34745,5455
"ANACONDA STATE 55-2",283093,08," 7H",0,0,28484,4772
"ANACONDA STATE 55-2",283095,08," 2H",0,0,49755,10738
"ANACONDA STATE 55-2",283136,08," 3H",0,0,31491,5156
"ANACONDA STATE 55-2",283138,08," 1H",0,0,20884,4060
"ANACONDA STATE 55-2",45010,08," ",22079,84351,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC 28-5",46719,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",4079,6890,0,0
"APC FEE 1-40",40729,08," ",8785,13857,0,0
"APC FEE 1-50 UNIT",41231,08," ",19135,42908,0,0
"APC FEE 6",43431,08," ",1304,2183,0,0
"APC FEE 6",47511,08," ",0,0,0,0
"ARMSTRONG 14",45537,08," ",253,0,0,0
"ARMSTRONG 16",45227,08," ",731,5066,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",6320,88128,0,0
"ASHLOCK 1-34",41954,08," ",23868,41074,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,3382,444
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",0,0,0,0
"AUTOBAHN 34-117",44771,08," ",18387,22766,0,0
"AVANT 29-40",45969,08," ",5763,11579,0,0
"AYERS UNIT ""24""",41978,08," ",2013,3339,0,0
"BAGWELL C27-1",42447,08," ",1928,4988,0,0
BAILEY,46379,08," ",19260,20351,0,0
"BALMORHEA RANCH 49",46601,08," ",4801,8552,0,0
"BALMORHEA STATE",46324,08," ",3020,8038,0,0
"BANNER 57-1-21",279043,08," 2H",0,0,0,0
"BANNER 57-1-21",279225,08," 1H",0,0,0,0
"BARBEE 72-1",268076,08," 1H",0,0,15969,335
"BARNES, D. E. ESTATE",38700,08," ",627,989,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",19755,73422,0,0
"BARRACUDA 49",283806,08," 1",0,0,1887,284
"BARRACUDA 49",44118,08," ",0,0,0,0
"BARRIERS 34-122 UNIT",45898,08," ",14478,16211,0,0
BARSTOW,39273,08," ",0,0,0,0
"BARSTOW 33-34",47050,08," ",0,0,0,0
"BARTSOW UNIT 33-35",45119,08," ",0,0,0,0
"BATES 1-63 LOV UNIT",44469,08," ",9814,22914,0,0
"BATES 1-77 LOV UNIT",44788,08," ",6848,20955,0,0
"BAYER '13'",46894,08," ",1717,2895,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",4086,13874,0,0
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,3881,1108
"BENTON 3-12",44948,08," ",1550,6263,0,0
BENTZ,48403,08," ",0,0,0,0
"BETTS 54-4-26 RVS",44643,08," ",2270,5807,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,6075,148
"BIG HORN STATE 56-2-9 UNIT",279044,08," 1H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279159,08," 3H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279162,08," 2H",0,0,0,0
"BIG PINEY 57-2-41",277111,08," 1H",0,0,44963,7809
"BIG SILVER 34-160",43631,08," ",10077,27539,0,0
"BIG TIMBER STATE 57-25 UNIT",283094,08," 1H",0,0,261722,44122
"BIG TIMBER STATE 57-25 UNIT",46782,08," ",0,0,0,0
"BIG VALLEY 6-20",39164,08," ",797,1229,0,0
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BIGHORN NORTH UNIT 1-31",283073,08," 1H",0,0,103977,12886
"BIGHORN NORTH UNIT 1-31",46564,08," ",0,0,0,0
"BILLY BURT 90-TTT-B33 WF",47373,08," ",32312,72603,0,0
"BLACK POWDER 1-27",42881,08," ",2065,4379,0,0
"BLACK STONE 34-216",42043,08," ",746,1842,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",3608,3509,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",2863,4773,0,0
"BLACKTIP 1-42",41088,08," ",933,1462,0,0
"BLACKTIP 1-42 UNIT",46876,08," ",0,0,0,0
"BLACKTIP 1-43",40406,08," ",1120,1597,0,0
"BLACKTIP 1-44",40625,08," ",5501,9905,0,0
"BLACKTIP 1-48",40991,08," ",1095,1481,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",6709,11566,0,0
"BLACKTIP STATE 42",44861,08," ",5183,9678,0,0
"BLACKTIP STATE 43",46804,08," ",50630,81795,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",5144,6914,0,0
"BLUE CREST",46676,08," ",31437,38459,0,0
"BLUE DUCK 35",46087,08," ",4278,12147,0,0
"BLUE JACKET ""62""",41822,08," ",99,0,0,0
"BLUE JACKET '73'",44763,08," ",1293,2294,0,0
"BOB COUCH 3-10",41583,08," ",497,1374,0,0
"BOBCAT 34-175",43852,08," ",6041,17095,0,0
"BOBCAT STATE UNIT 4702",47651,08," ",1065,1722,0,0
"BODACIOUS C7-19",45253,08," ",3293,11935,0,0
"BOHLANDER 33-95",279553,08," 1H",0,0,60594,10532
"BOHLANDER 33-95",46326,08," ",0,0,0,0
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,16186,1344
"BOLD JOHNSON 56-T1-26",270251,08," 1H",0,0,27885,1907
"BOLD JOHNSON 56-T1-26",278368,08," 2H",0,0,24381,7713
"BOLD JOHNSON 56-T1-30",270567,08," 1H",0,0,54618,3093
"BOLD JOHNSON 56-T1-30",278426,08," 2H",0,0,23382,10029
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,9981,1979
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,24357,1550
"BOLD JOHNSON 56-T1-36",275462,08," 2H",0,0,30514,7356
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,10053,2861
"BOLD JOHNSON 56-T1-42",278250,08," 2H",0,0,64746,17082
"BONNETHEAD 53-2-13 LOV UNIT",46807,08," ",0,0,0,0
"BONNETHEAD 53-2-21 LOV",47020,08," ",0,0,0,0
"BOUCHER 2",45470,08," ",433,911,0,0
"BP 34-211",40619,08," ",2011,5807,0,0
"BRADY 56-1",44568,08," ",1124,11456,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",9246,22214,0,0
"BRAMBLETT 34-197 WRD",45514,08," ",6633,37721,0,0
"BRAMBLETT 34-216",41517,08," ",483,3400,0,0
"BRAZOS 34-104",46152,08," ",891,921,0,0
"BRIDGER 1-36",282996,08," 2H",0,0,53832,10749
"BRIDGER 1-36",283146,08," 1H",0,0,51220,10766
"BRIDGER 1-36",45192,08," ",0,0,0,0
BRINE,45438,08," ",0,0,0,0
"BRONZE 6-15",46458,08," ",2359,12895,0,0
BROOKS,45888,08," ",2550,3229,0,0
"BROWN STATE 56-T2-44",277117,08," 1H",0,0,65907,7300
"BROWN STATE 56-T3-2",46970,08," ",11191,35502,0,0
"BRUMLOW 46",45984,08," ",5691,4618,0,0
"BRUMLOW 48",45433,08," ",4042,3744,0,0
"BRUNSON ""22""",42146,08," ",807,0,0,0
"BRUNSON '22A'",46561,08," ",6841,8932,0,0
"BRUNSON '26-17'",46742,08," ",224,0,0,0
"BRUNSON 48",46539,08," ",1784,3206,0,0
"BRUNSON A",46821,08," ",492,1217,0,0
"BRUNSON TRUST 16",46144,08," ",4910,8568,0,0
"BUCKIN CHUTE 33-61",42563,08," ",4135,4593,0,0
