"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Oct 2013 - Oct 2013"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"9014 JV-P PITZER",41392,08," ",143,249,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,114451,6494
"APC FEE 1-38 UNIT",42460,08," ",7833,12861,0,0
"APC FEE 1-40",40729,08," ",16038,21887,0,0
"APC FEE 1-50 UNIT",41231,08," ",5232,8321,0,0
"APC FEE 6",43431,08," ",1376,1488,0,0
"ARMSTRONG 14",45537,08," ",368,4559,0,0
"ARMSTRONG 16",45227,08," ",1151,10524,0,0
"ASHLOCK 1-34",41954,08," ",577,1195,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,3222,522
"ATLANTA 73",42256,08," ",0,0,0,0
"AUTOBAHN 34-117",44771,08," ",43068,48916,0,0
"AYERS UNIT ""24""",41978,08," ",2532,3505,0,0
"BAGWELL C27-1",42447,08," ",2930,6765,0,0
"BARBEE 72-1",268076,08," 1H",0,0,0,0
"BARNES, D. E. ESTATE",38700,08," ",1568,1005,0,0
"BARRACUDA 49",283806,08," 1",0,0,4867,456
"BARRACUDA 49",44118,08," ",0,0,0,0
BARSTOW,39273,08," ",552,3717,0,0
"BARTSOW UNIT 33-35",45119,08," ",0,0,0,0
"BATES 1-63 LOV UNIT",44469,08," ",6971,14029,0,0
"BATES 1-77 LOV UNIT",44788,08," ",0,0,0,0
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,5972,1664
"BENTON 3-12",44948,08," ",18568,69046,0,0
"BETTS 54-4-26 RVS",44643,08," ",10840,31008,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,86483,1480
"BIG SILVER 34-160",43631,08," ",10180,15710,0,0
"BIG VALLEY 6-20",39164,08," ",339,204,0,0
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BLACK POWDER 1-27",42881,08," ",18350,53185,0,0
"BLACK STONE 34-216",42043,08," ",91,166,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",1572,3656,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",3169,4079,0,0
"BLACKTIP 1-42",41088,08," ",1269,1946,0,0
"BLACKTIP 1-43",40406,08," ",0,0,0,0
"BLACKTIP 1-44",40625,08," ",3011,5284,0,0
"BLACKTIP 1-48",40991,08," ",1297,2603,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",8374,15328,0,0
"BLACKTIP STATE 42",44861,08," ",2217,3802,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",11486,15411,0,0
"BLUE JACKET ""62""",41822,08," ",128,446,0,0
"BLUE JACKET '73'",44763,08," ",3977,6592,0,0
"BOB COUCH 3-10",41583,08," ",122,0,0,0
"BOBCAT 34-175",43852,08," ",8424,10685,0,0
"BODACIOUS C7-19",45253,08," ",20436,40344,0,0
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,45154,3904
"BOLD JOHNSON 56-T1-26",270251,08," 1H",0,0,89202,4684
"BOLD JOHNSON 56-T1-30",270567,08," 1H",0,0,125280,5579
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,42912,6033
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,50434,2787
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,54443,8960
"BOUCHER 2",45470,08," ",1089,5265,0,0
"BP 34-211",40619,08," ",4899,9282,0,0
"BRADY 56-1",44568,08," ",4682,23172,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",38109,89526,0,0
"BRAMBLETT 34-216",41517,08," ",858,3536,0,0
BRINE,45438,08," ",0,0,0,0
"BRUNSON ""22""",42146,08," ",1252,900,0,0
"BRUNSON 48",46539,08," ",3178,6286,0,0
"BUCKIN CHUTE 33-61",42563,08," ",1559,10241,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",24550,72172,0,0
"BYRD 34-170 UNIT",42475,08," ",13045,26774,0,0
"C.G. LUDEMAN 'B'",45241,08," ",5067,5011,0,0
"CALAMITY JANE WEST",39285,08," ",0,16,0,0
"CARDINAL 4",47457,08," ",8066,39944,0,0
"CHATTERFROG 151",41557,08," ",1221,2704,0,0
"CHEVRON 34-157",40151,08," ",848,470,0,0
"CHEVRON 34-179",39755,08," ",1684,3238,0,0
"CHEVRON 34-181",39830,08," ",1317,1128,0,0
"CHEVY 17",39369,08," ",0,0,0,0
"CHUPACABRA 51 STATE UNIT",44784,08," ",15961,22926,0,0
COLLIER,42195,08," ",237,251,0,0
COLLINS,44205,08," ",7474,9775,0,0
"COLONEL DRAKE 24",41295,08," ",805,4856,0,0
"COLT 34-212",40262,08," ",5548,9448,0,0
"COLT 4-24",268753,08," 1H",0,0,7281,873
"COLUMBINE 34-167",43775,08," ",17285,44325,0,0
"COOPERSMITH 34-139",41817,08," ",698,752,0,0
"COPE,R.L.",42695,08," ",204,772,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,0,0
"COVINGTON 34-224",42442,08," ",6641,15279,0,0
"CROCKETT 1-26 WRD",41052,08," ",13148,25251,0,0
"CROCKETT 1-27 WRD UNIT",44188,08," ",17387,43952,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",5799,13035,0,0
"CROCKETT 1-35 UNIT",42104,08," ",7079,9510,0,0
"CROCKETT 1-35 UNIT 2",42474,08," ",5554,8829,0,0
"CROCKETT 1-37 WRD",42140,08," ",4407,7958,0,0
"DAVIS '33-20'",39239,08," ",3013,332,0,0
"DAVIS 33-19",39540,08," ",1806,579,0,0
"DAVIS 34-169 B UNIT",42521,08," ",5867,10915,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",2070,4335,0,0
"DAYTONA 14",41914,08," ",2267,4367,0,0
"DELA STATE 58-T2-48",267104,08," 1H",0,0,44137,1718
"DONALDSON 4-54",270250,08," 1H",0,0,0,0
"DRAINAGE 34-136",43582,08," ",25491,35192,0,0
"DRAKESTER 209",283980,08," 2H",0,0,9560,1887
"DRAKESTER 209",284193,08," 1H",0,0,4566,207
"DRAKESTER 209",42086,08," ",0,0,0,0
"DUNAGAN RANCH",41306,08," ",0,0,0,0
"EARNHARDT 3",43189,08," ",0,0,0,0
"EAST VERMEJO 33-66",41507,08," ",9271,19441,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",4104,5400,0,0
"EGGERS 4-31",271715,08," 3H",0,0,4389,686
"EIGHTEENMILE 56-18",283294,08," 1H",0,0,28591,6181
"EIGHTEENMILE 56-18",44792,08," ",0,0,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"ESSMAN C9-20",270566,08," 1H",0,0,1160,313
"EVELYN BAUER UNIT",43630,08," ",6377,8476,0,0
"EXTINCTION 57-T1-32",271198,08," 1H",0,0,47771,4311
"FIELDER STATE 2-10",41866,08," ",1531,5893,0,0
"FIELDS 33-25",39205,08," ",1048,2689,0,0
"FIELDS 33-27",39128,08," ",2828,5474,0,0
"FINLEY 1-11 WRD",42335,08," ",263,527,0,0
"FIREBIRD 52",283699,08," 1",0,0,8985,566
"FIREBIRD 52",45310,08," ",0,0,0,0
"FLATHEAD 2-15",282997,08," 4H",0,0,3474,662
"FLATHEAD 2-15",44814,08," ",4493,21407,0,0
"FLINTLOCK 34-144",43012,08," ",31717,39682,0,0
"FOLK 4-34",270389,08," 1H",0,0,7625,1411
"FOWLER 34-193",40254,08," ",6029,13506,0,0
"GALAPAGOS 53-2-45",42446,08," ",776,1793,0,0
"GELTEMEYER 21",46809,08," ",1146,4134,0,0
"GELTEMEYER 61",266022,08," 1",0,0,3509,247
"GEREN 34-129 UNIT",42523,08," ",4801,7019,0,0
"GILLHAM 1-5 WRD",42383,08," ",14984,23574,0,0
"GORDON STATE 24",42603,08," ",857,6723,0,0
"GRACE CARTER 56",284024,08," 2H",0,0,11183,697
"GRACE CARTER 56",42576,08," ",0,0,0,0
"GRAHAM 19 STATE UNIT",42826,08," ",29515,43157,0,0
"GREENBLATT 71 WRD",43217,08," ",7061,14138,0,0
"H.B. MORRISON 'B'",44277,08," ",6494,5552,0,0
"HARRISON RANCH 56",270487,08," 1002H",0,0,56003,3108
"HARRISON STATE 14",44646,08," ",0,0,0,0
"HARRISON STATE C20",284716,08," 1401",0,0,0,563
"HARRISON STATE C20",45734,08," ",0,0,0,0
"HEAGNEY 4-48",270391,08," 1H",0,0,15492,974
"HELLBENDER STATE 150",42771,08," ",6050,8076,0,0
"HERRINGTON 55-T7-32",42841,08," ",0,0,0,0
"HEXAD 34-180",41026,08," ",1429,3459,0,0
"HILL 34-171 UNIT",42519,08," ",0,2,0,0
"HONEY BADGER 54-T4-34",270063,08," 1H",0,0,10802,295
"HOOTON ETAL_STATE 57-T3-22",270685,08," 1",0,0,114003,1746
"HOWARD 33-22",38658,08," ",3380,5260,0,0
"HOWARD, BERNICE",30307,08," ",109,0,0,0
"HUGHES B",43889,08," ",431,3144,0,0
"HUMANE SOCIETY 34-187",41560,08," ",976,2489,0,0
"HUMANE SOCIETY 34-198 WRD",42026,08," ",172,732,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",747,2297,0,0
INTERSTATE,39572,08," ",180,88,0,0
"INTIMIDATION 33-63",42310,08," ",8198,15520,0,0
"J.V. WILSON 146",43361,08," ",12639,18138,0,0
"JAMES 02",284703,08," 1404",0,0,3196,652
"JAMES 02-14",44082,08," ",0,0,0,0
"JAMES WEST 1-41",41522,08," ",1401,1932,0,0
"JANE M. GRAVES UNIT",42955,08," ",2759,4350,0,0
"JITTERBUG 161",40769,08," ",2792,3102,0,0
"JOHNSON 1-76",44777,08," ",0,0,0,0
"JOHNSON 1-86",43876,08," ",5205,14834,0,0
"JOHNSON 1-87 LOV",44657,08," ",8300,21177,0,0
"JOHNSON 1-88 LOV",45637,08," ",3179,8395,0,0
"JOHNSON 33-21",39485,08," ",2406,0,0,0
"JOHNSON RANCH 1-49",40751,08," ",206,174,0,0
"JUDY CLARK STATE C19-16",45156,08," ",3131,13494,0,0
"KHC '33-26'",39289,08," ",7004,8476,0,0
"KHC 33-24",38618,08," ",3523,5282,0,0
"KIMBELL 34-194",40654,08," ",0,0,0,0
"KNIGHT 4-51",271644,08," 1H",0,0,75771,7364
"KW STATE",39341,08," ",605,2075,0,0
LASATER,44833,08," ",39440,45459,0,0
"LEE -128-",28269,08," ",11,0,0,0
"LEE 34-154",41585,08," ",0,0,0,0
LEGEAR,43839,08," ",856,512,0,0
"LINDLEY 55-2-32 LOV",43890,08," ",8961,31032,0,0
"LOBO 34-147",43256,08," ",979,5822,0,0
"LOWE ROYALTY PARTNERS 56-T2-20",45052,08," ",0,0,0,0
"MACDONALD 71 WRD UNIT 1H",44136,08," ",10928,19523,0,0
"MAGIC MAN 33-64 WRD",42019,08," ",20391,27197,0,0
"MAKO STATE 2-32",41569,08," ",444,295,0,0
"MAKO STATE 3-6",41426,08," ",266,0,0,0
"MAKO STATE 54-4-10",41776,08," ",0,0,0,0
"MARTINSVILLE 120",44686,08," ",2873,2540,0,0
"MATTHES STATE",39360,08," ",94,126,0,0
"MCAFEE C17-21",274149,08," 1H",0,0,0,0
"MDJ C27-1",42760,08," ",3692,8425,0,0
"MEEKER 18",45327,08," ",375,11212,0,0
"MEEKER 56-T2-22",270731,08," 1H",0,0,0,0
"MEEKER UNIT 05",43783,08," ",764,8693,0,0
"MICHIGAN 21",283807,08," 1H",0,0,7965,591
"MICHIGAN 21",42909,08," ",0,0,0,0
MILLER,41993,08," ",2146,2706,0,0
"MILLER STATE 140",39389,08," ",0,1,0,0
"MILLER STATE 152",39538,08," ",4987,8366,0,0
"MILLER STATE 30",39374,08," ",351,171,0,0
"MINNOW BUCKET SWD",40979,08," ",0,0,0,0
"MONROE 1-10",43653,08," ",11001,5501,0,0
"MONROE 1-17 WRD",40817,08," ",5850,10798,0,0
