"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Nov 2014 - Nov 2014"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"9014 JV-P PITZER",41392,08," ",58,366,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,51253,2031
"ABERNATHY 57-T1-14",45618,08," ",6932,23366,0,0
"ALEXANDER 58-T2-12",277813,08," 1H",0,0,51198,10116
"ALLEN 55-2-44 LOV UNIT",46733,08," ",0,0,0,0
"ANACONDA STATE 55-2",282985,08," 5H",0,0,3737,1524
"ANACONDA STATE 55-2",283093,08," 7H",0,0,7963,3632
"ANACONDA STATE 55-2",283095,08," 2H",0,0,17822,5700
"ANACONDA STATE 55-2",283136,08," 3H",0,0,18077,4633
"ANACONDA STATE 55-2",283138,08," 1H",0,0,16516,3487
"ANACONDA STATE 55-2",45010,08," ",10531,19349,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC 28-5",46719,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",4783,9183,0,0
"APC FEE 1-40",40729,08," ",15708,24194,0,0
"APC FEE 1-50 UNIT",41231,08," ",28353,53963,0,0
"APC FEE 6",43431,08," ",1186,3006,0,0
"APC FEE 6",47511,08," ",0,0,0,0
"ARMSTRONG 14",45537,08," ",349,954,0,0
"ARMSTRONG 16",45227,08," ",826,3799,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",0,0,0,0
"ASHLOCK 1-34",41954,08," ",39726,56203,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,3850,504
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",1732,41992,0,0
"AUTOBAHN 34-117",44771,08," ",21790,24346,0,0
"AVANT 29-40",45969,08," ",8607,16781,0,0
"AYERS UNIT ""24""",41978,08," ",2071,2388,0,0
"BAGWELL C27-1",42447,08," ",2394,6444,0,0
"BALMORHEA STATE",46324,08," ",5449,12789,0,0
"BARBEE 72-1",268076,08," 1H",0,0,15561,337
"BARNES, D. E. ESTATE",38700,08," ",950,16,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",5,0,0,0
"BARRACUDA 49",283806,08," 1",0,0,236,99
"BARRACUDA 49",44118,08," ",0,0,0,0
"BARRIERS 34-122 UNIT",45898,08," ",353,20852,0,0
BARSTOW,39273,08," ",24,164,0,0
"BARTSOW UNIT 33-35",45119,08," ",0,0,0,0
"BATES 1-63 LOV UNIT",44469,08," ",4300,9793,0,0
"BATES 1-77 LOV UNIT",44788,08," ",9581,25598,0,0
"BAYER '13'",46894,08," ",10204,8718,0,0
