"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Feb 2011 - Feb 2011"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"APC FEE 1-40",40729,08," ",7377,15227,0,0
"BARNES, D. E. ESTATE",38700,08," ",3711,5414,0,0
BARSTOW,39273,08," ",461,2115,0,0
"BIG VALLEY 6-20",39164,08," ",736,1317,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",7696,11469,0,0
"BLACKTIP 1-42",41088,08," ",6,1804,0,0
"BLACKTIP 1-43",40406,08," ",2602,4671,0,0
"BLACKTIP 1-44",40625,08," ",6037,8701,0,0
"BLACKTIP 1-48",40991,08," ",0,19,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",8254,11181,0,0
"BP 34-211",40619,08," ",12135,24304,0,0
"BRAMBLETT 34-216",41517,08," ",3145,16541,0,0
"BRUNSON ""22""",42146,08," ",0,0,0,0
"CALAMITY JANE WEST",39285,08," ",205,1513,0,0
"CHEVRON 34-157",40151,08," ",1458,2493,0,0
"CHEVRON 34-179",39755,08," ",4517,9863,0,0
"CHEVRON 34-181",39830,08," ",2081,3648,0,0
"CHEVY 17",39369,08," ",733,1860,0,0
"COLONEL DRAKE 24",41295,08," ",9063,17671,0,0
"COLT 34-212",40262,08," ",11642,20874,0,0
"CROCKETT 1-26 WRD",41052,08," ",31234,60634,0,0
"DAVIS '33-20'",39239,08," ",1299,2256,0,0
"DAVIS 33-19",39540,08," ",1,0,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",3763,4327,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"FIELDS 33-25",39205,08," ",4508,6283,0,0
"FIELDS 33-27",39128,08," ",10814,15863,0,0
"FOWLER 34-193",40254,08," ",5173,9630,0,0
"HEXAD 34-180",41026,08," ",0,0,0,0
"HOWARD 33-22",38658,08," ",14776,17063,0,0
"HOWARD, BERNICE",30307,08," ",149,0,0,0
INTERSTATE,39572,08," ",180,746,0,0
"JITTERBUG 161",40769,08," ",11112,13781,0,0
"JOHNSON 33-21",39485,08," ",17,0,0,0
"JOHNSON RANCH 1-49",40751,08," ",2842,5155,0,0
"KHC '33-26'",39289,08," ",4569,10426,0,0
"KHC 33-24",38618,08," ",923,682,0,0
"KIMBELL 34-194",40654,08," ",1286,4897,0,0
"KW STATE",39341,08," ",349,716,0,0
"LEE -128-",28269,08," ",27,0,0,0
"MAKO STATE 2-32",41569,08," ",0,0,0,0
"MAKO STATE 3-6",41426,08," ",992,6437,0,0
"MATTHES STATE",39360,08," ",354,910,0,0
"MILLER STATE 140",39389,08," ",1804,2020,0,0
"MILLER STATE 152",39538,08," ",1603,1815,0,0
"MILLER STATE 30",39374,08," ",706,1102,0,0
"MONROE 1-17 WRD",40817,08," ",9180,17277,0,0
"MONROE 34-158",40721,08," ",2637,5377,0,0
"MONROE 34-172",40340,08," ",2503,6326,0,0
"MONROE 34-178",40778,08," ",4594,8192,0,0
"MONROE 34-180",39877,08," ",2666,4535,0,0
"MONROE 34-188",40487,08," ",838,1572,0,0
"MONROE 34-190",40728,08," ",3424,6244,0,0
"MONROE 34-210",39975,08," ",1522,7883,0,0
"MONROE 34-220",40322,08," ",36210,91197,0,0
"MONROE 34-221",40154,08," ",8899,12098,0,0
"MONROE STATE 1-4 WRD",41150,08," ",5578,12264,0,0
"MOONEY 34-222",40519,08," ",9368,12186,0,0
"NARROWS 6-21",41098,08," ",4436,6002,0,0
"OXY FEE '24'",264509,08," 1",0,0,0,0
"PATTERSON 1-34",41066,08," ",1882,6142,0,0
"SEARLS 34-115",39431,08," ",2097,6957,0,0
"TALLADEGA 65",41147,08," ",9320,19503,0,0
"THORNTON TRUST 4-60",42880,08," ",0,0,0,0
"UNIVERSITY 19-5",40552,08," ",4062,3639,0,0
"VICKERS '34-127'",39484,08," ",1536,2461,0,0
"WAHOO ANGEL 1-33",41169,08," ",2809,1952,0,0
"WILSON CROSS 168",40323,08," ",1122,1139,0,0
"WILSON TRUST 126",39206,08," ",1501,3506,0,0
WORSHAM,39668,08," ",452,739,0,0
"WORSHAM '6-18'",39429,08," ",457,2921,0,0
"WORSHAM '6-22'",39277,08," ",2832,3229,0,0
Total," "," "," ",300265,568769,0,0
