"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Jun 2012 - Jun 2012"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"9014 JV-P PITZER",41392,08," ",289,684,0,0
"APC FEE 1-38 UNIT",42460,08," ",26281,61001,0,0
"APC FEE 1-40",40729,08," ",11141,24130,0,0
"APC FEE 1-50 UNIT",41231,08," ",1707,3966,0,0
"ARMSTRONG 16",45227,08," ",0,0,0,0
"ASHLOCK 1-34",41954,08," ",737,1286,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,8337,767
"ATLANTA 73",42256,08," ",0,0,0,0
"AYERS UNIT ""24""",41978,08," ",3941,2859,0,0
"BARNES, D. E. ESTATE",38700,08," ",3270,2726,0,0
BARSTOW,39273,08," ",437,0,0,0
"BIG VALLEY 6-20",39164,08," ",504,797,0,0
"BIGHORN 1-31 WD",41730,08," ",605,51,0,0
"BLACK POWDER 1-27",42881,08," ",23,138,0,0
"BLACK STONE 34-216",42043,08," ",724,3438,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",5082,5603,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",3013,5362,0,0
"BLACKTIP 1-42",41088,08," ",1987,3040,0,0
"BLACKTIP 1-43",40406,08," ",2080,4406,0,0
"BLACKTIP 1-44",40625,08," ",3502,8198,0,0
"BLACKTIP 1-48",40991,08," ",1793,2990,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",2884,8045,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",2357,2476,0,0
"BLUE JACKET ""62""",41822,08," ",442,847,0,0
"BOB COUCH 3-10",41583,08," ",1757,1359,0,0
"BOBCAT 34-175",43852,08," ",4874,11353,0,0
"BP 34-211",40619,08," ",6403,14153,0,0
"BRAMBLETT 34-216",41517,08," ",144,915,0,0
"BRUNSON ""22""",42146,08," ",1833,443,0,0
"BUCKIN CHUTE 33-61",42563,08," ",4618,9005,0,0
"CALAMITY JANE WEST",39285,08," ",218,449,0,0
"CHATTERFROG 151",41557,08," ",3466,5991,0,0
"CHEVRON 34-157",40151,08," ",1059,1273,0,0
"CHEVRON 34-179",39755,08," ",2944,5995,0,0
"CHEVRON 34-181",39830,08," ",11,26,0,0
"CHEVY 17",39369,08," ",0,0,0,0
COLLIER,42195,08," ",543,696,0,0
"COLONEL DRAKE 24",41295,08," ",4854,2969,0,0
"COLT 34-212",40262,08," ",16930,34784,0,0
"COLT 4-24",268753,08," 1H",0,0,35,0
"COOPERSMITH 34-139",41817,08," ",3950,5581,0,0
"COPE,R.L.",42695,08," ",73,695,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,0,1108
"COTTONWOOD 53-43",268248,08," 1H",0,0,0,0
"COVINGTON 34-224",42442,08," ",17252,37873,0,0
"CROCKETT 1-26 WRD",41052,08," ",14502,27415,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",3772,7444,0,0
"CROCKETT 1-35 UNIT",42104,08," ",4768,9669,0,0
"CROCKETT 1-35 UNIT 2",42474,08," ",4192,3193,0,0
"CROCKETT 1-37 WRD",42140,08," ",12289,13486,0,0
"DAVIS '33-20'",39239,08," ",5848,4758,0,0
"DAVIS 33-19",39540,08," ",1793,0,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",4462,7169,0,0
"DAYTONA 14",41914,08," ",2506,6487,0,0
"DELA STATE 58-T2-48",267104,08," 1H",0,0,0,0
"DRAKESTER 209",283980,08," 2H",0,0,17960,2994
"DRAKESTER 209",284193,08," 1H",0,0,11236,998
"DRAKESTER 209",42086,08," ",0,0,0,0
"DUNAGAN RANCH",41306,08," ",0,0,0,0
"EARNHARDT 3",43189,08," ",602,17297,0,0
