"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Sep 2015 - Sep 2015"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"OLSON 34-191",277946,08," 1H",0,0,1698,391
"OLSON 34-191",41506,08," ",3787,9921,0,0
"OLSON STATE 57-T2-6",268786,08," 1H",0,0,35360,1332
"OLYPHANT 57-T1-43X42",278881,08," 1H",0,0,77722,20036
"OSPREY STATE UNIT",46856,08," ",29033,92624,0,0
"OWENS 1-75 LOV UNIT",45388,08," ",3833,6904,0,0
"OXY FEE '24'",43516,08," ",10,73,0,0
"P C HILL STATE B 1-12",44515,08," ",23292,31944,0,0
"PATTERSON 1-34",41066,08," ",0,0,0,0
"PAUL '23'",46562,08," ",5077,0,0,0
"PAUL '24'",46546,08," ",2418,0,0,0
"PECOS STATE 46",286309,08," 3H",0,0,14607,3785
"PECOS STATE 46",286310,08," 4H",0,0,11351,3156
"PECOS STATE 46",45627,08," ",0,0,0,0
"PHANTOM-BURKHOLDER UNIT",44758,08," ",1318,2233,0,0
"PHOENIX STATE 10",42818,08," ",670,1310,0,0
"PINE RIDGE 34-176",42674,08," ",6107,15442,0,0
"PIPER STATE 54-14",46665,08," ",13859,46608,0,0
"PIPES 34-115 UNIT",43401,08," ",4954,8875,0,0
"PISTOL 24-20",46474,08," ",12341,18006,0,0
"PISTOL 25-8",46913,08," ",10946,17536,0,0
"PITZER 8",42260,08," ",7985,10121,0,0
"PITZER-JOHNSON UNIT",43156,08," ",4554,6856,0,0
"POCONO 65",284074,08," 1H",0,0,3580,528
"POCONO 65",41886,08," ",0,0,0,0
"POGO MOSBACHER STATE 57-T2-4",45548,08," ",4039,14697,0,0
"PRUETT, T.B. 24",42246,08," ",4297,7102,0,0
"PRUETT, T.B. ET AL GAS UNIT",41545,08," ",77,0,0,0
"PSL STATE",43598,08," ",0,0,0,0
"PYOTE FLATS 98-34",47739,08," ",12714,14586,0,0
PYTHIAN,45304,08," ",378,14250,0,0
"PYTHIAN 6",45993,08," ",62,676,0,0
"QUANAH PARKER A UNIT",46729,08," ",5409,0,0,0
"QUEEN CITY",284491,08," 0302BH",0,0,88951,9816
"QUEEN CITY",45964,08," ",0,0,0,0
"QUINN 6",47845,08," ",0,0,0,0
"RAINBOW STATE",205027,08," 1",0,0,335,0
"RAMSLAND 1-61 LOV",42141,08," ",27910,47525,0,0
"RANGER 56-40",45385,08," ",0,0,0,0
"RANGER 56-40 UNIT",46911,08," ",409,37924,0,0
"RAYBANK 1-44",41589,08," ",1160,2070,0,0
"RAYMORE 1-46 STATE UNIT 3",44054,08," ",2470,5384,0,0
"RAYMORE 1-46 UNIT",42568,08," ",5295,10908,0,0
"RAYMORE 1-46 UNIT 2",44055,08," ",2995,9045,0,0
"RAYMORE 57-T1-24",271713,08," 1H",0,0,33359,2572
"RAYMORE 57-T1-24",278903,08," 2H",0,0,0,0
"RAYMORE 57-T1-24",47625,08," ",16598,171586,0,0
"RED BLUFF 13",285586,08," 3H",0,0,17652,1660
"RED BLUFF 13",286303,08," 5H",0,0,22381,4202
"RED BLUFF 13",45705,08," ",0,0,0,0
"RED BLUFF 57-38",46471,08," ",6958,17079,0,0
"RED BLUFF 7",286305,08," 1H",0,0,16010,3323
"RED BLUFF 7",46020,08," ",0,0,0,0
"RED CLOUD",50432,08," ",185,78,0,0
"RED CREST",46607,08," ",6753,12687,0,0
"RED LODGE C20-11",282898,08," 3H",0,0,70187,15163
"RED LODGE C20-11",283665,08," 2H",0,0,7837,1663
"RED LODGE C20-11",43615,08," ",0,0,0,0
"RED ROCK 6-6",45114,08," ",2993,3920,0,0
"REDBUD STATE UNIT",47750,08," ",475,227,0,0
"REED TRUST 55-1-46",46342,08," ",12173,36241,0,0
"REEF RUNNER STATE 162",43681,08," ",9448,20689,0,0
REGAN-MCELVAIN,43523,08," ",2603,11623,0,0
RENEGADE,284529,08," 0302BH",0,0,64863,6819
RENEGADE,47283,08," ",0,0,0,0
RHOADS,46939,08," ",2963,4655,0,0
"RICHMOND 39",284030,08," 1H",0,0,1954,526
"RICHMOND 39",42482,08," ",0,0,0,0
"RICKY BOBBY 33-62 WRD UNIT",44876,08," ",6917,17911,0,0
"RIO PIERCE FAMILY 57-T2-45",278124,08," 1H",0,0,59212,9956
"RIO STATE RANDOLPH 57-T2-34",276286,08," 1H",0,0,54574,5112
"RIVERTON 57-2-21",278601,08," 1H",0,0,39707,3294
"ROAN 53-2 LOV UNIT",45429,08," ",19603,38337,0,0
"ROBIN 8",47118,08," ",44310,114388,0,0
"ROCA 34-159 UNIT",43860,08," ",9914,11841,0,0
"ROGERS 6 UNIT",46781,08," ",6993,5162,0,0
"ROLWING 23",266657,08," 1H",0,0,5555,612
"ROLWING 4-33",268222,08," 1H",0,0,981,109
"ROLWING 4-33",270390,08," 2H",0,0,20212,1446
"RON 56-8 UNIT",283356,08," 1H",0,0,70369,1740
"RON 56-8 UNIT",46428,08," ",0,0,0,0
"ROOSTERFISH 53-2-43 LOV UNIT",46891,08," ",0,0,0,0
"RUBY NORTH UNIT  1-39",283316,08," 3H",0,0,101745,19983
"RUBY NORTH UNIT  1-39",46200,08," ",0,0,0,0
"RUBY SOUTH UNIT 1-39",45019,08," ",3178,4662,0,0
"RUDD DRAW 26-3",46389,08," ",14666,23882,0,0
"RUDD DRAW 29-3",46941,08," ",9139,11591,0,0
"RUSSELL, F D",45933,08," ",9327,36896,0,0
"SADDLEBACK STATE 57-30",282990,08," 1H",0,0,104635,19164
"SADDLEBACK STATE 57-30",46559,08," ",0,0,0,0
"SAM BIRD 6-3",46624,08," ",5143,21630,0,0
"SANDBAR 54-2-13",47060,08," ",0,0,0,0
"SANDBAR 54-2-27 LOV",47338,08," ",0,0,0,0
"SAPPHIRE STATE C20-12",283197,08," 1H",0,0,40817,7485
"SAPPHIRE STATE C20-12",45728,08," ",0,0,0,0
"SARATOGA STATE 54-4-10 UNIT",46997,08," ",709,2472,0,0
"SAWTOOTH STATE 55-6",46770,08," ",7228,28445,0,0
"SCYTHIAN EMPIRE 57-T1-41X44",279200,08," 1H",0,0,0,0
"SEARLS 34-115",39431,08," ",3358,7077,0,0
"SEATTLE SLEW",47354,08," ",0,0,0,0
"SEVENGILLS 54-1-41",46949,08," ",0,0,0,0
"SHAKE N BAKE 33-58 WRD",46063,08," ",9554,52456,0,0
"SHERIDAN 55-4-27",276320,08," 1H",0,0,64909,7175
"SHERIDAN 55-4-5",279250,08," 1H",0,0,0,0
"SHOSHONI 55-4-43",278902,08," 1H",0,0,0,0
"SHOWMAN 29-23",46795,08," ",20622,15130,0,0
"SID M. KYLE '26'",45865,08," ",0,0,0,0
"SIEVERS 2-35",46116,08," ",4856,16673,0,0
"SIEVERS UNIT 2-33",279249,08," 1H",0,0,0,0
"SIGLER STATE 57-T2-22",45229,08," ",54,108,0,0
"SKINNER 34-116",42624,08," ",17031,15781,0,0
"SLACK BOX 54-2-28 LOV UNIT",44767,08," ",860,2698,0,0
"SLACKBOX 54-2-32 LOV UNIT",45393,08," ",3073,26899,0,0
"SLO-POKE 149 HG",41748,08," ",7792,11055,0,0
"SLUICE BOX 4-2",41762,08," ",648,6950,0,0
"SMITH STATE 4-42",45913,08," ",0,0,0,0
"SNOWCREST NORTH UNIT 1-33",46638,08," ",16063,92798,0,0
"SOAPY SMITH 36",46196,08," ",0,0,0,0
"SONOMA STATE 18",283874,08," 1",0,0,2347,132
"SONOMA STATE 18",44596,08," ",0,0,0,0
"SPECTRE STATE 54-4",46696,08," ",8233,16037,0,0
"SPURDOG 1-62 LOV",44818,08," ",4914,10620,0,0
"STATE ALLAR 57-T2-28",278214,08," 1",0,0,50441,8416
"STATE APACHE 56-57-T3",278215,08," 1201H",0,0,49793,10095
"STATE APACHE 57",283344,08," 1104H",0,0,27190,2669
"STATE APACHE 57",283592,08," 1101H",0,0,27454,3206
"STATE APACHE 57",283593,08," 1106H",0,0,14988,3730
"STATE APACHE 57",283594,08," 1107H",0,0,29177,6176
"STATE APACHE 57",283602,08," 1103H",0,0,21989,2474
"STATE APACHE 57",284914,08," 101H",0,0,190318,43776
"STATE APACHE 57",284957,08," 102H",0,0,157125,35024
"STATE APACHE 57",285023,08," 1114H",0,0,155911,35060
"STATE APACHE 57",285024,08," 1115H",0,0,113783,26168
"STATE APACHE 57",285025,08," 1105H",0,0,32526,6156
"STATE APACHE 57",285121,08," 202H",0,0,41941,9470
"STATE APACHE 57",44750,08," ",0,0,0,0
"STATE BARLOW 57-T2-47X2",278999,08," 1H",0,0,72877,15724
"STATE BARLOW 57-T2-47X38",46563,08," ",18931,67888,0,0
"STATE C19-15",42723,08," ",443,216,0,0
"STATE CALDWELL 57-T2-26",276866,08," 4H",0,0,45624,5497
"STATE CALDWELL 57-T2-26",277467,08," 3H",0,0,31856,4410
"STATE CALDWELL 57-T2-26",277583,08," 5H",0,0,31504,5284
"STATE CALDWELL 57-T2-26",278251,08," 2H",0,0,28413,6636
"STATE CAMP 56-T2-14X11",278514,08," 1H",0,0,66896,18171
"STATE CHEVYHAFTUN 56-T2-10X15 SA",278915,08," 1H",0,0,75871,17262
"STATE CUMBERLAND 57-T2-16",278442,08," 1H",0,0,40133,8421
"STATE DELA 58-T2-38",277213,08," 1H",0,0,55269,11933
"STATE DESERT 55-T2-18",278922,08," 1H",0,0,22508,6094
"STATE DIAMOND BACK 57-T3-4",275789,08," 1H",0,0,35607,7804
"STATE ELLA MAE HALL 57-T2-14",278515,08," 1H",0,0,90254,21358
"STATE HANGING H RANCH 56-T3-8",275255,08," 1H",0,0,12012,4655
"STATE HARRISON RANCH 56",283303,08," 2302",0,0,2151,108
"STATE HARRISON RANCH 56",283304,08," 1404H",0,0,28291,2244
"STATE HARRISON RANCH 56",283305,08," 303H",0,0,38431,2359
"STATE HARRISON RANCH 56",283306,08," 1401H",0,0,56746,1448
"STATE HARRISON RANCH 56",283307,08," 1402H",0,0,22559,3333
"STATE HARRISON RANCH 56",283308,08," 1403H",0,0,31153,2673
"STATE HARRISON RANCH 56",283309,08," 302H",0,0,30027,4680
"STATE HARRISON RANCH 56",283311,08," 1001H",0,0,28525,2247
"STATE HARRISON RANCH 56",283336,08," 1405H",0,0,49480,1594
"STATE HARRISON RANCH 56",44356,08," ",0,0,0,0
"STATE HARRISON RANCH 57",283310,08," 2102H",0,0,26045,4232
"STATE HARRISON RANCH 57",283314,08," 1501H",0,0,48761,9782
"STATE HARRISON RANCH 57",285135,08," 1502H",0,0,32736,4717
"STATE HARRISON RANCH 57",285136,08," 2101H",0,0,36218,8421
"STATE HARRISON RANCH 57",46033,08," ",0,0,0,0
"STATE JAMES 57-T2-42",278236,08," 1H",0,0,76502,12143
"STATE KEASLER 57-T3-18",278914,08," 1H",0,0,709,208
"STATE LEE WAY 57-T2-10",279233,08," 1H",0,0,59331,15909
"STATE LRP 57-T2-12",278910,08," 1H",0,0,119490,29453
"STATE MERCURY 7",47977,08," ",1561,3653,0,0
"STATE NEAL LETHCO 3405-142",47642,08," ",7479,5641,0,0
"STATE OATMAN",284643,08," 4",0,0,614,93
"STATE OATMAN",45354,08," ",226,972,0,0
"STATE OLSON 57-T2-8",278122,08," 1H",0,0,28748,6079
"STATE PATHFINDER 7",47249,08," ",9942,36180,0,0
"STATE PHILLIPS 56",283687,08," 301H",0,0,15865,3059
"STATE PHILLIPS 56",285143,08," 304H",0,0,118207,21139
"STATE PHILLIPS 56",44744,08," ",0,0,0,0
"STATE POGO 57-T2-4",278216,08," 1H",0,0,28590,5432
"STATE PROJECTS 57-T2-47X2",278235,08," 1H",0,0,76425,16919
"STATE PROJECTS 57-T2-47X38",278234,08," 1H",0,0,49244,11227
"STATE PROTECTION 55-T2-2",275634,08," 3H",0,0,17176,4756
"STATE RED SHINER",45765,08," ",2037,1303,0,0
"STATE ROBERTA REGAN 57-T2-36",277458,08," 1H",0,0,38500,7808
"STATE ROY KIMSEY 56-T2-46",278120,08," 1H",0,0,41776,7915
"STATE RUSH 57-T2-18",278123,08," 1H",0,0,43417,8249
"STATE SCOOTER 56-T2-33X28",278911,08," 1H",0,0,127030,31475
"STATE SRO 45-18X19",278912,08," 1H",0,0,36856,5393
"STATE T-REX 2610A-7",44704,08," ",941,3611,0,0
"STATE TUNSTILL 56-T2-10",45440,08," ",6252,15126,0,0
"STATE TUNSTILL 56-T2-6",46636,08," ",5970,15414,0,0
STEAMWORKS,284503,08," 0301BH",0,0,16016,1893
STEAMWORKS,47443,08," ",0,0,0,0
STEPHENS,45194,08," ",1643,8715,0,0
STINGRAY,46593,08," ",8945,68269,0,0
"STRAIN STATE UNIT 2-26",279175,08," 1H",0,0,0,0
"STRAWBERRY STATE 72-17 UNIT",46433,08," ",384,3598,0,0
"SUNDANCE 56-3-35",276220,08," 1H",0,0,64549,5508
"TADPOLLY 148",43663,08," ",1263,2465,0,0
"TAHITI 55-2-15 LOV",45569,08," ",7224,22344,0,0
"TALLADEGA 65",41147,08," ",6964,21073,0,0
"TEMPEST STATE 57-35",45023,08," ",2029,19686,0,0
"TERRY, I.W.",42696,08," ",156,68,0,0
"TETON 56-2-23",279042,08," 1H",0,0,28345,10070
"TETON 56-2-39",276322,08," 1H",0,0,30136,2733
"THORNTON TRUST 4-60",268078,08," 2H",0,0,772,375
"THORNTON TRUST 4-60",42880,08," ",42,1797,0,0
"THORPE 1-74 LOV",45581,08," ",3060,7207,0,0
"THRESHER 55-1-12 UNIT A",46825,08," ",0,0,0,0
"THUNDER C20-13",283609,08," 2H",0,0,89717,10163
"THUNDER C20-13",45145,08," ",10703,37509,0,0
"THUNDERBOLT C21-9 UNIT",46765,08," ",15326,65655,0,0
"TIPI CHAPMAN 34-163",44032,08," ",10443,18890,0,0
"TISDALE UNIT 56-8",45233,08," ",1387,27104,0,0
"TOYAH 'B'",276042,08," 1",0,0,1882,44
"TPLT 57-43",45906,08," ",0,0,0,0
"TRAUBE 1-11 WRD",42173,08," ",5738,9591,0,0
"TREES 13",43886,08," ",218,201,0,0
"TREES RANCH 17",47724,08," ",833,241,0,0
"TREES RANCH 47",47341,08," ",2025,5809,0,0
"TROTT 34-183",47284,08," ",1914,10215,0,0
"TUCKER 1-75 LOV",44927,08," ",2786,4081,0,0
"TXL 37",46307,08," ",8179,25960,0,0
"TYTEX L1",44435,08," ",137,438,0,0
"ULMER 4-61",271828,08," 1V",0,0,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",745,1339,0,0
"UNIVERSITY 16-17",45639,08," ",2829,7035,0,0
"UNIVERSITY 16-18 'A'",45022,08," ",302,999,0,0
"UNIVERSITY 16-18 'B'",45007,08," ",190,1031,0,0
"UNIVERSITY 16-21",47103,08," ",2513,250,0,0
"UNIVERSITY 18-22 B",45782,08," ",2812,3908,0,0
"UNIVERSITY 18-40",42956,08," ",2735,3376,0,0
"UNIVERSITY 18-41 'B'",45954,08," ",1833,4161,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",1508,2312,0,0
"UNIVERSITY 19-1",46082,08," ",1041,1982,0,0
"UNIVERSITY 19-13",43520,08," ",1774,2042,0,0
"UNIVERSITY 19-15",44052,08," ",3894,5884,0,0
"UNIVERSITY 19-17",43275,08," ",3075,1537,0,0
"UNIVERSITY 19-17",44295,08," ",1767,2724,0,0
"UNIVERSITY 19-18 LOV",46542,08," ",0,234,0,0
"UNIVERSITY 19-22",42423,08," ",1459,1726,0,0
"UNIVERSITY 19-25",43374,08," ",2695,1817,0,0
"UNIVERSITY 19-27",46773,08," ",0,0,0,0
"UNIVERSITY 19-28",43469,08," ",1002,1810,0,0
"UNIVERSITY 19-29",42982,08," ",1381,1819,0,0
"UNIVERSITY 19-5",40552,08," ",1664,1839,0,0
"UNIVERSITY 20 PW UNIT",44020,08," ",1543,3393,0,0
"UNIVERSITY 20-10 WNK",45259,08," ",4169,1566,0,0
"UNIVERSITY 20-20",44605,08," ",672,899,0,0
"UNIVERSITY 20-33 WNK",46958,08," ",0,0,0,0
"UNIVERSITY 20-42",43029,08," ",0,0,0,0
"UNIVERSITY 20-6",47102,08," ",357,2067,0,0
"UNIVERSITY 20-7",44345,08," ",1120,1327,0,0
"UNIVERSITY 21-17",47247,08," ",1051,450,0,0
"UNIVERSITY 21-18 B",41429,08," ",695,342,0,0
"UNIVERSITY 23-18 'B'",44907,08," ",1631,2164,0,0
"UNIVERSITY 24-17",46849,08," ",7783,15626,0,0
"UNIVERSITY 25-17",45000,08," ",731,938,0,0
"UNIVERSITY 28-21",44559,08," ",2043,2106,0,0
"UNIVERSITY 35-20",46430,08," ",4718,7757,0,0
"UNIVERSITY 36-20",43417,08," ",463,22,0,0
"UNIVERSITY 4-21",44762,08," ",6262,7614,0,0
"UNIVERSITY 40-16",47358,08," ",611,0,0,0
"UTL 28-17",47721,08," ",27297,29426,0,0
"UTL L. J. BELDIN 1211-17",45123,08," ",2725,3287,0,0
"VERDE 34-153",41986,08," ",1536,1915,0,0
"VERMEJO ""A""",41544,08," ",17,0,0,0
"VICKERS '34-127'",39484,08," ",2660,6221,0,0
"VOYAGER 15",46007,08," ",9900,22364,0,0
WAHA,47318,08," ",23417,10904,0,0
"WALKING O C3-28",46679,08," ",8252,7771,0,0
"WD JOHNSON 1-49",45506,08," ",17721,33948,0,0
"WHEAT 1-59 LOV",44148,08," ",14021,26245,0,0
"WHEAT 1-59 LOV UNIT 2",45556,08," ",24544,53012,0,0
"WHEAT 1-60 LOV",44648,08," ",16536,35623,0,0
"WHEAT 1-77 LOV UNIT",44986,08," ",11966,35504,0,0
"WHEAT STATE 1-64 LOV",44458,08," ",3419,6101,0,0
"WHEAT TRUST 1-36",42464,08," ",9805,17757,0,0
"WHEAT TRUST 1-52",46296,08," ",55867,119752,0,0
"WHEAT TRUST 1-60 LOV",46743,08," ",10027,19650,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",16536,33608,0,0
"WHEAT TRUST 1-73 LOV UNIT 1",45883,08," ",7889,19234,0,0
"WHEAT TRUST 1-73 LOV UNIT 2",45546,08," ",6337,15385,0,0
"WHEAT TRUST 1-78 LOV UNIT 1",45390,08," ",4234,15053,0,0
"WHEAT TRUST 1-78 LOV UNIT 2",45047,08," ",6173,17905,0,0
"WHISKEY RIVER 0927A-7",50156,08," ",6641,5879,0,0
"WHISKEY RIVER 0927B-7",47658,08," ",32378,31507,0,0
"WHITETAIL 57-37 UNIT",283809,08," 1H",0,0,86706,14934
"WHITETAIL 57-37 UNIT",46488,08," ",0,0,0,0
"WHITLEY 34-231",42117,08," ",402,2341,0,0
"WIGGO 34-177",41553,08," ",12287,21372,0,0
"WILE E. COYOTE STATE 40",46783,08," ",9140,54218,0,0
"WILKESBORO 119",44467,08," ",3715,3647,0,0
"WILLIAMS 4-53",276433,08," 1H",0,0,100587,7742
"WILSON 34-159",42445,08," ",10630,13764,0,0
"WILSON 56-7 UNIT",46432,08," ",0,0,0,0
"WILSON CROSS 168",40323,08," ",5082,8802,0,0
"WILSON TRUST 126",39206,08," ",2832,9346,0,0
"WILSON TRUST 34-145",46068,08," ",1273,1835,0,0
"WINCHESTER 34-142",44795,08," ",8187,10261,0,0
"WINCHESTER 57-10",283358,08," 1H",0,0,45896,5004
"WINCHESTER 57-10",45017,08," ",0,0,0,0
"WINGHEAD 56-2-29",277094,08," 1H",0,0,44257,8415
"WINGHEAD 56-2-43",278904,08," 2H",0,0,33512,6955
"WINGHEAD 57-2-13",279226,08," 1H",0,0,0,0
"WINGHEAD STATE 57-2-48 UNIT B",279469,08," 5H",0,0,6702,5264
"WINGHEAD STATE 57-2-48 UNIT B",279492,08," 5H",0,0,0,0
WOLF,083143,08," 1",0,0,322,143
"WOOD STATE 57-26 UNIT A",45978,08," ",18596,87564,0,0
WORSHAM,39668,08," ",556,1363,0,0
"WORSHAM '6-18'",39429,08," ",237,980,0,0
"WORSHAM '6-22'",39277,08," ",3726,4338,0,0
"YADON STATE A",42006,08," ",7328,20189,0,0
"YELLOWJACKET UL UNIT 19-3",47109,08," ",6424,10149,0,0
YUCCA,46527,08," ",2058,10650,0,0
"Z&T 20",46794,08," ",12528,21746,0,0
"Z&T 42",46843,08," ",9760,16484,0,0
"ZEMAN 3-16",41624,08," ",832,1663,0,0
"ZPZ 34-211 UNIT",42458,08," ",673,2583,0,0
"ZUMA 3",284372,08," W201AP",0,0,60148,6021
"ZUMA 3",45941,08," ",0,0,0,0
Total," "," "," ",2976833,7194661,8603057,1410512
