"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: May 2017 - May 2017"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"8RUNSON TRUST 9",47014,08," ",7592,15471,0,0
"9014 JV-P PITZER",41392,08," ",51,41,0,0
"ABERNATHY 57-T1-14",270387,08," 1H",0,0,28057,1180
"ABERNATHY 57-T1-14",45618,08," ",2510,9948,0,0
"ADMIRAL 4-48 47",48321,08," ",12328,60049,0,0
ADOBE,48634,08," ",7962,10601,0,0
ADRIANNA,47205,08," ",3088,18000,0,0
ALAMEDA,48683,08," ",0,0,0,0
"ALEXANDER 58-T2-12",277813,08," 1H",0,0,31205,4194
ALLEN,47211,08," ",2683,9436,0,0
"ALLEN 55-2-44 LOV UNIT",46733,08," ",3530,14504,0,0
"ALLEN 55-2-44 LOV UNIT E",48063,08," ",6632,28277,0,0
"AMARILLO BY MORNING 54-T2-42",282869,08," 1H",0,0,47127,9238
"AMARILLO BY MORNING 54-T2-42",282873,08," 2H",0,0,45589,7932
"AMERICAN PHAROAH",47777,08," ",1671,24441,0,0
"ANACONDA STATE 55-2",282985,08," 5H",0,0,18629,1860
"ANACONDA STATE 55-2",283093,08," 7H",0,0,8948,1425
"ANACONDA STATE 55-2",283095,08," 2H",0,0,19745,3886
"ANACONDA STATE 55-2",283136,08," 3H",0,0,16889,1755
"ANACONDA STATE 55-2",283138,08," 1H",0,0,12614,1665
"ANACONDA STATE 55-2",45010,08," ",7312,31966,0,0
"APACHE STATE 55",44793,08," ",0,0,0,0
"APC 2-21",48477,08," ",0,0,0,0
"APC 28-5",46719,08," ",0,0,0,0
"APC 29-29",47185,08," ",0,0,0,0
"APC 76-10",48428,08," ",0,0,0,0
"APC FEE 1-38 UNIT",42460,08," ",1612,2205,0,0
"APC FEE 1-40",40729,08," ",5018,8437,0,0
"APC FEE 1-50 UNIT",41231,08," ",10753,30272,0,0
"APC FEE 6",43431,08," ",988,1832,0,0
"APC FEE 6",47511,08," ",0,0,0,0
"APOLLO 7",47326,08," ",9514,24938,0,0
"ARGENTINE 71",48782,08," ",19671,57741,0,0
"ARMSTRONG 14",45537,08," ",69,857,0,0
"ARMSTRONG 16",45227,08," ",313,1618,0,0
"ARMSTRONG STATE 42",48803,08," ",0,0,0,0
"ARNO 78-TTT-B33 WF",46141,08," ",8288,120810,0,0
"ASH 55-1-32 UNIT",282757,08," 1H",0,0,0,0
"ASHLOCK 1-34",41954,08," ",15125,49129,0,0
"ASSAULT 126",48392,08," ",9167,23315,0,0
"ASTRO STATE 12",285902,08," 1H",0,0,19325,10
"ASTRO STATE 12",48295,08," ",0,0,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,2261,151
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",637,70836,0,0
"AUTOBAHN 34-117",44771,08," ",10954,14151,0,0
"AVALANCHE 29-40 UNIT",47807,08," ",10235,15590,0,0
"AVANT 29-40",45969,08," ",2405,5316,0,0
"AYERS UNIT ""24""",41978,08," ",1259,1639,0,0
"BADLANDS 54-2-19",284474,08," 1H",0,0,0,0
"BADLANDS 54-2-19",48523,08," ",0,0,0,0
"BAGWELL C27-1",42447,08," ",1935,3733,0,0
"BAKU 56-2-41",282807,08," 1H",0,0,0,0
"BALBO EAST UNIT",47676,08," ",6334,13879,0,0
"BALBO SOUTHEAST UNIT",47666,08," ",6127,22286,0,0
"BALBO WEST UNIT",47518,08," ",6270,37272,0,0
"BALMORHEA RANCH 49",46601,08," ",1483,6040,0,0
"BALMORHEA STATE",46324,08," ",1657,3805,0,0
"BALMORHEA STATE A",49591,08," ",31641,52671,0,0
"BANNER 57-1-21",279043,08," 2H",0,0,122977,26988
"BANNER 57-1-21",279225,08," 1H",0,0,131347,12359
"BARBARA STATE",48280,08," ",5456,13951,0,0
"BARBEE 72-1",268076,08," 1H",0,0,11434,218
"BARNES, D. E. ESTATE",38700,08," ",456,888,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",29825,145721,0,0
"BARRACUDA 49",283806,08," 1",0,0,1934,184
"BARRACUDA 49",44118,08," ",0,0,0,0
"BARRIERS 34-122 UNIT",45898,08," ",11339,11006,0,0
BARSTOW,39273,08," ",0,1,0,0
"BARSTOW 33-33",47288,08," ",3567,22696,0,0
"BARSTOW 33-34",47050,08," ",13042,22629,0,0
"BATES 1-63 LOV UNIT",44469,08," ",3754,11667,0,0
"BATES 1-77 LOV UNIT",44788,08," ",2537,7977,0,0
"BAYER '13'",46894,08," ",1125,1325,0,0
"BEANS STATION 53-4-5",282883,08," 1H",0,0,0,0
"BEARCAT 28-29",48622,08," ",17715,22997,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",2806,8877,0,0
"BECKER 6-29 UNIT A",47995,08," ",29430,78486,0,0
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,2734,605
"BELLTOWN 57-3-19",282811,08," 1H",0,0,0,0
"BENTON 3-12",44948,08," ",1574,9319,0,0
BENTZ,48403,08," ",4715,7148,0,0
"BERKLEY STATE EAST UNIT",46946,08," ",3166,1437,0,0
